t	x	y	th	v	w	dTh	dSi
5.042	1.800	2.400	3.142	0.000	0.000	0.000	0.000
5.092	1.800	2.400	3.142	0.000	0.000	0.000	0.000
5.142	1.800	2.400	-3.138	-0.005	0.067	0.003	-0.000
5.193	1.800	2.400	-3.138	0.000	0.000	0.000	0.000
5.243	1.800	2.400	-3.138	0.000	0.000	0.000	0.000
5.293	1.800	2.400	-3.138	0.000	0.000	0.000	0.000
5.343	1.800	2.400	3.142	0.005	-0.067	-0.003	0.000
5.393	1.800	2.400	3.142	0.000	0.000	0.000	0.000
5.443	1.800	2.400	-3.138	-0.005	0.067	0.003	-0.000
5.493	1.800	2.400	-3.138	0.000	0.000	0.000	0.000
5.544	1.800	2.400	-3.138	0.000	0.000	0.000	0.000
5.594	1.800	2.400	3.142	0.005	-0.067	-0.003	0.000
5.644	1.800	2.400	3.142	0.000	0.000	0.000	0.000
5.694	1.800	2.400	-3.138	-0.005	0.067	0.003	-0.000
5.744	1.800	2.400	-3.138	0.000	0.000	0.000	0.000
5.794	1.800	2.400	-3.138	0.000	0.000	0.000	0.000
5.845	1.800	2.400	3.142	0.005	-0.067	-0.003	0.000
5.895	1.800	2.400	3.142	0.000	0.000	0.000	0.000
5.945	1.800	2.400	-3.138	-0.005	0.067	0.003	-0.000
5.995	1.800	2.400	-3.138	0.000	0.000	0.000	0.000
6.045	1.800	2.400	-3.138	0.000	0.000	0.000	0.000
6.096	1.800	2.400	3.142	0.005	-0.067	-0.003	0.000
6.146	1.800	2.400	3.142	0.000	0.000	0.000	0.000
6.196	1.800	2.400	-3.138	-0.005	0.067	0.003	-0.000
6.246	1.800	2.400	-3.135	0.005	0.067	0.003	0.000
6.296	1.800	2.400	-3.131	0.005	0.067	0.003	0.000
6.347	1.800	2.400	-3.118	0.000	0.268	0.013	0.000
6.397	1.800	2.400	-3.108	-0.005	0.201	0.010	-0.000
6.447	1.800	2.400	-3.101	0.000	0.133	0.007	0.000
6.497	1.800	2.400	-3.091	0.005	0.201	0.010	0.000
6.548	1.800	2.400	-3.088	-0.005	0.067	0.003	-0.000
6.598	1.800	2.400	-3.078	0.005	0.201	0.010	0.000
6.648	1.800	2.400	-3.068	-0.005	0.201	0.010	-0.000
6.698	1.800	2.400	-3.061	0.000	0.134	0.007	0.000
6.748	1.800	2.400	-3.051	0.005	0.201	0.010	0.000
6.799	1.800	2.400	-3.047	-0.005	0.067	0.003	-0.000
6.849	1.800	2.400	-3.037	0.005	0.201	0.010	0.000
6.899	1.800	2.400	-3.027	-0.005	0.201	0.010	-0.000
6.949	1.800	2.400	-3.020	0.000	0.134	0.007	0.000
6.999	1.800	2.400	-3.010	0.005	0.201	0.010	0.000
7.050	1.800	2.400	-3.004	-0.009	0.134	0.007	-0.000
7.100	1.800	2.400	-2.997	0.009	0.134	0.007	0.000
7.150	1.800	2.400	-2.987	-0.005	0.201	0.010	-0.000
7.200	1.800	2.400	-2.980	0.000	0.134	0.007	0.000
7.251	1.800	2.400	-2.973	0.000	0.134	0.007	0.000
7.301	1.800	2.400	-2.967	0.000	0.134	0.007	0.000
7.351	1.800	2.400	-2.960	0.000	0.134	0.007	0.000
7.401	1.800	2.400	-2.950	-0.005	0.201	0.010	-0.000
7.451	1.800	2.400	-2.940	0.005	0.201	0.010	0.000
7.502	1.800	2.400	-2.936	-0.005	0.067	0.003	-0.000
7.552	1.800	2.400	-2.926	0.005	0.201	0.010	0.000
7.602	1.800	2.400	-2.919	0.000	0.134	0.007	0.000
7.652	1.800	2.400	-2.909	-0.005	0.201	0.010	-0.000
7.702	1.800	2.400	-2.903	0.009	0.134	0.007	0.000
7.753	1.800	2.400	-2.896	-0.009	0.134	0.007	-0.000
7.803	1.800	2.400	-2.886	0.005	0.201	0.010	0.000
7.853	1.800	2.400	-2.879	0.000	0.134	0.007	0.000
7.903	1.800	2.400	-2.872	0.000	0.134	0.007	0.000
7.953	1.800	2.400	-2.859	0.000	0.268	0.013	0.000
8.004	1.800	2.400	-2.855	-0.005	0.067	0.003	-0.000
8.054	1.800	2.400	-2.842	0.000	0.268	0.013	0.000
8.104	1.800	2.400	-2.839	0.005	0.067	0.003	0.000
8.154	1.800	2.400	-2.832	0.000	0.134	0.007	0.000
8.204	1.800	2.400	-2.825	0.000	0.134	0.007	0.000
8.254	1.800	2.400	-2.818	0.000	0.134	0.007	0.000
8.305	1.800	2.400	-2.818	0.000	0.000	0.000	0.000
8.355	1.800	2.400	-2.818	0.000	0.000	0.000	0.000
8.405	1.800	2.400	-2.818	0.000	0.000	0.000	0.000
8.455	1.800	2.400	-2.818	0.000	0.000	0.000	0.000
8.505	1.800	2.400	-2.818	0.000	0.000	0.000	0.000
8.555	1.800	2.400	-2.818	0.000	0.000	0.000	0.000
8.605	1.800	2.400	-2.818	0.000	0.000	0.000	0.000
8.656	1.800	2.400	-2.818	0.000	0.000	0.000	0.000
8.706	1.800	2.400	-2.818	0.000	0.000	0.000	0.000
8.756	1.800	2.400	-2.818	0.000	0.000	0.000	0.000
8.806	1.800	2.400	-2.818	0.000	0.000	0.000	0.000
8.857	1.800	2.400	-2.818	0.000	0.000	0.000	0.000
8.907	1.800	2.400	-2.818	0.000	0.000	0.000	0.000
8.957	1.800	2.400	-2.818	0.000	0.000	0.000	0.000
9.007	1.800	2.400	-2.818	0.000	0.000	0.000	0.000
9.059	1.800	2.400	-2.818	0.000	0.000	0.000	0.000
9.109	1.800	2.400	-2.818	0.000	0.000	0.000	0.000
9.159	1.800	2.400	-2.818	0.000	0.000	0.000	0.000
9.209	1.800	2.400	-2.818	0.000	0.000	0.000	0.000
9.259	1.800	2.400	-2.818	0.000	0.000	0.000	0.000
9.310	1.800	2.400	-2.818	0.000	0.000	0.000	0.000
9.360	1.800	2.400	-2.815	-0.005	0.067	0.003	-0.000
9.410	1.800	2.400	-2.815	0.000	0.000	0.000	0.000
9.460	1.800	2.400	-2.805	0.005	0.201	0.010	0.000
9.510	1.800	2.400	-2.802	-0.005	0.067	0.003	-0.000
9.561	1.800	2.400	-2.798	0.005	0.067	0.003	0.000
9.611	1.800	2.400	-2.792	0.000	0.134	0.007	0.000
9.661	1.800	2.400	-2.788	-0.005	0.067	0.003	-0.000
9.711	1.800	2.400	-2.788	0.000	0.000	0.000	0.000
9.761	1.800	2.400	-2.785	0.005	0.067	0.003	0.000
9.811	1.800	2.400	-2.778	0.000	0.134	0.007	0.000
9.862	1.800	2.400	-2.775	-0.005	0.067	0.003	-0.000
9.912	1.800	2.400	-2.771	0.005	0.067	0.003	0.000
9.962	1.800	2.400	-2.765	0.000	0.134	0.007	0.000
10.012	1.800	2.400	-2.765	0.000	0.000	0.000	0.000
10.062	1.800	2.400	-2.761	-0.005	0.067	0.003	-0.000
10.113	1.800	2.400	-2.755	0.000	0.134	0.007	0.000
10.163	1.800	2.400	-2.751	0.005	0.067	0.003	0.000
10.213	1.800	2.400	-2.748	-0.005	0.067	0.003	-0.000
10.263	1.800	2.400	-2.748	0.000	0.000	0.000	0.000
10.313	1.800	2.400	-2.741	0.000	0.134	0.007	0.000
10.364	1.800	2.400	-2.734	0.000	0.134	0.007	0.000
10.414	1.800	2.400	-2.734	0.000	0.000	0.000	0.000
t	x	y	th	v	w	dTh	dSi
5.050	1.800	2.400	3.142	0.000	0.000	0.000	0.000
5.100	1.800	2.400	3.142	0.000	0.000	0.000	0.000
5.150	1.800	2.400	-3.138	0.005	0.067	0.003	0.000
5.200	1.800	2.400	-3.138	0.000	0.000	0.000	0.000
5.251	1.800	2.400	-3.138	0.000	0.000	0.000	0.000
