t	x	y	th	v*100	w	dTh	dSi
0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.36	0.00	0.00	0.00	1.40	0.07	0.00	0.00
0.41	0.01	0.00	0.01	11.69	0.20	0.01	0.01
0.46	0.01	0.00	0.04	16.44	0.47	0.02	0.01
0.51	0.02	0.00	0.06	18.32	0.47	0.02	0.01
0.56	0.03	0.00	0.08	19.64	0.40	0.02	0.01
0.61	0.04	0.00	0.10	19.71	0.40	0.02	0.01
0.66	0.05	0.00	0.11	17.32	0.20	0.01	0.01
0.71	0.06	0.00	0.12	17.32	0.20	0.01	0.01
0.76	0.07	0.01	0.13	17.83	0.13	0.01	0.01
0.81	0.08	0.01	0.13	17.36	0.07	0.00	0.01
0.87	0.09	0.01	0.14	16.91	0.13	0.01	0.01
0.92	0.10	0.01	0.14	16.90	0.13	0.01	0.01
0.97	0.10	0.01	0.15	17.38	0.07	0.00	0.01
1.02	0.11	0.01	0.15	17.37	0.07	0.00	0.01
1.07	0.12	0.01	0.15	17.31	0.07	0.00	0.01
1.12	0.13	0.01	0.15	16.90	0.00	0.00	0.01
1.17	0.14	0.02	0.16	16.44	0.07	0.00	0.01
1.22	0.15	0.02	0.16	16.91	0.00	0.00	0.01
1.27	0.15	0.02	0.16	15.95	0.00	0.00	0.01
1.32	0.16	0.02	0.16	15.97	0.00	0.00	0.01
1.37	0.17	0.02	0.16	16.43	0.07	0.00	0.01
1.42	0.18	0.02	0.16	15.03	0.00	0.00	0.01
1.47	0.19	0.02	0.16	15.97	0.00	0.00	0.01
1.52	0.19	0.02	0.16	15.47	0.07	0.00	0.01
1.57	0.20	0.03	0.16	15.02	0.00	0.00	0.01
1.62	0.21	0.03	0.16	14.55	-0.07	-0.00	0.01
1.67	0.22	0.03	0.16	15.02	0.00	0.00	0.01
1.72	0.22	0.03	0.16	14.55	-0.07	-0.00	0.01
1.77	0.23	0.03	0.16	14.09	0.00	0.00	0.01
1.82	0.24	0.03	0.15	14.55	-0.07	-0.00	0.01
1.87	0.24	0.03	0.15	13.62	-0.07	-0.00	0.01
1.92	0.25	0.03	0.15	14.55	0.07	0.00	0.01
1.97	0.26	0.03	0.15	13.15	0.00	0.00	0.01
2.02	0.26	0.04	0.15	14.24	0.00	0.00	0.01
2.07	0.27	0.04	0.15	12.68	-0.07	-0.00	0.01
2.12	0.28	0.04	0.15	13.15	0.00	0.00	0.01
2.17	0.28	0.04	0.15	12.19	0.00	0.00	0.01
2.22	0.29	0.04	0.15	12.67	0.07	0.00	0.01
2.27	0.30	0.04	0.15	12.21	0.00	0.00	0.01
2.32	0.30	0.04	0.15	12.21	0.00	0.00	0.01
2.37	0.31	0.04	0.15	11.26	0.00	0.00	0.01
2.42	0.31	0.04	0.15	11.27	0.00	0.00	0.01
2.47	0.32	0.04	0.16	10.77	0.07	0.00	0.01
2.52	0.32	0.04	0.16	10.81	0.07	0.00	0.01
2.57	0.33	0.05	0.16	7.51	0.00	0.00	0.00
2.62	0.33	0.05	0.16	7.51	0.00	0.00	0.00
2.67	0.34	0.05	0.16	8.45	0.00	0.00	0.00
2.72	0.34	0.05	0.16	10.33	0.00	0.00	0.01
2.78	0.35	0.05	0.16	12.66	-0.07	-0.00	0.01
2.83	0.35	0.05	0.16	13.15	0.00	0.00	0.01
2.88	0.36	0.05	0.16	12.20	0.00	0.00	0.01
2.93	0.37	0.05	0.16	12.21	0.00	0.00	0.01
2.98	0.37	0.05	0.16	11.74	0.07	0.00	0.01
3.03	0.38	0.05	0.16	11.73	-0.07	-0.00	0.01
3.08	0.38	0.05	0.16	12.20	0.00	0.00	0.01
3.13	0.39	0.06	0.15	11.69	-0.07	-0.00	0.01
3.18	0.39	0.06	0.15	11.74	-0.07	-0.00	0.01
3.23	0.40	0.06	0.15	11.73	0.07	0.00	0.01
3.28	0.41	0.06	0.15	11.74	-0.07	-0.00	0.01
3.33	0.41	0.06	0.15	12.21	0.00	0.00	0.01
3.38	0.42	0.06	0.15	12.22	0.00	0.00	0.01
3.43	0.42	0.06	0.15	11.28	0.00	0.00	0.01
3.48	0.43	0.06	0.15	12.22	0.00	0.00	0.01
3.53	0.44	0.06	0.15	12.21	0.00	0.00	0.01
3.58	0.44	0.06	0.15	11.27	0.00	0.00	0.01
3.63	0.45	0.06	0.15	11.75	-0.07	-0.00	0.01
3.68	0.45	0.07	0.15	11.74	0.07	0.00	0.01
3.73	0.46	0.07	0.15	11.74	0.07	0.00	0.01
3.78	0.46	0.07	0.15	11.26	0.00	0.00	0.01
3.83	0.47	0.07	0.15	11.25	0.00	0.00	0.01
3.88	0.48	0.07	0.15	11.74	-0.07	-0.00	0.01
3.93	0.48	0.07	0.15	11.73	0.07	0.00	0.01
3.98	0.49	0.07	0.16	11.75	0.07	0.00	0.01
4.03	0.49	0.07	0.16	10.79	0.07	0.00	0.01
4.08	0.50	0.07	0.16	11.27	0.00	0.00	0.01
4.13	0.50	0.07	0.16	11.27	0.00	0.00	0.01
4.18	0.51	0.07	0.16	11.22	0.00	0.00	0.01
4.23	0.51	0.07	0.15	4.70	-0.13	-0.01	0.00
4.28	0.51	0.07	0.15	1.41	-0.07	-0.00	0.00
4.33	0.51	0.07	0.15	0.47	0.07	0.00	0.00
