t	x	y	th	v	w	dTh	dSi
5.054	0.000	0.000	0.000	0.000	0.000	0.000	0.000
5.105	0.000	0.000	0.000	0.000	0.000	0.000	0.000
5.155	0.000	0.000	0.000	0.000	0.000	0.000	0.000
5.205	-0.000	-0.000	0.003	-0.005	0.067	0.003	-0.000
5.255	-0.000	0.000	0.020	0.005	0.335	0.017	0.000
5.305	-0.000	-0.000	0.064	-0.005	0.872	0.044	-0.000
5.356	-0.000	0.000	0.114	0.005	1.005	0.050	0.000
5.406	-0.000	-0.000	0.165	-0.005	1.006	0.050	-0.000
5.456	-0.000	-0.000	0.215	-0.005	1.007	0.050	-0.000
5.506	-0.001	-0.000	0.259	-0.005	0.872	0.044	-0.000
5.556	-0.001	-0.000	0.310	-0.005	1.006	0.050	-0.000
5.606	-0.001	-0.000	0.360	-0.005	1.006	0.050	-0.000
5.657	-0.001	-0.000	0.411	-0.005	1.007	0.050	-0.000
5.707	-0.002	-0.000	0.461	-0.005	1.007	0.050	-0.000
5.757	-0.001	-0.000	0.512	0.005	1.006	0.050	0.000
5.807	-0.002	-0.000	0.562	-0.005	1.006	0.050	-0.000
5.857	-0.002	-0.000	0.616	0.000	1.073	0.054	0.000
5.908	-0.002	-0.001	0.666	-0.005	1.006	0.050	-0.000
5.958	-0.001	0.000	0.717	0.023	1.007	0.050	0.001
6.008	0.003	0.004	0.761	0.108	0.872	0.044	0.005
6.058	0.009	0.010	0.804	0.164	0.871	0.044	0.008
6.109	0.015	0.016	0.831	0.168	0.534	0.027	0.008
6.159	0.021	0.022	0.838	0.179	0.134	0.007	0.009
6.209	0.027	0.029	0.825	0.169	-0.268	-0.013	0.008
6.259	0.032	0.034	0.798	0.150	-0.537	-0.027	0.008
6.309	0.037	0.039	0.761	0.145	-0.737	-0.037	0.007
6.360	0.042	0.044	0.727	0.141	-0.671	-0.034	0.007
6.410	0.047	0.049	0.693	0.141	-0.670	-0.034	0.007
6.460	0.053	0.053	0.666	0.150	-0.537	-0.027	0.008
6.510	0.059	0.058	0.650	0.136	-0.335	-0.017	0.007
6.560	0.064	0.062	0.636	0.141	-0.268	-0.013	0.007
6.611	0.070	0.066	0.629	0.141	-0.134	-0.007	0.007
6.661	0.076	0.070	0.633	0.136	0.067	0.003	0.007
6.711	0.081	0.074	0.640	0.131	0.134	0.007	0.007
6.761	0.086	0.078	0.646	0.131	0.134	0.007	0.007
6.811	0.091	0.082	0.660	0.131	0.268	0.013	0.007
6.862	0.096	0.086	0.673	0.122	0.268	0.013	0.006
6.912	0.101	0.089	0.683	0.117	0.201	0.010	0.006
6.962	0.105	0.093	0.690	0.113	0.134	0.007	0.006
7.012	0.110	0.097	0.693	0.117	0.067	0.003	0.006
7.063	0.114	0.100	0.697	0.108	0.067	0.003	0.005
7.113	0.118	0.104	0.700	0.108	0.067	0.003	0.005
7.163	0.122	0.107	0.700	0.113	0.000	0.000	0.006
7.213	0.127	0.111	0.700	0.113	0.000	0.000	0.006
7.263	0.131	0.115	0.700	0.113	0.000	0.000	0.006
7.314	0.135	0.118	0.707	0.094	0.134	0.007	0.005
7.364	0.138	0.120	0.710	0.080	0.067	0.003	0.004
7.414	0.141	0.123	0.710	0.094	0.000	0.000	0.005
7.464	0.145	0.127	0.714	0.108	0.067	0.003	0.005
7.514	0.150	0.131	0.714	0.122	0.000	0.000	0.006
7.565	0.155	0.135	0.717	0.136	0.067	0.003	0.007
7.615	0.160	0.140	0.714	0.127	-0.067	-0.003	0.006
7.665	0.165	0.144	0.717	0.127	0.067	0.003	0.006
7.715	0.169	0.148	0.714	0.117	-0.067	-0.003	0.006
7.765	0.174	0.151	0.717	0.117	0.067	0.003	0.006
7.816	0.178	0.156	0.717	0.122	0.000	0.000	0.006
7.866	0.183	0.160	0.720	0.127	0.067	0.003	0.006
7.916	0.187	0.164	0.717	0.117	-0.067	-0.003	0.006
7.966	0.192	0.168	0.717	0.122	0.000	0.000	0.006
8.017	0.197	0.172	0.717	0.122	0.000	0.000	0.006
8.067	0.201	0.175	0.717	0.113	0.000	0.000	0.006
8.117	0.206	0.179	0.717	0.122	0.000	0.000	0.006
8.167	0.210	0.183	0.717	0.122	0.000	0.000	0.006
8.217	0.214	0.187	0.717	0.113	0.000	0.000	0.006
8.267	0.219	0.191	0.717	0.122	0.000	0.000	0.006
8.318	0.223	0.195	0.717	0.113	0.000	0.000	0.006
8.368	0.228	0.199	0.714	0.117	-0.067	-0.003	0.006
8.418	0.232	0.202	0.710	0.108	-0.067	-0.003	0.005
8.468	0.236	0.206	0.710	0.113	0.000	0.000	0.006
8.518	0.240	0.209	0.707	0.108	-0.067	-0.003	0.005
8.569	0.245	0.213	0.703	0.117	-0.067	-0.003	0.006
8.619	0.249	0.217	0.700	0.108	-0.067	-0.003	0.005
8.670	0.251	0.219	0.710	0.060	0.198	0.010	0.003
8.720	0.252	0.219	0.707	0.014	-0.067	-0.003	0.001
8.770	0.252	0.219	0.707	0.000	0.000	0.000	0.000
8.821	0.252	0.219	0.710	-0.005	0.067	0.003	-0.000
8.871	0.252	0.219	0.710	0.000	0.000	0.000	0.000
8.921	0.252	0.219	0.710	0.000	0.000	0.000	0.000
8.971	0.252	0.219	0.710	0.000	0.000	0.000	0.000
9.021	0.252	0.219	0.710	0.000	0.000	0.000	0.000
9.071	0.252	0.219	0.710	0.000	0.000	0.000	0.000
9.122	0.252	0.219	0.710	0.000	0.000	0.000	0.000
9.172	0.252	0.219	0.710	0.000	0.000	0.000	0.000
9.222	0.252	0.219	0.710	0.000	0.000	0.000	0.000
9.272	0.252	0.219	0.710	0.000	0.000	0.000	0.000
9.322	0.252	0.219	0.710	0.000	0.000	0.000	0.000
9.372	0.252	0.219	0.710	0.000	0.000	0.000	0.000
9.423	0.252	0.219	0.710	0.000	0.000	0.000	0.000
9.473	0.252	0.219	0.710	0.000	0.000	0.000	0.000
9.523	0.252	0.219	0.710	0.000	0.000	0.000	0.000
9.573	0.252	0.219	0.710	0.000	0.000	0.000	0.000
9.623	0.252	0.219	0.710	0.000	0.000	0.000	0.000
9.673	0.252	0.219	0.710	0.000	0.000	0.000	0.000
9.724	0.252	0.219	0.710	0.000	0.000	0.000	0.000
9.774	0.252	0.219	0.710	0.000	0.000	0.000	0.000
9.824	0.252	0.219	0.710	0.000	0.000	0.000	0.000
9.874	0.252	0.219	0.710	0.000	0.000	0.000	0.000
9.924	0.252	0.219	0.710	0.000	0.000	0.000	0.000
9.974	0.252	0.219	0.710	0.000	0.000	0.000	0.000
10.024	0.252	0.219	0.710	0.000	0.000	0.000	0.000
10.075	0.252	0.219	0.710	0.000	0.000	0.000	0.000
10.125	0.252	0.219	0.710	0.000	0.000	0.000	0.000
10.175	0.252	0.219	0.710	0.000	0.000	0.000	0.000
10.225	0.252	0.219	0.710	0.000	0.000	0.000	0.000
10.275	0.252	0.219	0.710	0.000	0.000	0.000	0.000
10.325	0.252	0.219	0.710	0.000	0.000	0.000	0.000
10.376	0.252	0.219	0.710	0.000	0.000	0.000	0.000
10.426	0.252	0.219	0.710	0.000	0.000	0.000	0.000
10.476	0.252	0.219	0.710	0.000	0.000	0.000	0.000
10.526	0.252	0.219	0.710	0.000	0.000	0.000	0.000
10.576	0.252	0.219	0.710	0.000	0.000	0.000	0.000
