t	x	y	th	v	w	dTh	dSi
5.050	0.000	0.000	1.571	0.000	0.000	0.000	0.000
5.101	0.000	0.000	1.571	0.000	0.000	0.000	0.000
5.151	-0.000	0.000	1.588	0.005	0.335	0.017	0.000
5.201	-0.000	0.000	1.604	0.005	0.336	0.017	0.000
5.251	0.000	0.000	1.621	-0.005	0.336	0.017	-0.000
5.301	0.000	0.000	1.641	0.000	0.403	0.020	0.000
5.351	0.000	0.000	1.662	0.000	0.403	0.020	0.000
5.401	-0.000	0.000	1.685	0.005	0.470	0.024	0.000
5.452	0.000	0.000	1.702	-0.005	0.336	0.017	-0.000
5.502	0.000	0.000	1.722	0.000	0.403	0.020	0.000
5.552	0.000	0.000	1.746	-0.005	0.470	0.024	-0.000
5.602	0.000	0.000	1.769	0.005	0.470	0.024	0.000
5.652	0.000	0.000	1.786	-0.005	0.336	0.017	-0.000
5.702	-0.000	0.000	1.810	0.005	0.470	0.024	0.000
5.752	-0.000	0.000	1.830	0.000	0.403	0.020	0.000
5.802	-0.000	0.000	1.850	0.000	0.403	0.020	0.000
5.853	-0.000	0.000	1.870	0.000	0.403	0.020	0.000
5.903	-0.000	0.000	1.891	0.000	0.399	0.020	0.000
5.953	-0.000	0.000	1.911	0.000	0.403	0.020	0.000
6.004	-0.000	0.000	1.931	0.000	0.403	0.020	0.000
6.054	-0.000	0.000	1.955	0.005	0.470	0.024	0.000
6.104	0.000	0.000	1.971	-0.005	0.336	0.017	-0.000
6.154	0.000	0.000	1.998	0.000	0.537	0.027	0.000
6.204	0.000	0.000	2.015	-0.005	0.336	0.017	-0.000
6.254	-0.000	0.000	2.039	0.005	0.468	0.024	0.000
6.305	-0.000	0.000	2.052	0.000	0.268	0.013	0.000
6.355	-0.000	0.000	2.076	0.005	0.470	0.024	0.000
6.405	0.000	0.000	2.096	-0.009	0.403	0.020	-0.000
6.455	0.000	0.000	2.116	0.000	0.403	0.020	0.000
6.505	0.000	0.000	2.136	0.000	0.403	0.020	0.000
6.555	0.000	0.000	2.156	0.000	0.403	0.020	0.000
6.606	0.000	0.000	2.177	0.000	0.403	0.020	0.000
6.656	-0.000	0.000	2.194	0.005	0.336	0.017	0.000
6.706	0.000	0.000	2.217	-0.005	0.470	0.024	-0.000
6.756	0.000	-0.000	2.234	-0.005	0.336	0.017	-0.000
6.806	0.000	0.000	2.257	0.005	0.470	0.024	0.000
6.856	0.000	-0.000	2.274	-0.005	0.336	0.017	-0.000
6.911	0.000	0.000	2.298	0.004	0.435	0.024	0.000
6.961	0.000	-0.000	2.315	-0.005	0.335	0.017	-0.000
7.011	0.000	0.000	2.338	0.005	0.469	0.024	0.000
7.061	0.000	-0.000	2.355	-0.005	0.335	0.017	-0.000
7.111	0.000	-0.000	2.375	0.000	0.403	0.020	0.000
7.162	0.000	-0.000	2.395	0.000	0.402	0.020	0.000
7.212	0.000	-0.000	2.412	-0.005	0.335	0.017	-0.000
7.262	0.000	-0.000	2.432	0.000	0.402	0.020	0.000
7.312	0.000	-0.000	2.453	0.000	0.402	0.020	0.000
7.362	0.000	-0.000	2.473	0.000	0.402	0.020	0.000
7.413	0.000	-0.000	2.493	0.000	0.399	0.020	0.000
7.463	0.000	-0.000	2.513	0.000	0.403	0.020	0.000
7.513	0.000	-0.000	2.533	0.000	0.403	0.020	0.000
7.564	0.000	-0.000	2.557	0.005	0.470	0.024	0.000
7.614	0.000	-0.000	2.574	-0.005	0.336	0.017	-0.000
7.664	0.000	-0.000	2.601	0.000	0.537	0.027	0.000
7.714	0.000	-0.000	2.621	0.000	0.403	0.020	0.000
