t	x	y	th	v	w	dTh	dSi
5.050	0.000	0.000	1.571	0.000	0.000	0.000	0.000
5.101	0.000	0.000	1.571	0.000	0.000	0.000	0.000
5.151	0.000	0.000	1.571	0.000	0.000	0.000	0.000
5.201	-0.000	0.000	1.581	0.005	0.201	0.010	0.000
5.251	-0.000	0.000	1.581	0.000	0.000	0.000	0.000
5.301	-0.000	0.000	1.594	0.000	0.269	0.013	0.000
5.351	0.000	-0.000	1.601	-0.009	0.134	0.007	-0.000
5.402	0.000	0.000	1.611	0.005	0.201	0.010	0.000
5.452	0.000	0.000	1.625	0.000	0.268	0.013	0.000
5.502	0.000	0.000	1.631	0.000	0.134	0.007	0.000
5.552	0.000	-0.000	1.641	-0.005	0.201	0.010	-0.000
5.602	0.000	-0.000	1.652	0.005	0.201	0.010	0.000
5.652	-0.000	0.000	1.662	0.005	0.201	0.010	0.000
5.702	0.000	0.000	1.672	-0.005	0.201	0.010	-0.000
5.753	0.000	-0.000	1.682	-0.005	0.201	0.010	-0.000
5.803	0.000	-0.000	1.692	0.005	0.202	0.010	0.000
5.853	0.000	-0.000	1.705	0.000	0.269	0.013	0.000
5.903	0.000	-0.000	1.712	0.000	0.134	0.007	0.000
5.953	0.000	-0.000	1.726	0.000	0.268	0.013	0.000
6.003	0.000	-0.000	1.732	0.000	0.134	0.007	0.000
6.053	-0.000	0.000	1.742	0.005	0.201	0.010	0.000
6.104	-0.000	0.000	1.756	0.000	0.269	0.013	0.000
6.154	0.000	0.000	1.766	-0.005	0.201	0.010	-0.000
6.204	0.000	0.000	1.773	0.000	0.134	0.007	0.000
6.254	-0.000	0.000	1.783	0.005	0.201	0.010	0.000
6.304	-0.000	0.000	1.796	0.000	0.268	0.013	0.000
6.354	-0.000	0.000	1.810	0.000	0.268	0.013	0.000
6.404	0.000	0.000	1.813	-0.005	0.067	0.003	-0.000
6.455	-0.000	0.000	1.823	0.005	0.201	0.010	0.000
6.505	-0.000	0.000	1.837	0.000	0.269	0.013	0.000
6.555	0.000	0.000	1.847	-0.005	0.201	0.010	-0.000
6.605	0.000	0.000	1.854	0.000	0.134	0.007	0.000
6.655	0.000	0.000	1.867	0.000	0.268	0.013	0.000
6.705	-0.000	0.000	1.877	0.005	0.201	0.010	0.000
6.756	0.000	0.000	1.887	-0.005	0.201	0.010	-0.000
6.806	-0.000	0.000	1.897	0.005	0.201	0.010	0.000
6.856	0.000	0.000	1.907	-0.005	0.201	0.010	-0.000
6.906	-0.000	0.000	1.917	0.005	0.201	0.010	0.000
6.956	-0.000	0.000	1.931	0.000	0.268	0.013	0.000
7.006	-0.000	0.000	1.938	0.000	0.134	0.007	0.000
7.056	0.000	0.000	1.948	-0.005	0.201	0.010	-0.000
7.107	0.000	0.000	1.961	0.000	0.269	0.013	0.000
7.157	-0.000	0.000	1.971	0.005	0.201	0.010	0.000
7.207	0.000	0.000	1.981	-0.005	0.201	0.010	-0.000
7.257	0.000	0.000	1.988	0.000	0.134	0.007	0.000
7.307	-0.000	0.000	1.998	0.005	0.201	0.010	0.000
7.357	-0.000	0.000	2.012	0.000	0.269	0.013	0.000
7.407	-0.000	0.000	2.018	0.000	0.134	0.007	0.000
7.458	0.000	0.000	2.029	-0.005	0.201	0.010	-0.000
7.508	-0.000	0.000	2.039	0.005	0.201	0.010	0.000
7.558	-0.000	0.000	2.052	0.000	0.268	0.013	0.000
7.608	-0.000	0.000	2.066	0.000	0.269	0.013	0.000
7.658	-0.000	0.000	2.076	0.005	0.201	0.010	0.000
7.708	0.000	0.000	2.082	-0.009	0.134	0.007	-0.000
