t	x	y	th	v	w	dTh	dSi
5.034	0.000	0.000	1.571	0.000	0.000	0.000	0.000
5.085	-0.000	0.000	1.574	0.005	0.067	0.003	0.000
5.135	-0.000	0.000	1.588	0.000	0.268	0.013	0.000
5.185	-0.000	0.000	1.604	0.005	0.336	0.017	0.000
5.235	0.000	0.000	1.621	-0.005	0.336	0.017	-0.000
5.285	0.000	-0.000	1.635	-0.009	0.268	0.013	-0.000
5.335	0.000	-0.000	1.655	0.000	0.403	0.020	0.000
5.385	0.000	-0.000	1.675	0.000	0.403	0.020	0.000
5.435	0.000	-0.000	1.692	-0.005	0.336	0.017	-0.000
5.486	0.000	-0.000	1.716	0.005	0.470	0.024	0.000
5.536	0.000	-0.000	1.736	0.000	0.403	0.020	0.000
5.586	0.000	-0.000	1.756	0.000	0.403	0.020	0.000
5.636	-0.000	-0.000	1.779	0.005	0.470	0.024	0.000
5.686	0.000	-0.000	1.796	-0.005	0.336	0.017	-0.000
5.736	-0.000	-0.000	1.820	0.005	0.470	0.024	0.000
5.786	-0.000	-0.000	1.840	0.000	0.403	0.020	0.000
5.837	-0.000	-0.000	1.860	0.000	0.403	0.020	0.000
5.887	0.000	-0.000	1.877	-0.005	0.335	0.017	-0.000
5.937	-0.000	-0.000	1.901	0.005	0.469	0.024	0.000
5.987	-0.000	-0.000	1.921	0.000	0.402	0.020	0.000
6.037	-0.000	-0.000	1.941	0.000	0.403	0.020	0.000
6.087	-0.000	0.000	1.965	0.005	0.470	0.024	0.000
6.137	-0.000	-0.000	1.981	-0.005	0.336	0.017	-0.000
6.188	-0.000	0.000	2.005	0.005	0.470	0.024	0.000
6.238	-0.000	-0.000	2.022	-0.005	0.336	0.017	-0.000
6.288	-0.000	0.000	2.045	0.005	0.470	0.024	0.000
6.338	-0.000	0.000	2.066	0.000	0.403	0.020	0.000
6.388	-0.000	0.000	2.086	0.000	0.403	0.020	0.000
6.438	-0.000	0.000	2.109	0.005	0.470	0.024	0.000
6.488	-0.000	0.000	2.126	-0.005	0.336	0.017	-0.000
6.538	-0.000	0.000	2.150	0.005	0.470	0.024	0.000
6.589	-0.000	0.000	2.167	-0.005	0.336	0.017	-0.000
6.639	-0.000	0.000	2.187	0.000	0.403	0.020	0.000
6.689	-0.000	0.000	2.207	0.000	0.403	0.020	0.000
6.739	-0.000	0.000	2.231	0.005	0.470	0.024	0.000
6.789	-0.000	0.000	2.251	0.000	0.403	0.020	0.000
6.839	-0.000	0.000	2.271	0.000	0.403	0.020	0.000
6.889	-0.000	0.000	2.288	-0.005	0.335	0.017	-0.000
6.939	-0.000	0.000	2.311	0.005	0.470	0.024	0.000
6.990	-0.000	0.000	2.332	0.000	0.403	0.020	0.000
7.040	-0.000	0.000	2.352	0.000	0.403	0.020	0.000
7.090	-0.000	0.000	2.375	-0.005	0.470	0.024	-0.000
7.140	-0.000	0.000	2.392	0.005	0.336	0.017	0.000
7.190	-0.000	0.000	2.416	-0.005	0.470	0.024	-0.000
7.240	-0.000	0.000	2.436	0.000	0.403	0.020	0.000
7.290	-0.000	0.000	2.456	0.000	0.403	0.020	0.000
7.341	-0.000	0.000	2.476	0.000	0.403	0.020	0.000
7.391	-0.000	0.000	2.496	0.000	0.403	0.020	0.000
7.441	-0.000	0.000	2.517	0.000	0.403	0.020	0.000
7.491	-0.000	0.000	2.544	0.000	0.537	0.027	0.000
7.541	-0.000	0.000	2.564	0.000	0.403	0.020	0.000
7.591	-0.000	0.000	2.581	0.005	0.335	0.017	0.000
7.642	-0.000	0.000	2.608	0.000	0.537	0.027	0.000
7.692	-0.000	0.000	2.621	0.000	0.268	0.013	0.000
7.742	-0.000	0.000	2.648	0.000	0.537	0.027	0.000
7.792	-0.000	0.000	2.665	-0.005	0.335	0.017	-0.000
7.842	-0.000	0.000	2.688	0.005	0.470	0.024	0.000
7.892	-0.000	0.000	2.709	0.000	0.403	0.020	0.000
7.942	-0.000	0.000	2.729	0.000	0.403	0.020	0.000
7.993	-0.000	0.000	2.746	-0.005	0.336	0.017	-0.000
8.043	-0.000	0.000	2.769	0.005	0.470	0.024	0.000
8.093	-0.000	0.000	2.786	-0.005	0.336	0.017	-0.000
8.143	-0.000	0.000	2.809	0.005	0.470	0.024	0.000
8.193	-0.000	0.000	2.830	0.000	0.403	0.020	0.000
8.243	-0.000	0.000	2.850	0.000	0.403	0.020	0.000
8.294	-0.000	0.000	2.870	0.000	0.403	0.020	0.000
8.344	-0.000	0.000	2.890	0.000	0.403	0.020	0.000
8.394	-0.000	0.000	2.914	-0.005	0.470	0.024	-0.000
8.444	-0.000	0.000	2.931	0.005	0.336	0.017	0.000
8.494	-0.000	0.000	2.954	-0.005	0.470	0.024	-0.000
8.544	-0.000	0.000	2.974	0.000	0.403	0.020	0.000
8.594	-0.000	0.000	2.995	0.000	0.403	0.020	0.000
8.645	-0.000	0.000	3.015	0.000	0.403	0.020	0.000
8.695	-0.000	0.000	3.035	0.000	0.403	0.020	0.000
8.745	-0.000	0.000	3.055	0.000	0.403	0.020	0.000
8.795	-0.000	0.000	3.075	0.000	0.403	0.020	0.000
8.845	-0.000	0.000	3.096	0.000	0.401	0.020	0.000
8.895	-0.000	0.000	3.119	0.005	0.470	0.024	0.000
8.946	-0.000	0.000	3.136	-0.005	0.336	0.017	-0.000
8.996	-0.000	0.000	-3.124	0.005	0.470	0.024	0.000
9.046	-0.000	0.000	-3.103	0.000	0.403	0.020	0.000
9.096	-0.000	0.000	-3.083	0.000	0.403	0.020	0.000
9.146	-0.000	0.000	-3.066	-0.005	0.335	0.017	-0.000
9.196	-0.000	0.000	-3.043	0.005	0.470	0.024	0.000
9.247	-0.000	0.000	-3.023	0.000	0.402	0.020	0.000
9.297	-0.000	0.000	-3.002	0.000	0.402	0.020	0.000
9.347	-0.000	0.000	-2.982	0.000	0.402	0.020	0.000
9.397	-0.000	0.000	-2.962	0.000	0.402	0.020	0.000
9.447	-0.000	0.000	-2.942	0.000	0.402	0.020	0.000
9.498	-0.000	0.000	-2.922	0.000	0.403	0.020	0.000
9.548	-0.000	0.000	-2.905	-0.005	0.335	0.017	-0.000
9.598	-0.000	0.000	-2.881	0.005	0.470	0.024	0.000
9.648	-0.000	0.000	-2.864	-0.005	0.335	0.017	-0.000
9.698	-0.000	0.000	-2.841	0.005	0.469	0.024	0.000
9.749	0.000	0.000	-2.821	-0.009	0.403	0.020	-0.000
9.799	-0.000	0.000	-2.797	0.005	0.467	0.024	0.000
9.849	0.000	0.000	-2.780	-0.005	0.335	0.017	-0.000
9.899	0.000	0.000	-2.760	0.000	0.403	0.020	0.000
