t	x	y	th	v	w	dTh	dSi
6.037	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.087	0.000	0.000	-0.013	0.000	-0.267	-0.013	0.000
6.137	0.000	0.000	-0.047	0.000	-0.671	-0.034	0.000
6.187	-0.000	0.000	-0.077	-0.005	-0.604	-0.030	-0.000
6.237	-0.000	0.000	-0.108	-0.005	-0.604	-0.030	-0.000
6.288	-0.001	0.000	-0.145	-0.005	-0.739	-0.037	-0.000
6.338	-0.001	0.000	-0.178	0.000	-0.672	-0.034	0.000
6.388	-0.000	0.000	-0.222	0.005	-0.873	-0.044	0.000
6.438	-0.001	0.000	-0.259	-0.005	-0.739	-0.037	-0.000
6.488	-0.001	0.000	-0.300	0.000	-0.806	-0.040	0.000
6.538	-0.001	0.000	-0.333	0.000	-0.671	-0.034	0.000
6.588	-0.001	0.000	-0.374	0.000	-0.806	-0.040	0.000
6.639	-0.001	0.000	-0.407	0.000	-0.671	-0.034	0.000
6.689	-0.001	0.000	-0.448	0.000	-0.806	-0.040	0.000
6.739	-0.001	0.000	-0.488	0.000	-0.805	-0.040	0.000
6.789	-0.001	0.000	-0.525	-0.005	-0.739	-0.037	-0.000
6.839	-0.001	0.000	-0.562	0.005	-0.738	-0.037	0.000
6.889	-0.001	0.000	-0.603	0.000	-0.806	-0.040	0.000
6.939	-0.001	0.000	-0.640	-0.005	-0.738	-0.037	-0.000
6.990	-0.001	0.000	-0.677	-0.005	-0.738	-0.037	-0.000
7.040	-0.001	0.000	-0.714	0.005	-0.739	-0.037	0.000
7.090	-0.001	0.000	-0.754	0.000	-0.805	-0.040	0.000
7.140	-0.001	0.000	-0.794	0.000	-0.805	-0.040	0.000
7.190	-0.001	0.000	-0.835	0.000	-0.805	-0.040	0.000
7.240	-0.001	0.000	-0.875	0.000	-0.805	-0.040	0.000
7.291	-0.001	0.000	-0.912	0.005	-0.735	-0.037	0.000
7.341	-0.001	0.000	-0.953	0.000	-0.806	-0.040	0.000
7.391	-0.001	0.000	-0.993	0.000	-0.806	-0.040	0.000
7.441	-0.001	0.000	-1.027	0.000	-0.671	-0.034	0.000
7.491	-0.001	0.000	-1.064	-0.005	-0.739	-0.037	-0.000
7.541	-0.001	0.000	-1.104	0.000	-0.805	-0.040	0.000
7.591	-0.001	0.000	-1.144	0.000	-0.806	-0.040	0.000
7.642	-0.001	0.000	-1.185	0.000	-0.805	-0.040	0.000
7.692	-0.001	-0.000	-1.222	0.005	-0.738	-0.037	0.000
7.742	-0.001	-0.000	-1.262	0.000	-0.803	-0.040	0.000
7.792	-0.001	-0.000	-1.299	0.005	-0.738	-0.037	0.000
7.842	-0.001	0.000	-1.336	-0.005	-0.737	-0.037	-0.000
7.893	-0.001	0.000	-1.377	0.000	-0.805	-0.040	0.000
7.943	-0.001	0.000	-1.417	0.000	-0.806	-0.040	0.000
7.993	-0.001	-0.000	-1.461	0.005	-0.873	-0.044	0.000
8.043	-0.001	-0.000	-1.495	0.000	-0.670	-0.034	0.000
8.094	-0.001	-0.000	-1.535	0.000	-0.790	-0.040	0.000
8.144	-0.001	-0.000	-1.572	0.005	-0.738	-0.037	0.000
8.195	-0.001	-0.000	-1.612	0.000	-0.805	-0.040	0.000
8.245	-0.001	-0.004	-1.619	0.066	-0.134	-0.007	0.003
8.295	-0.001	-0.011	-1.609	0.136	0.201	0.010	0.007
8.345	-0.001	-0.018	-1.602	0.141	0.134	0.007	0.007
8.395	-0.002	-0.026	-1.582	0.160	0.402	0.020	0.008
8.445	-0.002	-0.034	-1.562	0.160	0.403	0.020	0.008
8.496	-0.001	-0.041	-1.542	0.150	0.402	0.020	0.008
8.546	-0.001	-0.049	-1.525	0.155	0.335	0.017	0.008
8.596	-0.001	-0.057	-1.501	0.155	0.469	0.024	0.008
8.646	-0.000	-0.065	-1.474	0.160	0.537	0.027	0.008
8.696	0.001	-0.073	-1.447	0.160	0.537	0.027	0.008
8.747	0.002	-0.080	-1.424	0.155	0.470	0.024	0.008
8.797	0.003	-0.088	-1.404	0.150	0.403	0.020	0.008
8.847	0.004	-0.095	-1.387	0.155	0.335	0.017	0.008
8.897	0.006	-0.103	-1.367	0.160	0.403	0.020	0.008
8.947	0.008	-0.111	-1.340	0.150	0.536	0.027	0.008
8.997	0.009	-0.118	-1.323	0.155	0.336	0.017	0.008
9.048	0.011	-0.126	-1.303	0.150	0.403	0.020	0.008
9.098	0.013	-0.133	-1.279	0.155	0.470	0.024	0.008
9.148	0.016	-0.140	-1.266	0.150	0.268	0.013	0.008
9.198	0.018	-0.147	-1.249	0.146	0.335	0.017	0.007
9.248	0.020	-0.155	-1.232	0.155	0.336	0.017	0.008
9.298	0.023	-0.161	-1.215	0.145	0.335	0.017	0.007
9.349	0.026	-0.169	-1.198	0.155	0.335	0.017	0.008
9.399	0.029	-0.176	-1.178	0.160	0.403	0.020	0.008
9.449	0.032	-0.183	-1.158	0.159	0.401	0.020	0.008
9.499	0.035	-0.191	-1.134	0.155	0.469	0.024	0.008
9.550	0.038	-0.198	-1.111	0.155	0.470	0.024	0.008
9.600	0.042	-0.205	-1.087	0.164	0.470	0.024	0.008
9.650	0.046	-0.212	-1.067	0.150	0.403	0.020	0.008
9.700	0.050	-0.219	-1.040	0.160	0.537	0.027	0.008
9.750	0.054	-0.225	-1.020	0.150	0.403	0.020	0.008
9.800	0.058	-0.232	-1.000	0.159	0.402	0.020	0.008
9.851	0.062	-0.238	-0.976	0.155	0.469	0.024	0.008
9.901	0.067	-0.245	-0.959	0.155	0.335	0.017	0.008
9.951	0.071	-0.251	-0.939	0.150	0.403	0.020	0.008
10.001	0.075	-0.257	-0.919	0.150	0.402	0.020	0.008
10.051	0.080	-0.263	-0.895	0.146	0.470	0.024	0.007
10.101	0.085	-0.268	-0.875	0.150	0.403	0.020	0.008
10.152	0.090	-0.274	-0.862	0.150	0.268	0.013	0.008
