t	x	y	th	v	w	dTh	dSi
6.036	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.087	0.002	0.000	0.010	0.042	0.201	0.010	0.002
6.137	0.008	0.000	0.024	0.113	0.269	0.013	0.006
6.187	0.015	0.000	0.040	0.146	0.336	0.017	0.007
6.237	0.023	0.001	0.061	0.160	0.403	0.020	0.008
6.287	0.032	0.001	0.088	0.169	0.537	0.027	0.008
6.337	0.040	0.002	0.108	0.160	0.403	0.020	0.008
6.388	0.047	0.003	0.125	0.155	0.336	0.017	0.008
6.438	0.055	0.004	0.141	0.155	0.336	0.017	0.008
6.488	0.063	0.005	0.165	0.155	0.470	0.024	0.008
6.538	0.071	0.007	0.185	0.160	0.403	0.020	0.008
6.588	0.078	0.008	0.205	0.150	0.403	0.020	0.008
6.638	0.086	0.010	0.226	0.160	0.403	0.020	0.008
6.688	0.093	0.012	0.246	0.150	0.403	0.020	0.008
6.739	0.100	0.014	0.266	0.150	0.403	0.020	0.008
6.789	0.108	0.016	0.283	0.155	0.336	0.017	0.008
6.839	0.115	0.018	0.306	0.155	0.470	0.024	0.008
6.889	0.122	0.020	0.327	0.150	0.403	0.020	0.008
6.939	0.130	0.023	0.347	0.150	0.403	0.020	0.008
6.989	0.137	0.025	0.364	0.155	0.336	0.017	0.008
7.039	0.144	0.028	0.380	0.146	0.336	0.017	0.007
t	x	y	th	v	w	dTh	dSi
