t	x	y	th	v	w	dTh	dSi
5.039	1.800	1.600	3.142	0.000	0.000	0.000	0.000
5.090	1.800	1.600	3.142	0.000	0.000	0.000	0.000
5.140	1.800	1.600	-3.131	0.005	0.201	0.010	0.000
5.190	1.800	1.600	-3.115	-0.005	0.336	0.017	-0.000
5.240	1.800	1.600	-3.101	0.000	0.268	0.013	0.000
5.290	1.800	1.600	-3.101	0.000	0.000	0.000	0.000
5.341	1.800	1.600	-3.101	0.000	0.000	0.000	0.000
5.391	1.800	1.600	-3.101	0.000	0.000	0.000	0.000
5.441	1.800	1.600	-3.101	0.000	0.000	0.000	0.000
5.491	1.800	1.600	-3.101	0.000	0.000	0.000	0.000
5.541	1.800	1.600	-3.101	0.000	0.000	0.000	0.000
5.591	1.800	1.600	-3.101	0.000	0.000	0.000	0.000
5.641	1.800	1.600	-3.101	0.000	0.000	0.000	0.000
5.692	1.800	1.600	-3.101	0.000	0.000	0.000	0.000
5.742	1.800	1.600	-3.101	0.000	0.000	0.000	0.000
5.792	1.800	1.600	-3.101	0.000	0.000	0.000	0.000
5.842	1.800	1.600	-3.101	0.000	0.000	0.000	0.000
5.892	1.800	1.600	-3.101	0.000	0.000	0.000	0.000
5.942	1.800	1.600	-3.101	0.000	0.000	0.000	0.000
5.992	1.800	1.600	-3.101	0.000	0.000	0.000	0.000
6.042	1.800	1.600	-3.101	0.000	0.000	0.000	0.000
6.093	1.800	1.600	-3.101	0.000	0.000	0.000	0.000
6.143	1.800	1.600	-3.101	0.000	0.000	0.000	0.000
6.193	1.800	1.600	-3.101	0.000	0.000	0.000	0.000
6.243	1.800	1.600	-3.094	0.000	0.134	0.007	0.000
6.293	1.800	1.600	-3.091	0.005	0.067	0.003	0.000
6.344	1.800	1.600	-3.081	-0.005	0.201	0.010	-0.000
6.394	1.800	1.600	-3.074	0.000	0.134	0.007	0.000
6.444	1.800	1.600	-3.064	0.005	0.201	0.010	0.000
6.494	1.800	1.600	-3.054	-0.005	0.201	0.010	-0.000
6.544	1.800	1.600	-3.051	0.005	0.067	0.003	0.000
6.594	1.800	1.600	-3.044	0.000	0.134	0.007	0.000
6.644	1.800	1.600	-3.034	-0.005	0.201	0.010	-0.000
6.695	1.800	1.600	-3.024	0.005	0.201	0.010	0.000
6.745	1.800	1.600	-3.017	0.000	0.134	0.007	0.000
6.795	1.800	1.600	-3.010	0.000	0.134	0.007	0.000
6.845	1.800	1.600	-3.000	0.005	0.201	0.010	0.000
6.895	1.800	1.600	-2.993	-0.009	0.134	0.007	-0.000
6.945	1.800	1.600	-2.987	0.009	0.134	0.007	0.000
6.996	1.800	1.600	-2.977	-0.005	0.201	0.010	-0.000
7.046	1.800	1.600	-2.970	0.000	0.134	0.007	0.000
7.096	1.800	1.600	-2.960	0.005	0.201	0.010	0.000
7.146	1.800	1.600	-2.953	-0.009	0.134	0.007	-0.000
7.196	1.800	1.600	-2.943	0.005	0.201	0.010	0.000
7.247	1.800	1.600	-2.940	-0.005	0.067	0.003	-0.000
7.297	1.800	1.600	-2.936	0.005	0.067	0.003	0.000
7.347	1.800	1.600	-2.936	0.000	0.000	0.000	0.000
7.397	1.800	1.600	-2.936	0.000	0.000	0.000	0.000
7.447	1.800	1.600	-2.936	0.000	0.000	0.000	0.000
7.497	1.800	1.600	-2.936	0.000	0.000	0.000	0.000
7.548	1.800	1.600	-2.936	0.000	0.000	0.000	0.000
7.598	1.800	1.600	-2.936	0.000	0.000	0.000	0.000
7.648	1.800	1.600	-2.936	0.000	0.000	0.000	0.000
7.698	1.800	1.600	-2.936	0.000	0.000	0.000	0.000
7.748	1.800	1.600	-2.936	0.000	0.000	0.000	0.000
7.799	1.800	1.600	-2.936	0.000	0.000	0.000	0.000
7.849	1.800	1.600	-2.936	0.000	0.000	0.000	0.000
7.899	1.800	1.600	-2.936	0.000	0.000	0.000	0.000
7.949	1.800	1.600	-2.936	0.000	0.000	0.000	0.000
7.999	1.800	1.600	-2.936	0.000	0.000	0.000	0.000
8.049	1.800	1.600	-2.936	0.000	0.000	0.000	0.000
8.100	1.800	1.600	-2.936	0.000	0.000	0.000	0.000
8.150	1.800	1.600	-2.936	0.000	0.000	0.000	0.000
8.200	1.800	1.600	-2.936	0.000	0.000	0.000	0.000
8.250	1.800	1.600	-2.936	0.000	0.000	0.000	0.000
8.300	1.800	1.600	-2.936	0.000	0.000	0.000	0.000
8.351	1.800	1.600	-2.933	0.005	0.067	0.003	0.000
8.401	1.800	1.600	-2.930	-0.005	0.067	0.003	-0.000
8.451	1.800	1.600	-2.923	0.000	0.134	0.007	0.000
8.501	1.800	1.600	-2.919	0.005	0.067	0.003	0.000
8.551	1.800	1.600	-2.916	-0.005	0.067	0.003	-0.000
8.602	1.800	1.600	-2.913	-0.005	0.067	0.003	-0.000
8.652	1.800	1.600	-2.909	0.005	0.067	0.003	0.000
8.702	1.800	1.600	-2.903	0.000	0.134	0.007	0.000
8.752	1.800	1.600	-2.899	-0.005	0.067	0.003	-0.000
8.802	1.800	1.600	-2.899	0.000	0.000	0.000	0.000
8.852	1.800	1.600	-2.893	0.000	0.134	0.007	0.000
8.903	1.800	1.600	-2.889	0.005	0.067	0.003	0.000
8.953	1.800	1.600	-2.886	-0.005	0.067	0.003	-0.000
9.003	1.800	1.600	-2.879	0.009	0.134	0.007	0.000
9.053	1.800	1.600	-2.879	0.000	0.000	0.000	0.000
9.103	1.800	1.600	-2.879	0.000	0.000	0.000	0.000
9.153	1.800	1.600	-2.876	-0.005	0.067	0.003	-0.000
9.204	1.800	1.600	-2.869	0.000	0.134	0.007	0.000
9.254	1.800	1.600	-2.859	-0.005	0.201	0.010	-0.000
9.304	1.800	1.600	-2.855	0.005	0.067	0.003	0.000
9.354	1.800	1.600	-2.852	-0.005	0.067	0.003	-0.000
9.404	1.800	1.600	-2.849	0.005	0.067	0.003	0.000
9.455	1.800	1.600	-2.849	0.000	0.000	0.000	0.000
9.505	1.800	1.600	-2.842	0.000	0.134	0.007	0.000
9.555	1.800	1.600	-2.839	0.005	0.067	0.003	0.000
9.605	1.800	1.600	-2.832	0.000	0.134	0.007	0.000
9.655	1.800	1.600	-2.829	-0.005	0.067	0.003	-0.000
9.705	1.800	1.600	-2.825	0.005	0.067	0.003	0.000
9.755	1.800	1.600	-2.822	-0.005	0.067	0.003	-0.000
9.806	1.800	1.600	-2.815	0.000	0.134	0.007	0.000
9.856	1.800	1.600	-2.812	0.005	0.067	0.003	0.000
9.906	1.800	1.600	-2.808	-0.005	0.067	0.003	-0.000
9.956	1.800	1.600	-2.808	0.000	0.000	0.000	0.000
10.006	1.800	1.600	-2.798	0.005	0.202	0.010	0.000
10.056	1.800	1.600	-2.798	0.000	0.000	0.000	0.000
10.106	1.800	1.600	-2.792	0.000	0.134	0.007	0.000
10.156	1.796	1.599	-2.781	0.070	0.201	0.010	0.004
10.207	1.792	1.597	-2.771	0.099	0.201	0.010	0.005
