t	x	y	th	v	w	dTh	dSi
5.039	2.200	2.600	-1.571	0.000	0.000	0.000	0.000
5.090	2.200	2.600	-1.557	0.000	0.268	0.013	0.000
5.140	2.200	2.600	-1.530	0.000	0.537	0.027	0.000
5.190	2.200	2.600	-1.497	0.000	0.671	0.034	0.000
5.240	2.200	2.600	-1.456	0.000	0.806	0.040	0.000
5.290	2.200	2.600	-1.423	0.000	0.672	0.034	0.000
5.340	2.200	2.600	-1.382	0.000	0.806	0.040	0.000
5.390	2.200	2.600	-1.342	0.000	0.806	0.040	0.000
5.441	2.200	2.600	-1.305	0.005	0.739	0.037	0.000
5.491	2.200	2.600	-1.264	0.000	0.806	0.040	0.000
5.541	2.200	2.600	-1.224	0.000	0.806	0.040	0.000
5.591	2.200	2.600	-1.184	0.000	0.806	0.040	0.000
5.641	2.200	2.600	-1.150	0.000	0.671	0.034	0.000
5.691	2.200	2.600	-1.110	0.000	0.806	0.040	0.000
5.741	2.200	2.600	-1.069	0.000	0.806	0.040	0.000
5.791	2.200	2.600	-1.032	0.005	0.739	0.037	0.000
5.842	2.200	2.600	-0.995	-0.005	0.738	0.037	-0.000
5.892	2.200	2.600	-0.958	0.005	0.738	0.037	0.000
5.942	2.200	2.600	-0.918	0.000	0.806	0.040	0.000
5.992	2.200	2.600	-0.877	0.000	0.806	0.040	0.000
6.042	2.200	2.600	-0.840	-0.005	0.739	0.037	-0.000
6.092	2.200	2.600	-0.800	0.000	0.806	0.040	0.000
6.142	2.200	2.600	-0.763	0.005	0.739	0.037	0.000
6.192	2.200	2.600	-0.723	0.000	0.806	0.040	0.000
6.243	2.200	2.600	-0.686	-0.005	0.739	0.037	-0.000
6.293	2.200	2.600	-0.645	0.000	0.806	0.040	0.000
6.343	2.200	2.600	-0.608	0.005	0.739	0.037	0.000
6.393	2.200	2.600	-0.568	0.000	0.806	0.040	0.000
6.443	2.200	2.600	-0.531	-0.005	0.739	0.037	-0.000
6.493	2.200	2.600	-0.494	0.005	0.739	0.037	0.000
6.543	2.200	2.600	-0.457	-0.005	0.739	0.037	-0.000
6.593	2.200	2.600	-0.416	0.000	0.806	0.040	0.000
6.643	2.200	2.600	-0.379	0.005	0.739	0.037	0.000
6.694	2.200	2.600	-0.339	0.000	0.806	0.040	0.000
6.744	2.200	2.600	-0.298	0.000	0.806	0.040	0.000
6.794	2.200	2.600	-0.258	0.000	0.805	0.040	0.000
6.844	2.200	2.600	-0.218	0.000	0.805	0.040	0.000
6.894	2.200	2.600	-0.184	0.000	0.671	0.034	0.000
6.944	2.200	2.600	-0.144	0.000	0.806	0.040	0.000
6.994	2.200	2.600	-0.103	0.000	0.806	0.040	0.000
7.045	2.200	2.600	-0.066	-0.005	0.738	0.037	-0.000
7.095	2.200	2.600	-0.026	0.000	0.805	0.040	0.000
7.145	2.200	2.600	0.015	0.000	0.805	0.040	0.000
7.195	2.202	2.600	0.035	0.047	0.402	0.020	0.002
7.245	2.209	2.600	0.028	0.131	-0.134	-0.007	0.007
