t	x	y	th	v*100	w	dTh	dSi
1.99	0.00	-0.00	0.54	0.94	0.40	0.02	0.00
2.04	0.00	-0.00	0.55	-0.47	0.34	0.02	-0.00
2.09	0.00	-0.00	0.57	0.00	0.27	0.01	0.00
2.14	-0.00	-0.00	0.58	-0.47	0.34	0.02	-0.00
2.19	0.00	-0.00	0.60	0.94	0.40	0.02	0.00
2.24	0.00	-0.00	0.62	0.00	0.27	0.01	0.00
2.29	0.00	-0.00	0.63	-0.47	0.34	0.02	-0.00
2.34	-0.00	-0.00	0.65	-0.47	0.34	0.02	-0.00
2.39	0.00	-0.00	0.67	0.47	0.34	0.02	0.00
2.44	0.00	-0.00	0.69	0.00	0.40	0.02	0.00
2.49	0.00	-0.00	0.70	0.00	0.27	0.01	0.00
2.54	0.00	-0.00	0.72	0.00	0.40	0.02	0.00
2.59	0.00	0.00	0.74	0.47	0.34	0.02	0.00
2.64	0.00	-0.00	0.75	-0.47	0.34	0.02	-0.00
2.69	0.00	-0.00	0.77	0.00	0.27	0.01	0.00
2.74	-0.00	-0.00	0.78	-0.47	0.34	0.02	-0.00
2.79	-0.00	-0.00	0.80	0.00	0.27	0.01	0.00
2.84	-0.00	-0.00	0.82	0.00	0.40	0.02	0.00
2.89	0.00	-0.00	0.83	0.47	0.33	0.02	0.00
2.94	0.00	-0.00	0.85	0.00	0.40	0.02	0.00
2.99	0.00	0.00	0.87	0.47	0.34	0.02	0.00
3.04	0.00	-0.00	0.89	-0.47	0.34	0.02	-0.00
3.09	0.00	-0.00	0.90	0.00	0.27	0.01	0.00
3.14	0.00	-0.00	0.92	0.00	0.40	0.02	0.00
3.19	0.00	0.00	0.94	0.47	0.33	0.02	0.00
3.24	0.00	-0.00	0.96	-0.47	0.34	0.02	-0.00
3.29	0.00	-0.00	0.97	0.00	0.27	0.01	0.00
3.34	-0.00	-0.00	0.99	-0.47	0.34	0.02	-0.00
3.39	0.00	0.00	1.01	0.94	0.40	0.02	0.00
3.44	0.00	-0.00	1.02	-0.47	0.34	0.02	-0.00
3.49	0.00	-0.00	1.04	0.00	0.27	0.01	0.00
3.54	0.00	-0.00	1.06	0.00	0.40	0.02	0.00
3.59	0.00	0.00	1.07	0.47	0.34	0.02	0.00
3.64	0.00	-0.00	1.09	-0.47	0.34	0.02	-0.00
3.69	0.00	-0.00	1.10	0.00	0.27	0.01	0.00
3.74	0.00	-0.00	1.12	0.00	0.40	0.02	0.00
3.79	0.00	0.00	1.14	0.47	0.34	0.02	0.00
3.84	0.00	-0.00	1.16	-0.47	0.34	0.02	-0.00
3.89	0.00	-0.00	1.17	0.00	0.27	0.01	0.00
3.94	0.00	-0.00	1.19	0.00	0.40	0.02	0.00
3.99	0.00	0.00	1.21	0.47	0.34	0.02	0.00
4.04	0.00	-0.00	1.23	-0.47	0.34	0.02	-0.00
4.09	0.00	-0.00	1.24	0.00	0.27	0.01	0.00
4.14	-0.00	-0.00	1.26	-0.47	0.34	0.02	-0.00
4.19	0.00	-0.00	1.27	0.47	0.34	0.02	0.00
4.24	0.00	-0.00	1.29	0.00	0.40	0.02	0.00
4.29	0.00	-0.00	1.31	0.00	0.27	0.01	0.00
4.34	0.00	-0.00	1.33	0.00	0.40	0.02	0.00
4.39	0.00	0.00	1.34	0.47	0.34	0.02	0.00
4.45	0.00	-0.00	1.36	-0.47	0.34	0.02	-0.00
4.50	0.00	-0.00	1.37	0.00	0.27	0.01	0.00
4.55	0.00	-0.00	1.39	0.00	0.40	0.02	0.00
4.60	0.00	-0.00	1.41	0.00	0.27	0.01	0.00
4.65	0.00	-0.00	1.43	0.00	0.40	0.02	0.00
4.70	0.00	-0.00	1.44	-0.47	0.34	0.02	-0.00
4.75	0.00	-0.00	1.46	0.47	0.34	0.02	0.00
4.80	0.00	0.00	1.48	0.47	0.34	0.02	0.00
4.85	0.00	-0.00	1.49	-0.47	0.34	0.02	-0.00
4.90	0.00	-0.00	1.51	-0.47	0.34	0.02	-0.00
4.95	0.00	-0.00	1.53	0.47	0.34	0.02	0.00
5.00	0.00	0.00	1.54	0.47	0.34	0.02	0.00
t	x	y	th	v*100	w	dTh	dSi
