t	x	y	th	v	w	dTh	dSi
5.045	0.000	0.000	0.000	0.000	0.000	0.000	0.000
5.095	0.000	0.000	0.000	0.000	0.000	0.000	0.000
5.146	0.000	0.000	0.000	0.000	0.000	0.000	0.000
5.196	0.000	0.000	0.000	0.000	0.000	0.000	0.000
5.246	0.000	0.000	0.007	0.000	0.134	0.007	0.000
5.296	-0.000	-0.000	0.010	-0.005	0.067	0.003	-0.000
5.346	-0.000	-0.000	0.027	-0.005	0.334	0.017	-0.000
5.397	-0.000	0.000	0.037	0.005	0.201	0.010	0.000
5.447	0.000	0.000	0.044	0.009	0.134	0.007	0.000
5.497	0.000	0.000	0.054	0.005	0.201	0.010	0.000
5.547	0.001	0.000	0.064	0.005	0.201	0.010	0.000
5.597	0.001	0.000	0.077	0.000	0.268	0.013	0.000
5.647	0.000	0.000	0.088	-0.005	0.201	0.010	-0.000
5.698	0.000	0.000	0.101	0.000	0.268	0.013	0.000
5.748	0.000	0.000	0.111	-0.005	0.201	0.010	-0.000
5.798	0.000	0.000	0.125	0.000	0.268	0.013	0.000
5.848	0.000	0.000	0.138	0.000	0.268	0.013	0.000
5.898	0.000	0.000	0.151	0.000	0.268	0.013	0.000
5.948	0.000	0.000	0.165	0.000	0.268	0.013	0.000
5.999	0.000	0.000	0.175	0.005	0.200	0.010	0.000
6.049	0.000	0.000	0.188	0.000	0.268	0.013	0.000
6.099	0.000	0.000	0.202	0.000	0.268	0.013	0.000
6.149	0.000	-0.000	0.212	-0.005	0.201	0.010	-0.000
6.200	0.000	-0.000	0.226	0.000	0.269	0.013	0.000
6.250	0.000	-0.000	0.236	-0.005	0.201	0.010	-0.000
6.300	0.000	-0.000	0.249	0.000	0.268	0.013	0.000
6.350	0.000	-0.000	0.259	0.005	0.201	0.010	0.000
6.400	0.000	-0.000	0.273	0.000	0.268	0.013	0.000
6.450	0.000	-0.000	0.286	0.000	0.269	0.013	0.000
6.500	0.000	-0.000	0.300	0.000	0.268	0.013	0.000
6.551	0.000	-0.000	0.313	0.000	0.268	0.013	0.000
6.601	0.000	-0.000	0.320	0.000	0.134	0.007	0.000
6.651	0.000	-0.000	0.333	0.000	0.268	0.013	0.000
6.701	0.000	-0.000	0.343	-0.005	0.201	0.010	-0.000
6.751	0.000	-0.000	0.357	0.000	0.268	0.013	0.000
6.801	0.000	-0.000	0.370	0.000	0.269	0.013	0.000
6.852	0.000	-0.000	0.384	0.000	0.268	0.013	0.000
6.902	0.000	-0.000	0.390	0.000	0.134	0.007	0.000
6.952	-0.000	-0.000	0.401	-0.005	0.201	0.010	-0.000
7.002	-0.000	-0.000	0.414	0.000	0.268	0.013	0.000
7.052	-0.000	-0.000	0.427	0.000	0.269	0.013	0.000
7.102	-0.000	-0.000	0.441	0.000	0.268	0.013	0.000
7.153	-0.000	-0.000	0.454	0.000	0.268	0.013	0.000
7.203	-0.000	-0.000	0.465	-0.005	0.201	0.010	-0.000
7.253	-0.000	-0.000	0.475	0.005	0.201	0.010	0.000
7.303	-0.000	-0.000	0.485	-0.005	0.201	0.010	-0.000
7.353	-0.000	-0.000	0.498	0.000	0.268	0.013	0.000
7.404	-0.000	-0.000	0.505	0.000	0.134	0.007	0.000
7.454	-0.001	-0.000	0.522	-0.005	0.335	0.017	-0.000
7.504	-0.001	-0.000	0.535	0.000	0.268	0.013	0.000
7.554	-0.001	-0.000	0.542	0.000	0.134	0.007	0.000
