t	x	y	th	v	w	dTh	dSi
5.083	2.200	1.000	-1.571	0.000	0.000	0.000	0.000
5.133	2.200	1.000	-1.578	0.000	-0.134	-0.007	0.000
5.183	2.200	1.000	-1.594	-0.005	-0.336	-0.017	-0.000
5.233	2.200	1.001	-1.615	-0.009	-0.403	-0.020	-0.000
5.283	2.200	1.000	-1.638	0.005	-0.470	-0.024	0.000
5.334	2.200	1.001	-1.662	-0.005	-0.470	-0.024	-0.000
5.384	2.200	1.001	-1.689	0.000	-0.536	-0.027	0.000
5.434	2.200	1.001	-1.709	0.000	-0.403	-0.020	0.000
5.484	2.200	1.001	-1.736	0.000	-0.537	-0.027	0.000
5.534	2.200	1.001	-1.763	0.000	-0.537	-0.027	0.000
5.584	2.200	1.001	-1.790	0.000	-0.537	-0.027	0.000
5.634	2.200	1.001	-1.817	0.000	-0.537	-0.027	0.000
5.684	2.200	1.000	-1.840	0.005	-0.470	-0.024	0.000
5.735	2.200	1.000	-1.867	0.000	-0.537	-0.027	0.000
5.785	2.200	1.001	-1.891	-0.005	-0.470	-0.024	-0.000
5.835	2.200	1.001	-1.917	0.000	-0.537	-0.027	0.000
5.885	2.200	1.001	-1.944	0.000	-0.537	-0.027	0.000
5.935	2.200	1.000	-1.968	0.005	-0.470	-0.024	0.000
5.985	2.200	1.000	-1.995	0.000	-0.537	-0.027	0.000
6.035	2.200	1.000	-2.022	0.000	-0.537	-0.027	0.000
6.086	2.200	1.001	-2.045	-0.005	-0.470	-0.024	-0.000
6.136	2.200	1.001	-2.072	0.000	-0.536	-0.027	0.000
6.186	2.200	1.001	-2.099	0.000	-0.533	-0.027	0.000
6.237	2.200	1.000	-2.123	0.005	-0.470	-0.024	0.000
6.287	2.200	1.000	-2.150	0.000	-0.537	-0.027	0.000
6.337	2.200	1.000	-2.170	0.000	-0.402	-0.020	0.000
6.387	2.200	1.001	-2.194	-0.005	-0.470	-0.024	-0.000
6.437	2.200	1.001	-2.220	0.000	-0.537	-0.027	0.000
6.487	2.200	1.001	-2.247	0.000	-0.537	-0.027	0.000
6.538	2.200	1.001	-2.271	0.005	-0.470	-0.024	0.000
6.588	2.200	1.001	-2.298	0.000	-0.537	-0.027	0.000
6.638	2.200	1.000	-2.321	0.005	-0.470	-0.024	0.000
6.688	2.200	1.001	-2.345	-0.005	-0.470	-0.024	-0.000
6.738	2.200	1.001	-2.379	0.000	-0.671	-0.034	0.000
6.788	2.200	1.001	-2.402	-0.005	-0.470	-0.024	-0.000
6.839	2.200	1.001	-2.429	0.000	-0.537	-0.027	0.000
6.889	2.200	1.001	-2.453	0.005	-0.470	-0.024	0.000
6.939	2.200	1.001	-2.480	0.000	-0.537	-0.027	0.000
6.989	2.200	1.001	-2.507	0.000	-0.537	-0.027	0.000
7.039	2.200	1.001	-2.533	0.000	-0.537	-0.027	0.000
7.089	2.200	1.001	-2.557	-0.005	-0.470	-0.024	-0.000
7.139	2.200	1.001	-2.584	0.000	-0.537	-0.027	0.000
7.190	2.200	1.001	-2.611	0.000	-0.537	-0.027	0.000
7.240	2.200	1.001	-2.634	0.005	-0.470	-0.024	0.000
