t	x	y	th	v	w	dTh	dSi
6.021	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.072	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.122	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.172	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.222	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.272	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.322	0.000	0.000	0.000	0.000	0.000	0.000	0.000
t	x	y	th	v	w	dTh	dSi
