t	x	y	th	v	w	dTh	dSi
6.028	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.078	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.129	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.179	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.229	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.279	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.329	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.379	0.000	0.000	0.000	0.000	0.000	0.000	0.000
t	x	y	th	v	w	dTh	dSi
