t	x	y	th	v	w	dTh	dSi
5.054	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.104	0.600	2.600	-1.581	-0.005	-0.200	-0.010	-0.000
5.154	0.600	2.600	-1.615	0.009	-0.671	-0.034	0.000
5.205	0.600	2.600	-1.645	-0.005	-0.604	-0.030	-0.000
5.255	0.600	2.600	-1.675	-0.005	-0.604	-0.030	-0.000
5.305	0.600	2.600	-1.712	-0.005	-0.739	-0.037	-0.000
5.355	0.600	2.601	-1.749	-0.005	-0.739	-0.037	-0.000
5.405	0.600	2.601	-1.790	0.000	-0.806	-0.040	0.000
5.455	0.600	2.601	-1.830	0.000	-0.806	-0.040	0.000
5.505	0.600	2.601	-1.870	0.000	-0.806	-0.040	0.000
5.555	0.600	2.601	-1.907	-0.005	-0.739	-0.037	-0.000
5.605	0.600	2.601	-1.944	-0.005	-0.739	-0.037	-0.000
5.656	0.600	2.601	-1.981	0.005	-0.739	-0.037	0.000
5.706	0.600	2.601	-2.015	0.000	-0.672	-0.034	0.000
5.756	0.600	2.601	-2.052	-0.005	-0.739	-0.037	-0.000
5.806	0.600	2.601	-2.093	0.000	-0.806	-0.040	0.000
5.856	0.600	2.601	-2.130	-0.005	-0.738	-0.037	-0.000
5.906	0.600	2.601	-2.170	0.000	-0.805	-0.040	0.000
5.956	0.600	2.601	-2.207	0.005	-0.738	-0.037	0.000
6.007	0.600	2.601	-2.244	0.005	-0.738	-0.037	0.000
6.057	0.600	2.601	-2.288	0.005	-0.872	-0.044	0.000
6.107	0.600	2.601	-2.328	0.000	-0.805	-0.040	0.000
6.157	0.600	2.601	-2.365	-0.005	-0.738	-0.037	-0.000
6.207	0.600	2.601	-2.399	0.000	-0.671	-0.034	0.000
6.257	0.600	2.601	-2.439	0.000	-0.805	-0.040	0.000
6.308	0.600	2.601	-2.476	0.005	-0.737	-0.037	0.000
6.358	0.600	2.601	-2.517	0.000	-0.805	-0.040	0.000
6.408	0.600	2.601	-2.557	-0.009	-0.805	-0.040	-0.000
6.458	0.600	2.601	-2.594	0.005	-0.738	-0.037	0.000
6.508	0.600	2.601	-2.631	-0.005	-0.738	-0.037	-0.000
6.558	0.600	2.601	-2.671	0.000	-0.804	-0.040	0.000
6.609	0.600	2.601	-2.712	0.000	-0.804	-0.040	0.000
6.659	0.601	2.601	-2.749	-0.005	-0.738	-0.037	-0.000
6.709	0.600	2.601	-2.793	0.005	-0.872	-0.044	0.000
6.759	0.600	2.601	-2.830	0.005	-0.738	-0.037	0.000
6.809	0.600	2.601	-2.870	0.000	-0.805	-0.040	0.000
6.860	0.600	2.601	-2.907	-0.005	-0.738	-0.037	-0.000
6.910	0.600	2.601	-2.944	0.005	-0.738	-0.037	0.000
6.960	0.600	2.601	-2.985	0.000	-0.805	-0.040	0.000
7.010	0.600	2.601	-3.022	-0.005	-0.738	-0.037	-0.000
7.060	0.600	2.601	-3.062	0.000	-0.805	-0.040	0.000
7.110	0.600	2.601	-3.102	0.009	-0.805	-0.040	0.000
7.161	0.600	2.601	-3.139	-0.005	-0.738	-0.037	-0.000
