t	x	y	th	v	w	dTh	dSi
5.054	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.105	0.600	2.600	-1.581	0.005	-0.200	-0.010	0.000
5.155	0.600	2.600	-1.611	-0.005	-0.604	-0.030	-0.000
5.205	0.600	2.600	-1.645	0.000	-0.671	-0.034	0.000
5.255	0.600	2.600	-1.682	-0.005	-0.739	-0.037	-0.000
5.305	0.600	2.600	-1.722	0.000	-0.806	-0.040	0.000
5.355	0.600	2.600	-1.763	0.000	-0.806	-0.040	0.000
5.406	0.600	2.600	-1.803	0.000	-0.806	-0.040	0.000
5.456	0.600	2.600	-1.837	0.000	-0.672	-0.034	0.000
5.506	0.600	2.600	-1.870	0.000	-0.672	-0.034	0.000
5.556	0.600	2.600	-1.911	0.000	-0.806	-0.040	0.000
5.606	0.600	2.600	-1.951	0.000	-0.806	-0.040	0.000
5.656	0.600	2.600	-1.988	-0.005	-0.739	-0.037	-0.000
5.706	0.600	2.600	-2.029	0.000	-0.806	-0.040	0.000
5.756	0.600	2.600	-2.062	0.000	-0.672	-0.034	0.000
5.806	0.600	2.600	-2.103	0.000	-0.805	-0.040	0.000
5.857	0.600	2.601	-2.140	-0.005	-0.738	-0.037	-0.000
5.907	0.600	2.600	-2.177	0.005	-0.738	-0.037	0.000
5.957	0.600	2.600	-2.217	0.000	-0.805	-0.040	0.000
6.007	0.600	2.600	-2.257	0.000	-0.805	-0.040	0.000
6.057	0.600	2.601	-2.294	-0.005	-0.738	-0.037	-0.000
6.107	0.600	2.601	-2.335	0.000	-0.805	-0.040	0.000
6.158	0.600	2.601	-2.375	0.000	-0.805	-0.040	0.000
6.208	0.601	2.601	-2.409	-0.009	-0.671	-0.034	-0.000
6.258	0.601	2.601	-2.449	0.000	-0.804	-0.040	0.000
6.308	0.600	2.601	-2.486	0.005	-0.738	-0.037	0.000
6.358	0.600	2.601	-2.523	0.005	-0.738	-0.037	0.000
6.408	0.600	2.601	-2.564	0.000	-0.805	-0.040	0.000
