t	x	y	th	v	w	dTh	dSi
5.050	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.101	0.600	2.600	-1.584	0.000	-0.267	-0.013	0.000
5.151	0.600	2.600	-1.611	0.000	-0.537	-0.027	0.000
5.201	0.600	2.600	-1.645	-0.009	-0.671	-0.034	-0.000
5.251	0.600	2.600	-1.679	0.009	-0.672	-0.034	0.000
5.301	0.600	2.600	-1.722	-0.005	-0.873	-0.044	-0.000
5.351	0.600	2.600	-1.756	0.000	-0.672	-0.034	0.000
5.402	0.600	2.600	-1.793	-0.005	-0.739	-0.037	-0.000
5.452	0.600	2.600	-1.833	0.000	-0.806	-0.040	0.000
5.502	0.600	2.600	-1.874	0.000	-0.806	-0.040	0.000
5.552	0.600	2.600	-1.907	0.000	-0.670	-0.034	0.000
5.602	0.600	2.601	-1.944	-0.005	-0.739	-0.037	-0.000
5.652	0.600	2.601	-1.985	0.000	-0.806	-0.040	0.000
5.702	0.600	2.600	-2.022	0.005	-0.739	-0.037	0.000
5.752	0.600	2.600	-2.062	0.000	-0.806	-0.040	0.000
5.803	0.600	2.601	-2.099	-0.005	-0.739	-0.037	-0.000
5.853	0.600	2.601	-2.140	0.000	-0.806	-0.040	0.000
5.903	0.600	2.601	-2.180	0.000	-0.805	-0.040	0.000
5.953	0.600	2.601	-2.214	0.000	-0.671	-0.034	0.000
6.003	0.600	2.601	-2.254	0.000	-0.805	-0.040	0.000
6.053	0.600	2.600	-2.291	0.005	-0.738	-0.037	0.000
6.104	0.600	2.600	-2.332	0.000	-0.805	-0.040	0.000
6.154	0.600	2.601	-2.369	-0.005	-0.738	-0.037	-0.000
6.204	0.600	2.601	-2.406	-0.005	-0.738	-0.037	-0.000
6.254	0.600	2.601	-2.446	0.000	-0.805	-0.040	0.000
6.304	0.600	2.601	-2.486	0.000	-0.805	-0.040	0.000
6.354	0.601	2.601	-2.523	-0.005	-0.738	-0.037	-0.000
6.404	0.600	2.601	-2.560	0.005	-0.738	-0.037	0.000
6.455	0.600	2.601	-2.601	0.000	-0.804	-0.040	0.000
6.505	0.601	2.601	-2.638	-0.005	-0.738	-0.037	-0.000
6.555	0.600	2.601	-2.675	0.005	-0.738	-0.037	0.000
6.605	0.600	2.601	-2.715	0.000	-0.802	-0.040	0.000
6.656	0.600	2.601	-2.756	0.000	-0.805	-0.040	0.000
6.706	0.600	2.601	-2.796	0.000	-0.805	-0.040	0.000
6.756	0.601	2.601	-2.833	-0.005	-0.738	-0.037	-0.000
6.806	0.600	2.601	-2.870	0.005	-0.738	-0.037	0.000
6.856	0.598	2.600	-2.887	0.052	-0.336	-0.017	0.003
6.907	0.592	2.599	-2.884	0.126	0.067	0.003	0.006
6.957	0.584	2.596	-2.870	0.160	0.268	0.013	0.008
7.007	0.576	2.594	-2.847	0.163	0.467	0.024	0.008
7.058	0.568	2.592	-2.823	0.162	0.462	0.024	0.008
7.109	0.561	2.589	-2.806	0.155	0.335	0.017	0.008
7.159	0.554	2.587	-2.793	0.150	0.268	0.013	0.008
7.209	0.547	2.584	-2.772	0.150	0.403	0.020	0.008
7.259	0.539	2.581	-2.756	0.155	0.336	0.017	0.008
7.309	0.532	2.578	-2.739	0.155	0.335	0.017	0.008
7.359	0.525	2.575	-2.722	0.155	0.335	0.017	0.008
7.410	0.518	2.572	-2.698	0.155	0.470	0.024	0.008
7.460	0.511	2.568	-2.678	0.160	0.403	0.020	0.008
7.510	0.504	2.565	-2.658	0.160	0.403	0.020	0.008
7.560	0.497	2.561	-2.641	0.146	0.336	0.017	0.007
7.610	0.490	2.557	-2.621	0.160	0.403	0.020	0.008
7.660	0.483	2.553	-2.601	0.160	0.403	0.020	0.008
7.710	0.477	2.549	-2.581	0.150	0.403	0.020	0.008
7.761	0.470	2.545	-2.564	0.155	0.336	0.017	0.008
7.811	0.464	2.541	-2.540	0.155	0.470	0.024	0.008
7.861	0.458	2.536	-2.523	0.155	0.336	0.017	0.008
7.911	0.451	2.532	-2.503	0.150	0.403	0.020	0.008
7.961	0.445	2.527	-2.483	0.150	0.403	0.020	0.008
8.011	0.440	2.523	-2.459	0.146	0.470	0.024	0.007
8.061	0.434	2.518	-2.439	0.160	0.403	0.020	0.008
8.112	0.428	2.513	-2.422	0.155	0.336	0.017	0.008
8.162	0.422	2.507	-2.406	0.155	0.335	0.017	0.008
8.212	0.416	2.502	-2.392	0.150	0.268	0.013	0.008
8.262	0.411	2.497	-2.369	0.155	0.470	0.024	0.008
8.312	0.405	2.492	-2.348	0.150	0.403	0.020	0.008
8.362	0.400	2.486	-2.328	0.160	0.403	0.020	0.008
8.412	0.394	2.480	-2.308	0.160	0.403	0.020	0.008
8.463	0.389	2.474	-2.291	0.155	0.336	0.017	0.008
8.513	0.384	2.468	-2.271	0.160	0.403	0.020	0.008
8.563	0.379	2.462	-2.254	0.155	0.336	0.017	0.008
8.613	0.374	2.456	-2.231	0.155	0.470	0.024	0.008
8.663	0.369	2.450	-2.214	0.155	0.336	0.017	0.008
8.713	0.365	2.444	-2.194	0.150	0.403	0.020	0.008
8.763	0.360	2.437	-2.177	0.155	0.336	0.017	0.008
8.814	0.356	2.431	-2.156	0.160	0.403	0.020	0.008
8.864	0.352	2.424	-2.136	0.160	0.403	0.020	0.008
8.914	0.348	2.418	-2.116	0.150	0.402	0.020	0.008
8.964	0.344	2.411	-2.099	0.155	0.335	0.017	0.008
9.014	0.340	2.404	-2.079	0.150	0.403	0.020	0.008
9.064	0.336	2.398	-2.062	0.155	0.336	0.017	0.008
9.115	0.333	2.391	-2.045	0.146	0.336	0.017	0.007
9.165	0.329	2.384	-2.022	0.155	0.470	0.024	0.008
9.215	0.326	2.377	-2.005	0.155	0.336	0.017	0.008
9.265	0.323	2.370	-1.985	0.150	0.403	0.020	0.008
9.315	0.320	2.363	-1.961	0.155	0.470	0.024	0.008
9.365	0.317	2.356	-1.941	0.160	0.403	0.020	0.008
9.415	0.314	2.348	-1.917	0.155	0.470	0.024	0.008
9.465	0.312	2.341	-1.904	0.150	0.269	0.013	0.008
9.515	0.309	2.334	-1.884	0.160	0.403	0.020	0.008
9.566	0.307	2.326	-1.867	0.155	0.336	0.017	0.008
9.616	0.305	2.319	-1.843	0.155	0.470	0.024	0.008
9.666	0.303	2.311	-1.827	0.155	0.336	0.017	0.008
9.716	0.301	2.304	-1.806	0.160	0.403	0.020	0.008
9.766	0.299	2.296	-1.786	0.150	0.403	0.020	0.008
9.816	0.297	2.289	-1.769	0.155	0.336	0.017	0.008
9.866	0.296	2.281	-1.749	0.160	0.403	0.020	0.008
9.916	0.295	2.274	-1.732	0.146	0.336	0.017	0.007
9.967	0.293	2.266	-1.712	0.160	0.403	0.020	0.008
10.017	0.292	2.258	-1.699	0.150	0.268	0.013	0.008
10.067	0.291	2.251	-1.679	0.150	0.403	0.020	0.008
10.117	0.291	2.243	-1.662	0.155	0.336	0.017	0.008
10.167	0.290	2.235	-1.641	0.160	0.403	0.020	0.008
10.217	0.290	2.227	-1.621	0.160	0.403	0.020	0.008
10.268	0.289	2.219	-1.598	0.155	0.470	0.024	0.008
10.318	0.289	2.212	-1.578	0.150	0.403	0.020	0.008
10.368	0.289	2.204	-1.561	0.155	0.336	0.017	0.008
10.418	0.289	2.196	-1.537	0.155	0.470	0.024	0.008
10.473	0.290	2.188	-1.520	0.149	0.305	0.017	0.008
10.523	0.290	2.180	-1.497	0.155	0.470	0.024	0.008
10.574	0.291	2.172	-1.477	0.160	0.402	0.020	0.008
10.624	0.292	2.164	-1.453	0.155	0.470	0.024	0.008
10.674	0.293	2.157	-1.436	0.146	0.335	0.017	0.007
10.724	0.294	2.149	-1.416	0.160	0.403	0.020	0.008
10.775	0.295	2.141	-1.396	0.157	0.395	0.020	0.008
10.825	0.297	2.133	-1.376	0.160	0.403	0.020	0.008
10.876	0.298	2.126	-1.362	0.150	0.268	0.013	0.008
10.926	0.300	2.118	-1.342	0.160	0.403	0.020	0.008
10.976	0.302	2.111	-1.325	0.146	0.336	0.017	0.007
11.026	0.303	2.104	-1.308	0.146	0.335	0.017	0.007
11.076	0.305	2.096	-1.288	0.160	0.403	0.020	0.008
11.126	0.308	2.089	-1.271	0.155	0.336	0.017	0.008
11.177	0.310	2.081	-1.248	0.164	0.470	0.024	0.008
11.227	0.313	2.074	-1.231	0.155	0.335	0.017	0.008
11.277	0.315	2.066	-1.207	0.155	0.470	0.024	0.008
11.327	0.318	2.059	-1.190	0.155	0.335	0.017	0.008
11.377	0.321	2.052	-1.167	0.155	0.470	0.024	0.008
11.427	0.324	2.045	-1.153	0.160	0.268	0.013	0.008
11.478	0.328	2.038	-1.133	0.150	0.403	0.020	0.008
11.528	0.331	2.030	-1.113	0.160	0.403	0.020	0.008
11.578	0.335	2.023	-1.093	0.160	0.403	0.020	0.008
11.628	0.338	2.017	-1.076	0.146	0.336	0.017	0.007
11.678	0.342	2.010	-1.052	0.155	0.470	0.024	0.008
11.728	0.346	2.004	-1.032	0.150	0.403	0.020	0.008
11.779	0.350	1.997	-1.015	0.155	0.336	0.017	0.008
11.829	0.354	1.991	-0.995	0.150	0.402	0.020	0.008
11.879	0.358	1.984	-0.975	0.168	0.401	0.020	0.008
11.929	0.362	1.978	-0.962	0.131	0.268	0.013	0.007
11.979	0.367	1.972	-0.938	0.155	0.470	0.024	0.008
12.030	0.371	1.966	-0.921	0.155	0.335	0.017	0.008
12.080	0.376	1.959	-0.901	0.160	0.403	0.020	0.008
12.130	0.381	1.953	-0.874	0.160	0.536	0.027	0.008
12.180	0.386	1.947	-0.857	0.155	0.335	0.017	0.008
12.230	0.391	1.941	-0.840	0.155	0.335	0.017	0.008
12.281	0.397	1.935	-0.817	0.155	0.470	0.024	0.008
12.331	0.402	1.930	-0.800	0.155	0.335	0.017	0.008
12.381	0.407	1.925	-0.780	0.150	0.402	0.020	0.008
12.431	0.413	1.919	-0.760	0.160	0.402	0.020	0.008
12.481	0.419	1.913	-0.739	0.159	0.402	0.020	0.008
12.532	0.425	1.908	-0.726	0.150	0.268	0.013	0.008
12.582	0.431	1.903	-0.702	0.155	0.470	0.024	0.008
12.632	0.436	1.898	-0.686	0.155	0.335	0.017	0.008
12.682	0.443	1.893	-0.669	0.155	0.335	0.017	0.008
12.732	0.449	1.889	-0.649	0.160	0.403	0.020	0.008
12.782	0.455	1.884	-0.628	0.150	0.402	0.020	0.008
12.833	0.461	1.880	-0.611	0.155	0.336	0.017	0.008
12.883	0.467	1.875	-0.591	0.150	0.403	0.020	0.008
12.933	0.474	1.871	-0.574	0.155	0.336	0.017	0.008
12.983	0.480	1.867	-0.561	0.150	0.268	0.013	0.008
13.033	0.487	1.863	-0.537	0.155	0.470	0.024	0.008
13.084	0.494	1.859	-0.514	0.155	0.470	0.024	0.008
13.134	0.501	1.855	-0.494	0.160	0.403	0.020	0.008
13.184	0.508	1.851	-0.473	0.160	0.403	0.020	0.008
13.234	0.515	1.848	-0.450	0.155	0.470	0.024	0.008
13.284	0.521	1.845	-0.433	0.146	0.335	0.017	0.007
13.334	0.528	1.842	-0.410	0.155	0.470	0.024	0.008
13.385	0.536	1.839	-0.393	0.155	0.335	0.017	0.008
13.435	0.543	1.836	-0.373	0.150	0.402	0.020	0.008
13.485	0.550	1.833	-0.352	0.160	0.402	0.020	0.008
13.535	0.557	1.830	-0.335	0.155	0.336	0.017	0.008
13.585	0.565	1.828	-0.315	0.160	0.403	0.020	0.008
13.635	0.572	1.826	-0.295	0.150	0.403	0.020	0.008
13.686	0.580	1.823	-0.278	0.155	0.336	0.017	0.008
13.736	0.587	1.821	-0.261	0.155	0.335	0.017	0.008
13.786	0.594	1.819	-0.248	0.150	0.268	0.013	0.008
13.836	0.602	1.818	-0.224	0.155	0.470	0.024	0.008
13.886	0.610	1.816	-0.208	0.155	0.336	0.017	0.008
13.936	0.617	1.814	-0.194	0.141	0.268	0.013	0.007
13.987	0.625	1.813	-0.167	0.169	0.537	0.027	0.008
14.037	0.633	1.812	-0.147	0.160	0.403	0.020	0.008
14.087	0.641	1.811	-0.127	0.160	0.403	0.020	0.008
14.137	0.648	1.810	-0.110	0.155	0.335	0.017	0.008
14.187	0.656	1.809	-0.090	0.150	0.403	0.020	0.008
14.237	0.664	1.808	-0.070	0.160	0.403	0.020	0.008
14.288	0.671	1.808	-0.049	0.150	0.403	0.020	0.008
14.338	0.679	1.808	-0.029	0.150	0.403	0.020	0.008
14.388	0.687	1.807	-0.009	0.160	0.403	0.020	0.008
14.438	0.695	1.807	0.011	0.150	0.402	0.020	0.008
14.488	0.702	1.808	0.028	0.155	0.335	0.017	0.008
14.538	0.710	1.808	0.052	0.155	0.470	0.024	0.008
14.589	0.718	1.808	0.068	0.155	0.335	0.017	0.008
14.639	0.725	1.809	0.089	0.150	0.403	0.020	0.008
14.689	0.733	1.810	0.105	0.146	0.335	0.017	0.007
14.739	0.740	1.810	0.122	0.155	0.335	0.017	0.008
14.789	0.748	1.811	0.142	0.150	0.402	0.020	0.008
14.840	0.756	1.813	0.163	0.159	0.402	0.020	0.008
14.890	0.764	1.814	0.180	0.164	0.335	0.017	0.008
14.940	0.772	1.816	0.203	0.155	0.469	0.024	0.008
14.995	0.780	1.817	0.223	0.154	0.366	0.020	0.008
15.045	0.787	1.819	0.240	0.155	0.335	0.017	0.008
15.096	0.795	1.821	0.264	0.155	0.470	0.024	0.008
15.146	0.803	1.823	0.284	0.160	0.403	0.020	0.008
15.196	0.810	1.826	0.301	0.155	0.335	0.017	0.008
15.246	0.817	1.828	0.321	0.150	0.403	0.020	0.008
15.296	0.825	1.830	0.341	0.160	0.403	0.020	0.008
15.346	0.832	1.833	0.358	0.155	0.335	0.017	0.008
15.397	0.839	1.836	0.381	0.155	0.470	0.024	0.008
15.447	0.847	1.839	0.398	0.155	0.335	0.017	0.008
15.497	0.854	1.842	0.415	0.155	0.335	0.017	0.008
15.547	0.861	1.845	0.432	0.155	0.335	0.017	0.008
15.597	0.868	1.848	0.452	0.150	0.402	0.020	0.008
15.648	0.875	1.852	0.469	0.155	0.335	0.017	0.008
15.698	0.881	1.855	0.486	0.145	0.335	0.017	0.007
15.748	0.888	1.859	0.509	0.155	0.470	0.024	0.008
15.798	0.895	1.863	0.530	0.160	0.402	0.020	0.008
15.848	0.902	1.867	0.546	0.155	0.335	0.017	0.008
15.899	0.908	1.871	0.573	0.160	0.536	0.027	0.008
15.949	0.915	1.875	0.594	0.150	0.402	0.020	0.008
15.999	0.921	1.880	0.614	0.150	0.402	0.020	0.008
16.049	0.927	1.884	0.631	0.155	0.335	0.017	0.008
16.099	0.933	1.889	0.654	0.155	0.469	0.024	0.008
16.150	0.939	1.893	0.671	0.155	0.335	0.017	0.008
16.200	0.946	1.899	0.691	0.159	0.401	0.020	0.008
