t	x	y	th	v	w	dTh	dSi
5.051	0.000	0.000	0.000	0.000	0.000	0.000	0.000
5.102	0.000	0.000	0.000	0.000	0.000	0.000	0.000
5.152	0.000	0.000	0.000	0.000	0.000	0.000	0.000
5.202	-0.000	-0.000	0.003	-0.005	0.067	0.003	-0.000
5.252	-0.000	0.000	0.034	0.005	0.604	0.030	0.000
5.302	-0.000	0.000	0.074	0.000	0.805	0.040	0.000
5.352	0.000	0.000	0.125	0.005	1.006	0.050	0.000
5.403	0.000	0.000	0.178	0.000	1.069	0.054	0.000
5.453	0.000	-0.000	0.229	-0.005	1.006	0.050	-0.000
5.503	0.000	0.000	0.279	0.005	1.007	0.050	0.000
5.553	0.000	0.000	0.333	0.000	1.073	0.054	0.000
5.603	0.000	0.000	0.384	0.005	1.007	0.050	0.000
5.654	0.000	0.000	0.434	-0.005	1.006	0.050	-0.000
5.704	0.000	0.000	0.485	0.005	1.006	0.050	0.000
5.754	0.000	-0.000	0.532	-0.009	0.940	0.047	-0.000
5.804	0.000	-0.000	0.586	0.000	1.074	0.054	0.000
5.854	-0.000	-0.000	0.636	-0.005	1.007	0.050	-0.000
5.904	-0.000	-0.000	0.683	0.000	0.940	0.047	0.000
5.955	-0.001	-0.001	0.730	-0.009	0.940	0.047	-0.000
6.005	-0.001	-0.001	0.784	0.000	1.074	0.054	0.000
6.055	-0.000	-0.000	0.835	0.005	1.007	0.050	0.000
6.105	-0.001	-0.001	0.885	-0.014	1.006	0.050	-0.001
6.155	-0.001	-0.001	0.936	0.005	1.007	0.050	0.000
6.205	-0.001	-0.001	0.990	0.000	1.073	0.054	0.000
6.256	-0.001	-0.001	1.037	-0.009	0.939	0.047	-0.000
6.306	-0.001	-0.001	1.091	0.000	1.073	0.054	0.000
6.356	-0.001	-0.001	1.141	0.005	1.006	0.050	0.000
6.406	-0.001	-0.001	1.192	-0.005	1.006	0.050	-0.000
6.456	-0.001	-0.001	1.242	0.005	1.007	0.050	0.000
6.507	-0.001	-0.001	1.299	0.005	1.140	0.057	0.000
6.557	-0.001	-0.001	1.353	0.000	1.069	0.054	0.000
6.607	-0.001	-0.000	1.410	0.005	1.140	0.057	0.000
6.657	-0.001	-0.000	1.464	0.000	1.073	0.054	0.000
