t	x	y	th	v	w	dTh	dSi
5.038	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.089	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.139	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.189	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.239	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.289	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.340	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.390	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.440	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.490	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.540	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.590	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.641	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.691	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.741	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.791	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.841	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.891	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.942	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.992	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.042	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.092	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.142	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.192	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.243	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.293	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.343	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.393	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.443	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.494	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.544	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.594	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.644	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.694	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.744	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.795	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.845	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.895	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.945	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.995	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
7.045	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
7.095	0.600	2.600	-1.584	0.000	-0.268	-0.013	0.000
7.146	0.600	2.600	-1.608	-0.005	-0.470	-0.024	-0.000
7.196	0.600	2.600	-1.645	-0.005	-0.738	-0.037	-0.000
7.246	0.600	2.601	-1.682	-0.005	-0.738	-0.037	-0.000
7.296	0.600	2.601	-1.716	0.000	-0.671	-0.034	0.000
7.346	0.600	2.601	-1.756	0.000	-0.806	-0.040	0.000
7.396	0.600	2.600	-1.793	0.005	-0.738	-0.037	0.000
7.446	0.600	2.600	-1.833	0.000	-0.806	-0.040	0.000
7.497	0.600	2.601	-1.870	-0.005	-0.739	-0.037	-0.000
7.547	0.600	2.601	-1.907	-0.005	-0.738	-0.037	-0.000
7.597	0.600	2.601	-1.944	0.005	-0.738	-0.037	0.000
7.647	0.600	2.601	-1.985	0.000	-0.805	-0.040	0.000
7.697	0.600	2.600	-2.022	0.005	-0.738	-0.037	0.000
7.747	0.600	2.600	-2.062	0.000	-0.805	-0.040	0.000
7.797	0.600	2.600	-2.103	0.000	-0.805	-0.040	0.000
7.848	0.600	2.601	-2.140	-0.005	-0.738	-0.037	-0.000
7.898	0.600	2.600	-2.177	0.005	-0.738	-0.037	0.000
7.948	0.600	2.601	-2.214	-0.005	-0.738	-0.037	-0.000
7.998	0.600	2.600	-2.251	0.005	-0.738	-0.037	0.000
8.048	0.600	2.600	-2.291	0.000	-0.805	-0.040	0.000
8.098	0.600	2.600	-2.332	0.000	-0.805	-0.040	0.000
8.149	0.600	2.601	-2.369	-0.005	-0.738	-0.037	-0.000
8.199	0.600	2.601	-2.409	0.000	-0.804	-0.040	0.000
8.249	0.600	2.601	-2.446	0.005	-0.738	-0.037	0.000
8.299	0.600	2.601	-2.480	0.000	-0.671	-0.034	0.000
8.349	0.600	2.601	-2.520	0.000	-0.806	-0.040	0.000
8.399	0.600	2.601	-2.560	0.000	-0.806	-0.040	0.000
8.450	0.600	2.601	-2.597	-0.005	-0.738	-0.037	-0.000
8.500	0.600	2.601	-2.638	0.000	-0.806	-0.040	0.000
8.550	0.600	2.601	-2.675	-0.005	-0.738	-0.037	-0.000
8.600	0.600	2.601	-2.715	0.009	-0.805	-0.040	0.000
8.650	0.600	2.601	-2.752	-0.005	-0.738	-0.037	-0.000
8.700	0.600	2.601	-2.793	0.000	-0.805	-0.040	0.000
8.750	0.600	2.601	-2.826	0.000	-0.671	-0.034	0.000
8.801	0.600	2.601	-2.867	0.000	-0.806	-0.040	0.000
8.851	0.600	2.601	-2.904	-0.005	-0.738	-0.037	-0.000
8.901	0.601	2.601	-2.941	-0.005	-0.738	-0.037	-0.000
8.951	0.601	2.601	-2.981	0.000	-0.806	-0.040	0.000
9.001	0.600	2.601	-3.018	0.005	-0.738	-0.037	0.000
9.051	0.600	2.601	-3.055	0.005	-0.738	-0.037	0.000
9.101	0.600	2.601	-3.092	-0.005	-0.738	-0.037	-0.000
9.152	0.600	2.601	-3.136	0.005	-0.873	-0.044	0.000
9.202	0.600	2.601	3.114	0.009	-0.671	-0.034	0.000
9.252	0.595	2.601	3.110	0.099	-0.067	-0.003	0.005
9.302	0.588	2.601	3.124	0.141	0.268	0.013	0.007
9.352	0.579	2.601	3.140	0.164	0.335	0.017	0.008
9.403	0.571	2.601	-3.119	0.164	0.469	0.024	0.008
9.453	0.563	2.601	-3.099	0.160	0.402	0.020	0.008
9.503	0.556	2.600	-3.082	0.146	0.335	0.017	0.007
9.553	0.549	2.600	-3.065	0.146	0.335	0.017	0.007
9.603	0.541	2.599	-3.048	0.146	0.335	0.017	0.007
9.654	0.534	2.599	-3.035	0.150	0.268	0.013	0.008
9.704	0.526	2.598	-3.015	0.150	0.402	0.020	0.008
9.754	0.519	2.597	-2.991	0.145	0.469	0.024	0.007
9.804	0.511	2.595	-2.971	0.160	0.403	0.020	0.008
9.854	0.503	2.594	-2.947	0.155	0.470	0.024	0.008
9.905	0.495	2.592	-2.924	0.164	0.470	0.024	0.008
9.955	0.488	2.590	-2.897	0.160	0.537	0.027	0.008
10.005	0.480	2.588	-2.877	0.160	0.403	0.020	0.008
10.055	0.473	2.586	-2.853	0.146	0.470	0.024	0.007
10.105	0.465	2.584	-2.836	0.155	0.336	0.017	0.008
10.155	0.458	2.582	-2.813	0.155	0.470	0.024	0.008
10.205	0.450	2.579	-2.793	0.160	0.403	0.020	0.008
10.256	0.444	2.576	-2.776	0.146	0.336	0.017	0.007
10.306	0.436	2.574	-2.752	0.155	0.469	0.024	0.008
10.356	0.429	2.571	-2.732	0.150	0.403	0.020	0.008
10.406	0.422	2.568	-2.715	0.155	0.335	0.017	0.008
10.456	0.416	2.564	-2.695	0.150	0.403	0.020	0.008
10.507	0.409	2.561	-2.678	0.145	0.335	0.017	0.007
10.557	0.402	2.558	-2.661	0.155	0.336	0.017	0.008
10.607	0.396	2.554	-2.641	0.141	0.402	0.020	0.007
10.657	0.389	2.550	-2.621	0.160	0.403	0.020	0.008
10.707	0.382	2.547	-2.604	0.145	0.335	0.017	0.007
10.757	0.376	2.543	-2.581	0.155	0.470	0.024	0.008
10.808	0.369	2.538	-2.560	0.160	0.402	0.020	0.008
10.858	0.362	2.534	-2.537	0.164	0.470	0.024	0.008
10.908	0.356	2.529	-2.513	0.155	0.469	0.024	0.008
10.958	0.349	2.524	-2.493	0.160	0.403	0.020	0.008
11.008	0.344	2.520	-2.473	0.150	0.402	0.020	0.008
11.059	0.337	2.515	-2.449	0.155	0.470	0.024	0.008
11.109	0.332	2.510	-2.426	0.155	0.469	0.024	0.008
11.159	0.326	2.505	-2.402	0.146	0.470	0.024	0.007
11.209	0.320	2.500	-2.385	0.155	0.335	0.017	0.008
11.259	0.315	2.494	-2.369	0.155	0.335	0.017	0.008
11.310	0.309	2.489	-2.348	0.150	0.402	0.020	0.008
11.360	0.304	2.483	-2.328	0.160	0.403	0.020	0.008
11.410	0.299	2.478	-2.311	0.145	0.335	0.017	0.007
11.460	0.294	2.472	-2.294	0.146	0.335	0.017	0.007
11.510	0.289	2.467	-2.278	0.145	0.335	0.017	0.007
11.561	0.284	2.461	-2.261	0.155	0.335	0.017	0.008
11.611	0.280	2.455	-2.241	0.150	0.402	0.020	0.008
11.661	0.275	2.449	-2.217	0.155	0.470	0.024	0.008
11.711	0.270	2.443	-2.194	0.155	0.469	0.024	0.008
11.761	0.266	2.436	-2.167	0.160	0.537	0.027	0.008
11.812	0.261	2.429	-2.146	0.159	0.402	0.020	0.008
11.862	0.257	2.423	-2.126	0.150	0.402	0.020	0.008
11.912	0.253	2.416	-2.106	0.159	0.402	0.020	0.008
11.962	0.249	2.410	-2.082	0.155	0.470	0.024	0.008
12.013	0.245	2.403	-2.059	0.155	0.469	0.024	0.008
12.063	0.242	2.396	-2.039	0.150	0.402	0.020	0.008
12.113	0.238	2.389	-2.018	0.159	0.402	0.020	0.008
12.163	0.235	2.382	-1.998	0.150	0.402	0.020	0.008
12.213	0.232	2.375	-1.981	0.155	0.335	0.017	0.008
12.264	0.229	2.368	-1.961	0.150	0.403	0.020	0.008
12.314	0.226	2.361	-1.944	0.154	0.334	0.017	0.008
12.364	0.224	2.354	-1.928	0.146	0.336	0.017	0.007
12.414	0.221	2.347	-1.911	0.146	0.336	0.017	0.007
12.464	0.219	2.341	-1.887	0.136	0.470	0.024	0.007
12.515	0.216	2.333	-1.870	0.155	0.335	0.017	0.008
12.565	0.214	2.325	-1.850	0.160	0.403	0.020	0.008
12.615	0.212	2.318	-1.827	0.155	0.470	0.024	0.008
12.665	0.210	2.310	-1.803	0.164	0.470	0.024	0.008
12.715	0.208	2.302	-1.786	0.155	0.336	0.017	0.008
12.765	0.207	2.295	-1.763	0.155	0.470	0.024	0.008
12.816	0.205	2.287	-1.739	0.155	0.469	0.024	0.008
12.866	0.204	2.280	-1.719	0.150	0.403	0.020	0.008
12.916	0.203	2.272	-1.692	0.160	0.536	0.027	0.008
12.966	0.202	2.264	-1.675	0.155	0.336	0.017	0.008
13.016	0.202	2.257	-1.655	0.150	0.402	0.020	0.008
13.066	0.201	2.249	-1.635	0.160	0.403	0.020	0.008
13.117	0.201	2.241	-1.615	0.150	0.402	0.020	0.008
13.167	0.200	2.233	-1.594	0.150	0.403	0.020	0.008
13.217	0.200	2.226	-1.571	0.155	0.469	0.024	0.008
13.267	0.200	2.218	-1.557	0.150	0.268	0.013	0.008
13.317	0.200	2.211	-1.541	0.145	0.335	0.017	0.007
13.368	0.201	2.204	-1.524	0.136	0.335	0.017	0.007
13.418	0.201	2.196	-1.510	0.160	0.268	0.013	0.008
13.468	0.202	2.188	-1.490	0.160	0.403	0.020	0.008
13.518	0.202	2.180	-1.466	0.155	0.469	0.024	0.008
13.568	0.203	2.172	-1.446	0.160	0.403	0.020	0.008
13.619	0.204	2.165	-1.423	0.155	0.469	0.024	0.008
13.669	0.206	2.157	-1.402	0.160	0.402	0.020	0.008
13.719	0.207	2.149	-1.379	0.155	0.469	0.024	0.008
13.769	0.209	2.141	-1.355	0.155	0.470	0.024	0.008
13.819	0.210	2.134	-1.335	0.150	0.402	0.020	0.008
13.870	0.212	2.127	-1.308	0.150	0.536	0.027	0.008
13.920	0.214	2.119	-1.291	0.155	0.335	0.017	0.008
13.970	0.216	2.112	-1.268	0.155	0.470	0.024	0.008
14.020	0.219	2.104	-1.251	0.155	0.335	0.017	0.008
14.070	0.221	2.097	-1.231	0.150	0.402	0.020	0.008
14.121	0.224	2.090	-1.207	0.155	0.469	0.024	0.008
14.171	0.227	2.083	-1.190	0.146	0.335	0.017	0.007
14.221	0.230	2.076	-1.170	0.150	0.402	0.020	0.008
14.271	0.233	2.069	-1.150	0.150	0.402	0.020	0.008
14.321	0.235	2.063	-1.137	0.141	0.268	0.013	0.007
14.372	0.239	2.056	-1.120	0.155	0.335	0.017	0.008
14.422	0.242	2.049	-1.100	0.159	0.402	0.020	0.008
14.472	0.246	2.042	-1.076	0.155	0.470	0.024	0.008
14.522	0.250	2.035	-1.052	0.155	0.469	0.024	0.008
14.572	0.254	2.028	-1.032	0.160	0.402	0.020	0.008
14.623	0.258	2.021	-1.009	0.155	0.469	0.024	0.008
14.673	0.262	2.015	-0.985	0.155	0.469	0.024	0.008
14.723	0.267	2.008	-0.965	0.160	0.402	0.020	0.008
14.773	0.271	2.002	-0.938	0.150	0.537	0.027	0.008
14.823	0.276	1.996	-0.921	0.155	0.335	0.017	0.008
14.874	0.280	1.990	-0.904	0.155	0.335	0.017	0.008
14.924	0.285	1.984	-0.884	0.160	0.402	0.020	0.008
14.974	0.290	1.978	-0.871	0.150	0.268	0.013	0.008
15.024	0.295	1.972	-0.847	0.155	0.469	0.024	0.008
15.074	0.300	1.966	-0.827	0.150	0.403	0.020	0.008
15.124	0.305	1.961	-0.807	0.141	0.402	0.020	0.007
15.175	0.311	1.956	-0.790	0.155	0.336	0.017	0.008
15.225	0.316	1.951	-0.776	0.141	0.268	0.013	0.007
15.275	0.321	1.945	-0.760	0.146	0.336	0.017	0.007
15.325	0.327	1.940	-0.736	0.155	0.469	0.024	0.008
15.375	0.333	1.935	-0.709	0.160	0.537	0.027	0.008
15.426	0.338	1.930	-0.692	0.155	0.335	0.017	0.008
15.476	0.345	1.925	-0.669	0.155	0.470	0.024	0.008
15.526	0.351	1.920	-0.642	0.160	0.536	0.027	0.008
15.576	0.357	1.916	-0.618	0.155	0.470	0.024	0.008
15.626	0.363	1.911	-0.598	0.150	0.403	0.020	0.008
15.676	0.370	1.907	-0.578	0.150	0.403	0.020	0.008
15.727	0.376	1.903	-0.558	0.159	0.402	0.020	0.008
15.777	0.383	1.899	-0.537	0.160	0.403	0.020	0.008
15.827	0.390	1.895	-0.514	0.155	0.469	0.024	0.008
15.877	0.397	1.891	-0.494	0.150	0.403	0.020	0.008
15.927	0.403	1.888	-0.473	0.150	0.402	0.020	0.008
15.978	0.410	1.884	-0.457	0.155	0.335	0.017	0.008
16.028	0.417	1.881	-0.440	0.155	0.335	0.017	0.008
16.078	0.424	1.878	-0.423	0.146	0.335	0.017	0.007
16.128	0.431	1.875	-0.403	0.150	0.402	0.020	0.008
16.178	0.438	1.872	-0.383	0.150	0.403	0.020	0.008
16.229	0.444	1.869	-0.366	0.145	0.335	0.017	0.007
16.279	0.452	1.866	-0.349	0.155	0.335	0.017	0.008
16.329	0.459	1.864	-0.329	0.159	0.402	0.020	0.008
16.379	0.467	1.861	-0.309	0.160	0.402	0.020	0.008
16.429	0.475	1.859	-0.285	0.164	0.469	0.024	0.008
16.480	0.482	1.857	-0.261	0.146	0.469	0.024	0.007
16.530	0.489	1.855	-0.238	0.155	0.468	0.024	0.008
16.580	0.497	1.853	-0.218	0.150	0.402	0.020	0.008
16.630	0.504	1.852	-0.194	0.155	0.469	0.024	0.008
16.681	0.512	1.850	-0.171	0.155	0.470	0.024	0.008
16.731	0.520	1.849	-0.150	0.160	0.402	0.020	0.008
16.781	0.527	1.848	-0.130	0.150	0.403	0.020	0.008
16.831	0.535	1.847	-0.110	0.150	0.402	0.020	0.008
16.881	0.542	1.846	-0.090	0.150	0.403	0.020	0.008
