t	x	y	th	v	w	dTh	dSi
6.027	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.078	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.128	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.178	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.228	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.279	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.329	0.000	0.000	0.000	0.000	0.000	0.000	0.000
t	x	y	th	v	w	dTh	dSi
