t	x	y	th	v	w	dTh	dSi
5.050	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.100	0.600	2.600	-1.584	0.000	-0.267	-0.013	0.000
5.151	0.600	2.600	-1.618	0.000	-0.671	-0.034	0.000
5.201	0.600	2.600	-1.648	-0.005	-0.604	-0.030	-0.000
5.251	0.600	2.600	-1.682	0.000	-0.672	-0.034	0.000
5.301	0.600	2.601	-1.716	-0.009	-0.672	-0.034	-0.000
5.351	0.600	2.601	-1.753	-0.005	-0.739	-0.037	-0.000
5.401	0.600	2.601	-1.790	-0.005	-0.739	-0.037	-0.000
5.451	0.600	2.601	-1.827	0.005	-0.739	-0.037	0.000
5.501	0.600	2.601	-1.867	0.000	-0.806	-0.040	0.000
5.552	0.600	2.601	-1.904	0.005	-0.739	-0.037	0.000
5.602	0.600	2.601	-1.944	0.000	-0.806	-0.040	0.000
5.652	0.600	2.601	-1.985	0.000	-0.806	-0.040	0.000
5.702	0.600	2.601	-2.022	-0.005	-0.739	-0.037	-0.000
5.752	0.600	2.601	-2.062	0.000	-0.806	-0.040	0.000
5.802	0.600	2.601	-2.103	0.000	-0.806	-0.040	0.000
5.852	0.600	2.601	-2.136	0.000	-0.671	-0.034	0.000
5.902	0.600	2.601	-2.173	-0.005	-0.738	-0.037	-0.000
5.953	0.600	2.601	-2.214	0.009	-0.805	-0.040	0.000
6.003	0.600	2.601	-2.251	-0.005	-0.738	-0.037	-0.000
6.053	0.600	2.601	-2.291	0.000	-0.805	-0.040	0.000
6.103	0.600	2.601	-2.332	0.000	-0.806	-0.040	0.000
6.153	0.600	2.601	-2.369	0.005	-0.738	-0.037	0.000
6.203	0.600	2.601	-2.409	0.000	-0.805	-0.040	0.000
6.254	0.600	2.601	-2.449	0.000	-0.804	-0.040	0.000
6.304	0.600	2.601	-2.486	0.005	-0.736	-0.037	0.000
6.354	0.600	2.601	-2.527	0.000	-0.805	-0.040	0.000
6.404	0.600	2.601	-2.564	-0.005	-0.738	-0.037	-0.000
6.455	0.600	2.601	-2.604	0.000	-0.804	-0.040	0.000
6.505	0.600	2.601	-2.645	0.000	-0.805	-0.040	0.000
6.555	0.600	2.601	-2.678	0.000	-0.670	-0.034	0.000
6.605	0.600	2.601	-2.719	0.000	-0.804	-0.040	0.000
6.655	0.600	2.601	-2.759	0.000	-0.804	-0.040	0.000
6.706	0.600	2.601	-2.799	0.000	-0.805	-0.040	0.000
6.756	0.600	2.601	-2.836	0.005	-0.732	-0.037	0.000
6.806	0.600	2.601	-2.873	-0.005	-0.738	-0.037	-0.000
6.857	0.600	2.601	-2.914	0.000	-0.804	-0.040	0.000
6.907	0.600	2.601	-2.958	0.005	-0.873	-0.044	0.000
6.957	0.600	2.601	-2.995	-0.005	-0.738	-0.037	-0.000
7.007	0.600	2.601	-3.035	0.000	-0.806	-0.040	0.000
7.057	0.600	2.601	-3.072	-0.005	-0.738	-0.037	-0.000
7.107	0.600	2.601	-3.109	0.005	-0.738	-0.037	0.000
7.157	0.600	2.601	3.134	0.000	-0.805	-0.040	0.000
7.208	0.600	2.601	3.093	0.000	-0.796	-0.040	0.000
7.259	0.597	2.601	3.077	0.052	-0.335	-0.017	0.003
7.309	0.591	2.601	3.083	0.122	0.134	0.007	0.006
7.359	0.584	2.602	3.097	0.150	0.268	0.013	0.008
7.409	0.576	2.602	3.114	0.165	0.336	0.017	0.008
7.459	0.567	2.602	3.134	0.160	0.403	0.020	0.008
7.509	0.560	2.602	-3.126	0.155	0.470	0.024	0.008
7.559	0.552	2.602	-3.109	0.155	0.336	0.017	0.008
7.610	0.544	2.602	-3.089	0.150	0.403	0.020	0.008
7.660	0.537	2.601	-3.065	0.155	0.470	0.024	0.008
7.710	0.529	2.600	-3.048	0.155	0.336	0.017	0.008
7.760	0.521	2.600	-3.028	0.150	0.403	0.020	0.008
7.810	0.513	2.599	-3.008	0.160	0.403	0.020	0.008
7.860	0.506	2.598	-2.991	0.155	0.336	0.017	0.008
7.910	0.498	2.596	-2.971	0.150	0.403	0.020	0.008
7.960	0.491	2.595	-2.954	0.155	0.336	0.017	0.008
8.011	0.483	2.593	-2.937	0.155	0.336	0.017	0.008
8.061	0.476	2.592	-2.921	0.146	0.336	0.017	0.007
8.111	0.468	2.590	-2.904	0.155	0.336	0.017	0.008
8.161	0.460	2.588	-2.880	0.164	0.470	0.024	0.008
8.211	0.453	2.586	-2.857	0.155	0.470	0.024	0.008
8.261	0.445	2.584	-2.836	0.160	0.403	0.020	0.008
8.311	0.438	2.581	-2.820	0.155	0.335	0.017	0.008
