t	x	y	th	v	w	dTh	dSi
5.051	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.101	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.152	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.202	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.252	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.302	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.352	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.402	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.453	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.503	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.553	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.603	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.653	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.704	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.754	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.804	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.854	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.904	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.954	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.005	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.055	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.105	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.155	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.205	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.255	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.305	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.356	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.406	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.456	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.506	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.556	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.606	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.656	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.707	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.757	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.807	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
6.857	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
