t	x	y	th	v*100	w	dTh	dSi
0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.36	0.00	0.00	0.00	2.35	0.07	0.00	0.00
0.41	0.01	0.00	0.01	8.44	0.13	0.01	0.00
0.46	0.01	0.00	0.02	10.33	0.27	0.01	0.01
0.51	0.02	0.00	0.04	11.73	0.34	0.02	0.01
0.56	0.02	0.00	0.06	12.65	0.33	0.02	0.01
0.61	0.03	0.00	0.07	12.68	0.20	0.01	0.01
0.66	0.04	0.00	0.07	12.21	0.13	0.01	0.01
0.71	0.04	0.00	0.08	11.27	0.13	0.01	0.01
0.76	0.05	0.00	0.09	11.73	0.20	0.01	0.01
0.81	0.05	0.00	0.09	10.80	0.07	0.00	0.01
0.86	0.06	0.00	0.09	10.33	0.00	0.00	0.01
0.92	0.06	0.00	0.10	9.84	0.07	0.00	0.00
0.97	0.07	0.00	0.09	7.04	-0.07	-0.00	0.00
1.02	0.07	0.00	0.09	6.58	0.00	0.00	0.00
1.07	0.07	0.00	0.09	8.92	-0.07	-0.00	0.00
1.12	0.08	0.01	0.09	11.26	0.00	0.00	0.01
1.17	0.08	0.01	0.10	11.24	0.13	0.01	0.01
1.22	0.09	0.01	0.09	13.14	-0.13	-0.01	0.01
1.27	0.10	0.01	0.09	12.68	-0.07	-0.00	0.01
1.32	0.10	0.01	0.08	11.73	-0.07	-0.00	0.01
1.37	0.11	0.01	0.08	12.20	0.00	0.00	0.01
1.42	0.12	0.01	0.08	12.19	0.00	0.00	0.01
1.47	0.12	0.01	0.08	12.22	0.00	0.00	0.01
1.52	0.13	0.01	0.08	12.21	0.00	0.00	0.01
1.57	0.13	0.01	0.08	12.20	0.00	0.00	0.01
1.62	0.14	0.01	0.08	12.21	0.00	0.00	0.01
1.67	0.15	0.01	0.09	11.74	0.07	0.00	0.01
1.72	0.15	0.01	0.08	12.69	-0.07	-0.00	0.01
1.77	0.16	0.01	0.08	11.27	0.00	0.00	0.01
1.82	0.16	0.01	0.09	12.69	0.07	0.00	0.01
1.87	0.17	0.01	0.08	11.74	-0.07	-0.00	0.01
1.92	0.18	0.01	0.08	11.27	0.00	0.00	0.01
1.97	0.18	0.01	0.08	12.21	0.00	0.00	0.01
2.02	0.19	0.01	0.09	11.73	0.07	0.00	0.01
2.07	0.19	0.02	0.09	11.25	0.00	0.00	0.01
2.12	0.20	0.02	0.09	12.21	0.00	0.00	0.01
2.17	0.21	0.02	0.09	11.74	0.07	0.00	0.01
2.22	0.21	0.02	0.09	11.75	-0.07	-0.00	0.01
2.27	0.22	0.02	0.09	11.74	0.07	0.00	0.01
2.32	0.22	0.02	0.09	11.28	0.00	0.00	0.01
2.37	0.23	0.02	0.09	10.80	0.07	0.00	0.01
2.42	0.23	0.02	0.09	11.27	0.00	0.00	0.01
2.47	0.24	0.02	0.09	12.21	0.00	0.00	0.01
2.52	0.25	0.02	0.09	11.74	-0.07	-0.00	0.01
2.57	0.25	0.02	0.09	11.27	0.00	0.00	0.01
2.62	0.26	0.02	0.09	11.27	0.00	0.00	0.01
2.67	0.26	0.02	0.09	11.26	0.00	0.00	0.01
2.72	0.27	0.02	0.09	10.81	-0.07	-0.00	0.01
2.77	0.27	0.02	0.08	10.80	-0.07	-0.00	0.01
2.82	0.28	0.02	0.08	11.74	-0.07	-0.00	0.01
2.87	0.29	0.02	0.08	11.27	0.00	0.00	0.01
2.92	0.29	0.02	0.09	10.81	0.20	0.01	0.01
2.97	0.29	0.02	0.09	6.11	-0.07	-0.00	0.00
3.02	0.29	0.02	0.08	1.88	-0.13	-0.01	0.00
3.07	0.29	0.02	0.08	0.00	0.00	0.00	0.00
3.12	0.29	0.02	0.08	0.00	0.00	0.00	0.00
3.17	0.29	0.02	0.08	0.00	0.00	0.00	0.00
3.22	0.29	0.02	0.08	0.00	0.00	0.00	0.00
3.27	0.29	0.02	0.08	0.00	0.00	0.00	0.00
3.32	0.29	0.02	0.08	0.00	0.00	0.00	0.00
3.37	0.29	0.02	0.08	0.00	0.00	0.00	0.00
3.42	0.29	0.02	0.08	0.00	0.00	0.00	0.00
3.47	0.29	0.02	0.08	0.00	0.00	0.00	0.00
3.52	0.29	0.02	0.08	0.00	0.00	0.00	0.00
3.57	0.29	0.02	0.08	0.00	0.00	0.00	0.00
3.62	0.29	0.02	0.08	0.00	0.00	0.00	0.00
3.67	0.29	0.02	0.08	0.00	0.00	0.00	0.00
3.72	0.29	0.02	0.08	0.00	0.00	0.00	0.00
3.77	0.29	0.02	0.08	0.00	0.00	0.00	0.00
3.83	0.29	0.02	0.08	0.00	0.00	0.00	0.00
3.88	0.29	0.02	0.08	0.00	0.00	0.00	0.00
3.93	0.29	0.02	0.08	0.00	0.00	0.00	0.00
3.98	0.29	0.02	0.08	0.00	0.00	0.00	0.00
4.03	0.29	0.02	0.08	0.00	0.00	0.00	0.00
4.08	0.29	0.02	0.08	0.00	0.00	0.00	0.00
4.13	0.29	0.02	0.08	0.00	0.00	0.00	0.00
4.18	0.29	0.02	0.08	0.00	0.00	0.00	0.00
4.23	0.29	0.02	0.08	0.00	0.00	0.00	0.00
4.28	0.29	0.02	0.08	0.00	0.00	0.00	0.00
4.33	0.29	0.02	0.08	0.00	0.00	0.00	0.00
