t	x	y	th	v	w	dTh	dSi
5.048	0.000	0.000	1.571	0.000	0.000	0.000	0.000
5.099	0.000	0.000	1.571	0.000	0.000	0.000	0.000
5.149	0.000	-0.000	1.574	-0.005	0.067	0.003	-0.000
5.199	-0.000	-0.000	1.578	0.005	0.067	0.003	0.000
5.249	-0.000	-0.000	1.578	0.000	0.000	0.000	0.000
5.299	-0.000	0.000	1.581	0.005	0.067	0.003	0.000
5.350	-0.000	0.000	1.588	0.000	0.134	0.007	0.000
5.400	-0.000	0.000	1.588	0.000	0.000	0.000	0.000
5.450	-0.000	0.000	1.591	0.005	0.067	0.003	0.000
5.500	-0.000	0.000	1.598	0.000	0.134	0.007	0.000
5.550	-0.000	0.000	1.598	0.000	0.000	0.000	0.000
5.600	-0.000	0.000	1.604	0.000	0.134	0.007	0.000
5.651	-0.000	0.000	1.611	0.000	0.134	0.007	0.000
5.701	0.000	0.000	1.615	-0.005	0.067	0.003	-0.000
5.751	0.000	0.000	1.618	-0.005	0.067	0.003	-0.000
5.801	0.000	0.000	1.621	0.005	0.067	0.003	0.000
5.851	0.000	0.000	1.628	0.000	0.134	0.007	0.000
5.901	0.000	0.000	1.628	0.000	0.000	0.000	0.000
5.951	0.000	0.000	1.635	0.000	0.134	0.007	0.000
6.002	0.000	0.000	1.638	-0.005	0.067	0.003	-0.000
6.052	0.000	0.000	1.645	0.000	0.134	0.007	0.000
6.102	-0.000	0.000	1.648	0.005	0.067	0.003	0.000
6.152	-0.000	0.000	1.655	0.000	0.134	0.007	0.000
6.202	0.000	0.000	1.658	-0.005	0.067	0.003	-0.000
6.253	0.000	0.000	1.665	0.000	0.134	0.007	0.000
6.303	0.000	0.000	1.672	0.000	0.134	0.007	0.000
6.353	0.000	0.000	1.672	0.000	0.000	0.000	0.000
6.403	-0.000	0.000	1.682	0.005	0.201	0.010	0.000
6.453	0.000	0.000	1.685	-0.005	0.067	0.003	-0.000
6.503	0.000	0.000	1.685	0.000	0.000	0.000	0.000
6.553	-0.000	0.000	1.692	0.009	0.134	0.007	0.000
6.604	-0.000	0.000	1.695	-0.005	0.067	0.003	-0.000
6.654	-0.000	0.000	1.705	0.005	0.201	0.010	0.000
6.704	-0.000	0.000	1.709	-0.005	0.067	0.003	-0.000
6.754	-0.000	0.000	1.716	0.000	0.134	0.007	0.000
6.804	-0.000	0.000	1.722	0.000	0.134	0.007	0.000
6.854	-0.000	0.000	1.722	0.000	0.000	0.000	0.000
6.905	-0.000	0.000	1.729	0.000	0.134	0.007	0.000
6.955	0.000	0.000	1.732	-0.005	0.067	0.003	-0.000
7.005	0.000	0.000	1.739	0.000	0.134	0.007	0.000
7.055	0.000	0.000	1.746	0.000	0.134	0.007	0.000
7.105	0.000	0.000	1.753	0.000	0.134	0.007	0.000
7.155	0.000	0.000	1.753	0.000	0.000	0.000	0.000
7.206	0.000	0.000	1.759	0.000	0.134	0.007	0.000
7.256	0.000	0.000	1.766	0.000	0.134	0.007	0.000
7.306	0.000	0.000	1.766	0.000	0.000	0.000	0.000
7.356	0.000	0.000	1.773	0.000	0.134	0.007	0.000
7.407	0.000	0.000	1.779	0.000	0.134	0.007	0.000
7.457	-0.000	0.000	1.783	0.005	0.067	0.003	0.000
7.507	-0.000	0.000	1.790	0.000	0.134	0.007	0.000
7.557	0.000	0.000	1.793	-0.005	0.067	0.003	-0.000
7.607	0.000	-0.000	1.796	-0.005	0.067	0.003	-0.000
7.658	0.000	0.000	1.806	0.005	0.201	0.010	0.000
7.708	0.000	0.000	1.806	0.000	0.000	0.000	0.000
7.758	0.000	0.000	1.813	0.000	0.134	0.007	0.000
7.808	0.000	0.000	1.820	0.000	0.134	0.007	0.000
7.858	0.000	-0.000	1.823	-0.005	0.067	0.003	-0.000
7.908	0.000	0.000	1.827	0.005	0.067	0.003	0.000
7.959	0.000	0.000	1.833	0.000	0.134	0.007	0.000
8.009	-0.000	0.000	1.837	0.005	0.067	0.003	0.000
8.059	-0.000	0.000	1.843	0.000	0.134	0.007	0.000
8.109	0.000	0.000	1.847	-0.005	0.067	0.003	-0.000
8.159	-0.000	0.000	1.857	0.005	0.201	0.010	0.000
8.209	0.000	0.000	1.860	-0.005	0.067	0.003	-0.000
8.260	-0.000	0.000	1.864	0.005	0.067	0.003	0.000
8.310	-0.000	0.000	1.870	0.000	0.134	0.007	0.000
8.360	-0.000	0.000	1.877	0.000	0.134	0.007	0.000
8.410	-0.000	0.000	1.880	0.005	0.067	0.003	0.000
8.460	-0.000	0.000	1.884	-0.005	0.067	0.003	-0.000
8.510	-0.000	0.000	1.891	0.000	0.134	0.007	0.000
8.560	-0.000	0.000	1.897	0.000	0.134	0.007	0.000
8.611	0.000	0.000	1.901	-0.005	0.067	0.003	-0.000
8.661	-0.000	0.000	1.904	0.005	0.067	0.003	0.000
8.711	-0.000	0.000	1.911	0.000	0.134	0.007	0.000
8.761	0.000	0.000	1.914	-0.005	0.067	0.003	-0.000
8.811	-0.000	0.000	1.917	0.005	0.067	0.003	0.000
8.861	-0.000	0.000	1.924	0.000	0.134	0.007	0.000
8.911	0.000	0.000	1.928	-0.005	0.067	0.003	-0.000
8.962	-0.000	0.000	1.931	0.005	0.067	0.003	0.000
9.012	-0.000	0.000	1.938	0.000	0.134	0.007	0.000
9.062	0.000	0.000	1.941	-0.005	0.067	0.003	-0.000
9.112	-0.000	0.000	1.951	0.005	0.201	0.010	0.000
9.162	0.000	0.000	1.955	-0.005	0.067	0.003	-0.000
9.212	0.000	0.000	1.961	0.000	0.134	0.007	0.000
9.263	-0.000	0.000	1.965	0.005	0.067	0.003	0.000
9.313	0.000	0.000	1.968	-0.005	0.067	0.003	-0.000
9.363	-0.000	0.000	1.978	0.005	0.201	0.010	0.000
9.413	-0.000	0.000	1.978	0.000	0.000	0.000	0.000
9.463	-0.000	0.000	1.985	0.000	0.134	0.007	0.000
9.513	-0.000	0.000	1.992	0.000	0.134	0.007	0.000
9.563	0.000	0.000	1.995	-0.005	0.067	0.003	-0.000
9.613	-0.000	0.000	1.998	0.005	0.067	0.003	0.000
9.664	-0.000	0.000	2.005	0.000	0.134	0.007	0.000
9.714	-0.000	0.000	2.012	0.000	0.134	0.007	0.000
9.764	-0.000	0.000	2.015	0.005	0.067	0.003	0.000
9.814	-0.000	0.000	2.018	-0.005	0.067	0.003	-0.000
9.864	0.000	0.000	2.022	-0.005	0.067	0.003	-0.000
9.914	-0.000	0.000	2.032	0.005	0.201	0.010	0.000
9.964	0.000	0.000	2.035	-0.005	0.067	0.003	-0.000
10.014	-0.000	0.000	2.039	0.005	0.067	0.003	0.000
10.065	-0.000	0.000	2.042	0.005	0.067	0.003	0.000
10.115	-0.000	0.000	2.045	-0.005	0.067	0.003	-0.000
10.165	-0.000	0.000	2.052	0.000	0.134	0.007	0.000
10.215	-0.000	0.000	2.059	0.000	0.134	0.007	0.000
10.265	-0.000	0.000	2.066	0.000	0.134	0.007	0.000
10.315	-0.000	0.000	2.069	0.005	0.067	0.003	0.000
10.365	-0.000	0.000	2.072	-0.005	0.067	0.003	-0.000
10.416	-0.000	0.000	2.079	0.000	0.134	0.007	0.000
10.466	-0.000	0.000	2.086	0.000	0.134	0.007	0.000
10.516	0.000	0.000	2.089	-0.005	0.067	0.003	-0.000
10.566	-0.000	0.000	2.093	0.005	0.067	0.003	0.000
10.616	-0.000	0.000	2.099	0.000	0.134	0.007	0.000
10.667	0.000	0.000	2.103	-0.005	0.067	0.003	-0.000
10.717	-0.000	0.000	2.109	0.009	0.134	0.007	0.000
10.767	-0.000	0.000	2.113	-0.005	0.067	0.003	-0.000
10.817	-0.000	0.000	2.119	0.000	0.134	0.007	0.000
10.867	-0.000	0.000	2.126	0.000	0.134	0.007	0.000
10.917	0.000	0.000	2.130	-0.005	0.067	0.003	-0.000
10.967	-0.000	0.000	2.133	0.005	0.067	0.003	0.000
11.018	-0.000	0.000	2.140	0.000	0.134	0.007	0.000
11.068	-0.000	0.000	2.146	0.000	0.134	0.007	0.000
11.118	-0.000	0.000	2.150	0.005	0.067	0.003	0.000
11.168	-0.000	0.000	2.153	-0.005	0.067	0.003	-0.000
11.218	0.000	0.000	2.156	-0.005	0.067	0.003	-0.000
11.268	-0.000	0.000	2.163	0.009	0.134	0.007	0.000
11.319	-0.000	0.000	2.167	-0.005	0.067	0.003	-0.000
11.369	-0.000	0.000	2.173	0.000	0.134	0.007	0.000
11.419	-0.000	0.000	2.180	0.000	0.134	0.007	0.000
11.469	0.000	0.000	2.183	-0.005	0.067	0.003	-0.000
11.519	-0.000	0.000	2.190	0.009	0.134	0.007	0.000
11.569	-0.000	0.000	2.194	-0.005	0.067	0.003	-0.000
11.620	0.000	0.000	2.197	-0.005	0.067	0.003	-0.000
11.670	-0.000	0.000	2.200	0.005	0.067	0.003	0.000
11.720	-0.000	0.000	2.207	0.000	0.134	0.007	0.000
11.770	-0.000	0.000	2.214	0.000	0.134	0.007	0.000
11.820	-0.000	0.000	2.217	0.005	0.067	0.003	0.000
11.870	-0.000	0.000	2.220	-0.005	0.067	0.003	-0.000
11.920	-0.000	0.000	2.227	0.000	0.134	0.007	0.000
11.971	-0.000	0.000	2.234	0.000	0.134	0.007	0.000
12.021	0.000	0.000	2.237	-0.005	0.067	0.003	-0.000
12.071	0.000	0.000	2.237	0.000	0.000	0.000	0.000
12.121	-0.000	0.000	2.247	0.005	0.201	0.010	0.000
12.171	0.000	0.000	2.251	-0.005	0.067	0.003	-0.000
12.221	-0.000	0.000	2.261	0.005	0.201	0.010	0.000
12.272	0.000	0.000	2.264	-0.005	0.067	0.003	-0.000
12.322	0.000	0.000	2.264	0.000	0.000	0.000	0.000
12.372	0.000	0.000	2.278	0.000	0.268	0.013	0.000
12.422	0.000	0.000	2.278	0.000	0.000	0.000	0.000
12.472	0.000	0.000	2.284	0.000	0.134	0.007	0.000
12.522	-0.000	0.000	2.288	0.005	0.067	0.003	0.000
12.572	0.000	0.000	2.291	-0.005	0.067	0.003	-0.000
12.623	-0.000	0.000	2.294	0.005	0.067	0.003	0.000
12.673	-0.000	0.000	2.301	0.000	0.134	0.007	0.000
12.723	0.000	0.000	2.305	-0.005	0.067	0.003	-0.000
12.773	-0.000	0.000	2.315	0.005	0.201	0.010	0.000
12.823	-0.000	0.000	2.315	0.000	0.000	0.000	0.000
12.874	-0.000	0.000	2.321	0.000	0.134	0.007	0.000
12.924	-0.000	0.000	2.328	0.000	0.134	0.007	0.000
12.974	0.000	0.000	2.332	-0.005	0.067	0.003	-0.000
13.024	-0.000	0.000	2.335	0.005	0.067	0.003	0.000
13.074	-0.000	0.000	2.342	0.000	0.134	0.007	0.000
13.124	0.000	0.000	2.345	-0.005	0.067	0.003	-0.000
13.175	-0.000	0.000	2.352	0.009	0.134	0.007	0.000
13.225	0.000	0.000	2.358	-0.009	0.134	0.007	-0.000
13.275	-0.000	0.000	2.362	0.005	0.067	0.003	0.000
13.325	-0.000	0.000	2.369	0.000	0.134	0.007	0.000
13.377	0.000	0.000	2.372	-0.005	0.065	0.003	-0.000
13.427	0.000	0.000	2.372	0.000	0.000	0.000	0.000
13.477	0.000	0.000	2.379	0.000	0.134	0.007	0.000
13.527	0.000	0.000	2.385	0.000	0.134	0.007	0.000
13.577	0.000	0.000	2.392	0.000	0.134	0.007	0.000
13.628	0.000	0.000	2.399	0.000	0.134	0.007	0.000
13.678	0.000	0.000	2.399	0.000	0.000	0.000	0.000
13.728	-0.000	0.000	2.409	0.005	0.201	0.010	0.000
13.778	0.000	0.000	2.412	-0.005	0.067	0.003	-0.000
13.828	-0.000	0.000	2.416	0.005	0.067	0.003	0.000
13.878	-0.000	0.000	2.422	0.000	0.134	0.007	0.000
13.929	0.000	0.000	2.426	-0.005	0.067	0.003	-0.000
13.979	-0.000	0.000	2.429	0.005	0.067	0.003	0.000
14.029	-0.000	0.000	2.436	0.000	0.134	0.007	0.000
14.079	0.000	0.000	2.439	-0.005	0.067	0.003	-0.000
14.129	-0.000	0.000	2.446	0.009	0.134	0.007	0.000
14.179	0.000	0.000	2.453	-0.009	0.134	0.007	-0.000
14.230	-0.000	0.000	2.456	0.005	0.067	0.003	0.000
14.280	-0.000	0.000	2.463	0.000	0.134	0.007	0.000
14.330	-0.000	0.000	2.463	0.000	0.000	0.000	0.000
14.380	-0.000	0.000	2.470	0.000	0.134	0.007	0.000
14.430	-0.000	0.000	2.473	0.005	0.067	0.003	0.000
14.481	0.000	0.000	2.480	-0.009	0.134	0.007	-0.000
14.531	-0.000	0.000	2.486	0.009	0.134	0.007	0.000
14.581	-0.000	0.000	2.490	-0.005	0.067	0.003	-0.000
14.631	-0.000	0.000	2.496	0.000	0.134	0.007	0.000
14.681	-0.000	0.000	2.500	0.005	0.067	0.003	0.000
14.731	-0.000	0.000	2.503	-0.005	0.067	0.003	-0.000
14.782	0.000	0.000	2.507	-0.005	0.067	0.003	-0.000
14.832	-0.000	0.000	2.517	0.005	0.201	0.010	0.000
14.882	0.000	0.000	2.520	-0.005	0.067	0.003	-0.000
14.932	-0.000	0.000	2.523	0.005	0.067	0.003	0.000
14.982	-0.000	0.000	2.530	0.000	0.134	0.007	0.000
15.033	-0.000	0.000	2.530	0.000	0.000	0.000	0.000
15.083	0.000	0.000	2.533	-0.005	0.067	0.003	-0.000
15.133	-0.000	0.000	2.544	0.005	0.201	0.010	0.000
15.183	-0.000	0.000	2.550	0.000	0.134	0.007	0.000
15.233	-0.000	0.000	2.557	0.000	0.134	0.007	0.000
15.283	0.000	0.000	2.560	-0.005	0.067	0.003	-0.000
