t	x	y	th	v	w	dTh	dSi
5.088	0.600	2.600	-1.571	0.000	0.000	0.000	0.000
5.138	0.600	2.600	-1.574	0.005	-0.067	-0.003	0.000
5.188	0.600	2.600	-1.594	-0.009	-0.402	-0.020	-0.000
5.238	0.600	2.601	-1.628	-0.009	-0.671	-0.034	-0.000
5.288	0.600	2.600	-1.658	0.005	-0.604	-0.030	0.000
5.339	0.600	2.601	-1.695	-0.005	-0.738	-0.037	-0.000
5.389	0.600	2.601	-1.732	-0.005	-0.737	-0.037	-0.000
5.439	0.600	2.601	-1.773	0.000	-0.805	-0.040	0.000
5.489	0.600	2.601	-1.810	0.005	-0.738	-0.037	0.000
5.539	0.600	2.601	-1.850	0.000	-0.806	-0.040	0.000
5.589	0.600	2.601	-1.887	-0.005	-0.738	-0.037	-0.000
5.640	0.600	2.601	-1.928	0.000	-0.806	-0.040	0.000
5.690	0.600	2.601	-1.968	0.000	-0.805	-0.040	0.000
5.740	0.600	2.601	-2.005	0.005	-0.738	-0.037	0.000
5.790	0.600	2.601	-2.042	-0.005	-0.738	-0.037	-0.000
5.840	0.600	2.601	-2.082	0.000	-0.804	-0.040	0.000
5.891	0.600	2.601	-2.123	0.000	-0.804	-0.040	0.000
5.941	0.600	2.601	-2.160	0.005	-0.738	-0.037	0.000
5.991	0.600	2.601	-2.197	-0.005	-0.737	-0.037	-0.000
6.041	0.600	2.601	-2.234	0.005	-0.738	-0.037	0.000
6.091	0.600	2.601	-2.274	0.000	-0.805	-0.040	0.000
6.142	0.600	2.601	-2.311	-0.005	-0.738	-0.037	-0.000
6.192	0.600	2.601	-2.352	0.000	-0.803	-0.040	0.000
6.242	0.600	2.601	-2.392	0.000	-0.804	-0.040	0.000
6.292	0.600	2.601	-2.426	0.000	-0.670	-0.034	0.000
6.342	0.600	2.601	-2.459	0.000	-0.671	-0.034	0.000
6.393	0.600	2.601	-2.500	0.000	-0.805	-0.040	0.000
6.443	0.600	2.601	-2.537	-0.005	-0.738	-0.037	-0.000
6.493	0.600	2.601	-2.577	0.000	-0.804	-0.040	0.000
6.543	0.601	2.601	-2.614	-0.005	-0.738	-0.037	-0.000
