t	x	y	th	v*100	w	dTh	dSi
0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.36	0.00	0.00	0.00	5.17	0.07	0.00	0.00
0.41	0.01	0.00	0.01	13.63	0.20	0.01	0.01
0.46	0.02	0.00	0.03	18.78	0.27	0.01	0.01
0.51	0.03	0.00	0.04	20.68	0.27	0.01	0.01
0.56	0.04	0.00	0.05	21.13	0.20	0.01	0.01
0.61	0.05	0.00	0.07	20.67	0.40	0.02	0.01
0.66	0.06	0.00	0.08	18.77	0.27	0.01	0.01
0.71	0.07	0.00	0.09	17.86	0.13	0.01	0.01
0.76	0.08	0.00	0.10	18.30	0.20	0.01	0.01
0.81	0.09	0.01	0.11	18.79	0.27	0.01	0.01
0.86	0.10	0.01	0.12	18.29	0.07	0.00	0.01
0.92	0.11	0.01	0.12	18.79	0.13	0.01	0.01
0.97	0.11	0.01	0.13	18.27	0.07	0.00	0.01
1.02	0.12	0.01	0.12	18.31	-0.07	-0.00	0.01
1.07	0.13	0.01	0.12	17.84	0.00	0.00	0.01
1.12	0.14	0.01	0.12	17.80	0.00	0.00	0.01
1.17	0.15	0.01	0.12	17.85	0.00	0.00	0.01
1.22	0.16	0.01	0.12	17.86	0.00	0.00	0.01
1.27	0.17	0.02	0.12	17.38	-0.07	-0.00	0.01
1.32	0.18	0.02	0.12	17.39	-0.07	-0.00	0.01
1.37	0.19	0.02	0.12	17.85	0.00	0.00	0.01
1.42	0.19	0.02	0.12	17.86	0.00	0.00	0.01
1.47	0.20	0.02	0.12	16.91	0.00	0.00	0.01
1.52	0.21	0.02	0.12	17.39	0.07	0.00	0.01
1.57	0.22	0.02	0.12	16.91	0.00	0.00	0.01
1.62	0.23	0.02	0.12	17.39	0.07	0.00	0.01
1.67	0.24	0.02	0.12	16.91	0.00	0.00	0.01
1.72	0.25	0.02	0.13	16.45	0.07	0.00	0.01
1.77	0.25	0.03	0.13	16.91	0.00	0.00	0.01
1.82	0.26	0.03	0.12	16.45	-0.07	-0.00	0.01
1.87	0.27	0.03	0.12	15.97	0.00	0.00	0.01
1.92	0.28	0.03	0.12	16.92	0.00	0.00	0.01
1.97	0.29	0.03	0.12	15.03	0.00	0.00	0.01
2.02	0.29	0.03	0.12	15.98	0.00	0.00	0.01
2.07	0.30	0.03	0.12	15.03	0.00	0.00	0.01
2.12	0.31	0.03	0.13	15.52	0.07	0.00	0.01
2.17	0.32	0.03	0.13	15.03	0.00	0.00	0.01
2.22	0.32	0.03	0.12	14.57	-0.07	-0.00	0.01
2.27	0.33	0.04	0.12	14.56	-0.07	-0.00	0.01
2.32	0.34	0.04	0.12	14.10	0.00	0.00	0.01
2.37	0.34	0.04	0.12	14.56	-0.07	-0.00	0.01
2.42	0.35	0.04	0.12	14.10	0.00	0.00	0.01
2.47	0.36	0.04	0.12	14.09	0.00	0.00	0.01
2.52	0.37	0.04	0.12	13.63	0.07	0.00	0.01
2.57	0.37	0.04	0.12	13.62	0.07	0.00	0.01
2.62	0.38	0.04	0.12	13.16	0.00	0.00	0.01
2.67	0.39	0.04	0.13	12.68	0.07	0.00	0.01
2.72	0.39	0.04	0.13	13.16	0.13	0.01	0.01
2.77	0.40	0.04	0.14	12.68	0.07	0.00	0.01
2.82	0.40	0.04	0.14	12.22	0.00	0.00	0.01
2.87	0.41	0.05	0.14	12.68	0.07	0.00	0.01
2.92	0.42	0.05	0.14	11.28	0.00	0.00	0.01
2.97	0.42	0.05	0.14	12.21	0.00	0.00	0.01
3.02	0.43	0.05	0.14	11.75	0.07	0.00	0.01
3.07	0.43	0.05	0.14	11.75	-0.07	-0.00	0.01
3.12	0.44	0.05	0.14	11.75	-0.07	-0.00	0.01
3.17	0.45	0.05	0.14	11.75	0.07	0.00	0.01
3.22	0.45	0.05	0.14	14.57	-0.07	-0.00	0.01
3.27	0.46	0.05	0.13	17.39	-0.07	-0.00	0.01
3.32	0.47	0.05	0.12	19.74	-0.27	-0.01	0.01
3.37	0.48	0.05	0.11	19.74	-0.27	-0.01	0.01
3.42	0.49	0.06	0.09	20.68	-0.27	-0.01	0.01
3.47	0.50	0.06	0.08	18.80	-0.27	-0.01	0.01
3.52	0.51	0.06	0.07	18.78	-0.27	-0.01	0.01
3.57	0.52	0.06	0.05	18.80	-0.27	-0.01	0.01
3.62	0.53	0.06	0.05	19.72	-0.13	-0.01	0.01
3.67	0.54	0.06	0.04	19.74	-0.13	-0.01	0.01
3.72	0.55	0.06	0.04	18.31	-0.07	-0.00	0.01
3.77	0.56	0.06	0.03	16.92	-0.13	-0.01	0.01
3.82	0.56	0.06	0.04	8.45	0.13	0.01	0.00
3.87	0.56	0.06	0.05	2.35	0.34	0.02	0.00
3.92	0.56	0.06	0.07	0.94	0.27	0.01	0.00
3.97	0.56	0.06	0.08	0.47	0.20	0.01	0.00
4.02	0.56	0.06	0.09	-0.94	0.27	0.01	-0.00
4.07	0.56	0.06	0.10	-0.47	0.20	0.01	-0.00
4.12	0.56	0.06	0.12	1.41	0.34	0.02	0.00
4.17	0.56	0.06	0.13	0.00	0.27	0.01	0.00
4.23	0.56	0.06	0.14	0.00	0.27	0.01	0.00
4.28	0.56	0.06	0.16	-0.47	0.34	0.02	-0.00
4.33	0.56	0.06	0.18	0.47	0.34	0.02	0.00
