t	x	y	th	v*100	w	dTh	dSi
0.21	-0.00	0.00	-0.00	-0.11	-0.02	-0.00	-0.00
0.26	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
0.31	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
0.36	0.00	-0.00	-0.01	1.41	-0.07	-0.00	0.00
0.41	0.01	-0.00	-0.00	10.33	0.13	0.01	0.01
0.46	0.01	-0.00	0.00	16.43	0.07	0.00	0.01
0.51	0.02	0.00	0.01	19.26	0.20	0.01	0.01
0.56	0.03	0.00	0.03	20.64	0.27	0.01	0.01
0.61	0.04	0.00	0.03	19.73	0.13	0.01	0.01
0.66	0.05	0.00	0.04	17.85	0.13	0.01	0.01
0.71	0.06	0.00	0.05	16.91	0.13	0.01	0.01
0.76	0.07	0.00	0.05	17.35	0.07	0.00	0.01
0.81	0.08	0.00	0.05	17.35	0.07	0.00	0.01
0.86	0.09	0.00	0.06	17.38	0.07	0.00	0.01
0.91	0.10	0.00	0.06	16.92	0.00	0.00	0.01
0.96	0.10	0.00	0.06	18.31	0.07	0.00	0.01
1.01	0.11	0.00	0.06	16.92	0.00	0.00	0.01
1.07	0.12	0.00	0.07	16.91	0.13	0.01	0.01
1.12	0.13	0.01	0.07	17.38	0.07	0.00	0.01
1.17	0.14	0.01	0.07	16.43	-0.07	-0.00	0.01
1.22	0.15	0.01	0.07	16.91	0.00	0.00	0.01
1.27	0.16	0.01	0.07	17.38	0.07	0.00	0.01
1.32	0.16	0.01	0.08	15.97	0.13	0.01	0.01
1.37	0.17	0.01	0.07	16.42	-0.07	-0.00	0.01
1.42	0.18	0.01	0.07	15.97	0.00	0.00	0.01
1.47	0.19	0.01	0.08	15.96	0.13	0.01	0.01
1.52	0.20	0.01	0.08	15.03	0.00	0.00	0.01
1.57	0.20	0.01	0.08	15.97	0.00	0.00	0.01
1.62	0.21	0.01	0.08	15.50	0.07	0.00	0.01
1.67	0.22	0.01	0.08	15.49	-0.07	-0.00	0.01
1.72	0.23	0.01	0.08	15.03	0.00	0.00	0.01
1.77	0.23	0.01	0.08	15.02	0.00	0.00	0.01
1.82	0.24	0.01	0.08	14.10	0.00	0.00	0.01
1.87	0.25	0.01	0.08	14.56	-0.07	-0.00	0.01
1.92	0.26	0.01	0.08	14.08	0.00	0.00	0.01
1.97	0.26	0.02	0.08	14.08	0.00	0.00	0.01
2.02	0.27	0.02	0.08	14.09	0.00	0.00	0.01
2.07	0.28	0.02	0.08	14.09	0.00	0.00	0.01
2.12	0.28	0.02	0.08	13.15	0.00	0.00	0.01
2.17	0.29	0.02	0.08	13.15	0.13	0.01	0.01
2.22	0.30	0.02	0.08	13.62	-0.07	-0.00	0.01
2.27	0.30	0.02	0.09	13.15	0.13	0.01	0.01
