t	x	y	th	v*100	w	dTh	dSi
2.67	0.03	0.14	0.98	10.34	-0.54	-0.03	0.01
2.72	0.04	0.14	0.96	8.93	-0.47	-0.02	0.00
2.77	0.04	0.15	0.93	9.84	-0.47	-0.02	0.00
2.82	0.04	0.15	0.91	9.84	-0.47	-0.02	0.00
2.87	0.04	0.15	0.88	9.39	-0.54	-0.03	0.00
2.92	0.05	0.16	0.86	10.32	-0.40	-0.02	0.01
2.97	0.05	0.16	0.83	9.40	-0.54	-0.03	0.00
3.02	0.05	0.16	0.81	10.34	-0.40	-0.02	0.01
3.07	0.06	0.17	0.79	8.93	-0.47	-0.02	0.00
3.12	0.06	0.17	0.77	9.87	-0.47	-0.02	0.00
3.17	0.06	0.17	0.74	9.86	-0.47	-0.02	0.00
3.22	0.07	0.18	0.71	9.87	-0.60	-0.03	0.00
3.27	0.07	0.18	0.69	10.34	-0.40	-0.02	0.01
3.32	0.08	0.18	0.67	9.40	-0.54	-0.03	0.00
3.37	0.08	0.19	0.64	9.87	-0.60	-0.03	0.00
3.42	0.08	0.19	0.61	9.87	-0.47	-0.02	0.00
3.47	0.09	0.19	0.59	9.87	-0.47	-0.02	0.00
3.52	0.09	0.20	0.56	9.40	-0.54	-0.03	0.00
3.57	0.10	0.20	0.54	8.93	-0.47	-0.02	0.00
3.62	0.10	0.20	0.52	9.40	-0.40	-0.02	0.00
3.67	0.10	0.20	0.49	9.87	-0.47	-0.02	0.00
3.72	0.11	0.20	0.46	9.87	-0.60	-0.03	0.00
3.77	0.11	0.21	0.44	9.87	-0.47	-0.02	0.00
3.82	0.12	0.21	0.41	10.33	-0.54	-0.03	0.01
3.87	0.12	0.21	0.38	9.86	-0.60	-0.03	0.00
3.92	0.13	0.21	0.36	9.87	-0.47	-0.02	0.00
3.98	0.13	0.21	0.34	9.87	-0.47	-0.02	0.00
4.03	0.14	0.22	0.31	9.40	-0.54	-0.03	0.00
4.08	0.14	0.22	0.29	9.39	-0.40	-0.02	0.00
4.13	0.15	0.22	0.27	9.87	-0.47	-0.02	0.00
4.18	0.15	0.22	0.24	9.40	-0.54	-0.03	0.00
4.23	0.15	0.22	0.22	9.87	-0.47	-0.02	0.00
4.28	0.16	0.22	0.19	10.34	-0.54	-0.03	0.01
4.33	0.16	0.22	0.16	9.87	-0.47	-0.02	0.00
4.38	0.17	0.22	0.14	9.87	-0.47	-0.02	0.00
4.43	0.17	0.22	0.11	9.40	-0.54	-0.03	0.00
4.48	0.18	0.22	0.09	9.87	-0.47	-0.02	0.00
4.53	0.18	0.23	0.07	9.87	-0.34	-0.02	0.00
4.58	0.19	0.23	0.06	10.33	-0.27	-0.01	0.01
4.63	0.19	0.23	0.06	9.86	-0.07	-0.00	0.00
4.68	0.20	0.23	0.05	9.86	-0.07	-0.00	0.00
4.73	0.20	0.23	0.05	9.39	0.00	0.00	0.00
4.78	0.21	0.23	0.06	9.86	0.07	0.00	0.00
4.83	0.21	0.23	0.06	9.38	0.00	0.00	0.00
4.88	0.22	0.23	0.06	9.86	0.07	0.00	0.00
4.93	0.22	0.23	0.06	9.86	0.07	0.00	0.00
4.98	0.23	0.23	0.07	9.86	0.07	0.00	0.00
5.03	0.23	0.23	0.07	9.39	0.00	0.00	0.00
5.08	0.24	0.23	0.07	9.40	0.00	0.00	0.00
5.13	0.24	0.23	0.07	10.33	0.00	0.00	0.01
5.18	0.25	0.23	0.07	9.86	0.07	0.00	0.00
5.23	0.25	0.23	0.07	9.87	-0.07	-0.00	0.00
5.28	0.26	0.23	0.07	10.33	0.00	0.00	0.01
5.33	0.26	0.23	0.07	10.29	0.00	0.00	0.01
5.38	0.27	0.23	0.06	9.87	-0.07	-0.00	0.00
5.43	0.27	0.23	0.06	10.33	0.00	0.00	0.01
5.48	0.28	0.23	0.07	9.82	0.07	0.00	0.00
5.53	0.28	0.23	0.07	9.40	0.00	0.00	0.00
5.58	0.29	0.23	0.06	9.86	-0.07	-0.00	0.00
5.63	0.29	0.23	0.06	9.39	0.00	0.00	0.00
5.68	0.30	0.23	0.06	9.39	0.00	0.00	0.00
5.73	0.30	0.23	0.06	9.39	0.00	0.00	0.00
5.78	0.31	0.23	0.06	9.86	-0.07	-0.00	0.00
5.83	0.31	0.23	0.07	9.36	0.13	0.01	0.00
5.88	0.32	0.23	0.06	9.39	-0.13	-0.01	0.00
5.93	0.32	0.23	0.06	9.87	-0.07	-0.00	0.00
5.98	0.33	0.23	0.06	9.87	0.07	0.00	0.00
6.03	0.33	0.23	0.06	9.86	-0.07	-0.00	0.00
6.08	0.34	0.23	0.06	9.86	0.07	0.00	0.00
6.13	0.34	0.24	0.06	9.39	0.00	0.00	0.00
6.18	0.35	0.24	0.06	10.81	-0.07	-0.00	0.01
6.23	0.35	0.24	0.06	9.84	0.07	0.00	0.00
6.28	0.36	0.24	0.06	9.76	-0.07	-0.00	0.00
6.33	0.36	0.24	0.06	10.34	0.00	0.00	0.01
6.38	0.37	0.24	0.06	9.87	0.07	0.00	0.00
6.43	0.37	0.24	0.06	9.87	-0.07	-0.00	0.00
6.48	0.38	0.24	0.06	9.39	0.00	0.00	0.00
6.53	0.38	0.24	0.06	9.40	0.13	0.01	0.00
6.58	0.39	0.24	0.07	9.87	0.07	0.00	0.00
6.63	0.39	0.24	0.06	9.87	-0.07	-0.00	0.00
6.69	0.40	0.24	0.07	10.71	0.07	0.00	0.01
6.74	0.40	0.24	0.07	9.40	0.00	0.00	0.00
6.79	0.40	0.24	0.07	9.39	0.00	0.00	0.00
6.84	0.41	0.24	0.07	9.39	0.00	0.00	0.00
6.89	0.41	0.24	0.07	10.34	0.00	0.00	0.01
6.94	0.42	0.24	0.07	10.34	0.00	0.00	0.01
6.99	0.42	0.24	0.06	9.87	-0.07	-0.00	0.00
7.04	0.43	0.24	0.06	10.34	0.00	0.00	0.01
7.09	0.44	0.24	0.07	9.86	0.07	0.00	0.00
7.14	0.44	0.24	0.07	10.34	0.00	0.00	0.01
7.19	0.45	0.24	0.07	10.33	0.00	0.00	0.01
7.24	0.45	0.24	0.07	9.40	0.00	0.00	0.00
7.29	0.45	0.24	0.06	8.92	-0.07	-0.00	0.00
7.34	0.46	0.24	0.06	9.40	0.00	0.00	0.00
7.39	0.46	0.24	0.06	9.38	0.00	0.00	0.00
7.44	0.47	0.24	0.06	10.33	0.00	0.00	0.01
7.49	0.47	0.24	0.06	9.40	0.00	0.00	0.00
7.54	0.48	0.24	0.06	9.40	0.00	0.00	0.00
7.59	0.48	0.24	0.06	9.87	-0.07	-0.00	0.00
7.64	0.49	0.24	0.06	9.37	0.00	0.00	0.00
7.69	0.49	0.24	0.06	9.85	-0.07	-0.00	0.00
7.74	0.50	0.25	0.06	9.87	0.07	0.00	0.00
7.79	0.50	0.25	0.06	9.86	0.07	0.00	0.00
7.84	0.51	0.25	0.06	9.86	-0.07	-0.00	0.00
7.89	0.51	0.25	0.06	9.87	0.07	0.00	0.00
7.94	0.52	0.25	0.06	9.97	0.00	0.00	0.01
7.99	0.52	0.25	0.06	9.38	0.00	0.00	0.00
8.04	0.53	0.25	0.06	9.86	-0.07	-0.00	0.00
8.09	0.53	0.25	0.06	10.34	0.00	0.00	0.01
8.14	0.54	0.25	0.06	10.34	0.00	0.00	0.01
8.19	0.54	0.25	0.06	9.35	0.00	0.00	0.00
8.24	0.55	0.25	0.06	9.40	0.00	0.00	0.00
8.29	0.55	0.25	0.06	9.87	0.07	0.00	0.00
8.34	0.56	0.25	0.07	9.86	0.07	0.00	0.00
8.39	0.56	0.25	0.07	9.39	0.00	0.00	0.00
8.44	0.57	0.25	0.07	10.32	0.00	0.00	0.01
8.49	0.57	0.25	0.07	9.40	0.00	0.00	0.00
8.54	0.58	0.25	0.07	9.86	0.07	0.00	0.00
8.59	0.58	0.25	0.07	9.87	-0.07	-0.00	0.00
8.64	0.59	0.25	0.07	10.33	0.00	0.00	0.01
8.69	0.59	0.25	0.07	10.34	0.00	0.00	0.01
8.74	0.60	0.25	0.07	10.21	0.00	0.00	0.01
8.79	0.60	0.25	0.07	10.33	0.00	0.00	0.01
8.85	0.61	0.25	0.06	9.87	-0.07	-0.00	0.00
8.90	0.61	0.25	0.07	9.86	0.07	0.00	0.00
8.95	0.62	0.25	0.06	9.80	-0.07	-0.00	0.00
9.00	0.62	0.25	0.07	8.92	0.07	0.00	0.00
9.05	0.63	0.25	0.07	10.30	0.00	0.00	0.01
9.10	0.63	0.25	0.07	9.40	0.00	0.00	0.00
9.15	0.64	0.25	0.06	9.82	-0.07	-0.00	0.00
9.20	0.64	0.25	0.06	9.39	0.00	0.00	0.00
9.25	0.65	0.25	0.06	9.39	0.00	0.00	0.00
9.30	0.65	0.26	0.06	9.40	0.00	0.00	0.00
9.35	0.66	0.26	0.06	9.86	-0.07	-0.00	0.00
9.40	0.66	0.26	0.06	9.40	0.00	0.00	0.00
9.45	0.67	0.26	0.06	9.86	0.07	0.00	0.00
9.50	0.67	0.26	0.06	9.86	-0.07	-0.00	0.00
9.55	0.68	0.26	0.06	10.34	0.00	0.00	0.01
9.60	0.68	0.26	0.06	9.86	0.07	0.00	0.00
9.65	0.68	0.26	0.06	9.40	0.00	0.00	0.00
9.70	0.69	0.26	0.06	10.33	0.00	0.00	0.01
9.75	0.70	0.26	0.06	9.86	-0.07	-0.00	0.00
9.80	0.70	0.26	0.06	9.40	0.00	0.00	0.00
9.85	0.71	0.26	0.06	10.62	-0.07	-0.00	0.01
9.90	0.71	0.26	0.06	9.87	0.07	0.00	0.00
9.95	0.71	0.26	0.06	9.39	0.00	0.00	0.00
10.00	0.72	0.26	0.06	10.33	0.00	0.00	0.01
10.05	0.72	0.26	0.06	9.86	0.07	0.00	0.00
10.10	0.73	0.26	0.06	10.04	0.00	0.00	0.01
10.15	0.73	0.26	0.06	9.40	0.00	0.00	0.00
10.20	0.74	0.26	0.07	9.86	0.07	0.00	0.00
10.25	0.74	0.26	0.07	9.39	0.00	0.00	0.00
10.30	0.75	0.26	0.07	9.86	0.07	0.00	0.00
10.35	0.75	0.26	0.07	10.33	0.00	0.00	0.01
10.40	0.76	0.26	0.07	9.81	-0.07	-0.00	0.00
10.45	0.76	0.26	0.07	10.34	0.00	0.00	0.01
10.50	0.77	0.26	0.07	10.33	0.00	0.00	0.01
10.55	0.78	0.26	0.06	10.34	-0.13	-0.01	0.01
10.60	0.78	0.26	0.06	9.85	0.07	0.00	0.00
10.65	0.79	0.26	0.06	10.33	0.00	0.00	0.01
10.70	0.79	0.26	0.06	9.40	0.00	0.00	0.00
10.75	0.79	0.26	0.07	8.93	0.07	0.00	0.00
10.80	0.80	0.26	0.07	9.38	0.00	0.00	0.00
10.86	0.80	0.26	0.07	9.40	0.00	0.00	0.00
10.91	0.81	0.27	0.07	9.39	0.00	0.00	0.00
10.96	0.81	0.27	0.07	9.39	0.00	0.00	0.00
11.01	0.82	0.27	0.07	10.32	0.00	0.00	0.01
11.06	0.82	0.27	0.07	9.40	0.00	0.00	0.00
11.11	0.83	0.27	0.06	9.87	-0.07	-0.00	0.00
11.16	0.83	0.27	0.06	9.87	-0.07	-0.00	0.00
11.21	0.84	0.27	0.06	9.86	0.07	0.00	0.00
11.26	0.84	0.27	0.06	9.87	-0.07	-0.00	0.00
11.31	0.85	0.27	0.06	9.39	0.00	0.00	0.00
11.36	0.85	0.27	0.06	10.70	0.07	0.00	0.01
11.41	0.86	0.27	0.06	9.86	-0.07	-0.00	0.00
11.46	0.86	0.27	0.06	9.40	0.00	0.00	0.00
11.51	0.87	0.27	0.06	10.33	0.00	0.00	0.01
11.56	0.87	0.27	0.06	10.33	0.00	0.00	0.01
11.61	0.88	0.27	0.06	9.38	0.00	0.00	0.00
11.66	0.88	0.27	0.06	9.40	0.00	0.00	0.00
11.71	0.89	0.27	0.06	9.87	0.07	0.00	0.00
11.76	0.89	0.27	0.07	9.86	0.07	0.00	0.00
11.81	0.90	0.27	0.07	9.34	0.00	0.00	0.00
11.86	0.90	0.27	0.07	10.24	0.00	0.00	0.01
11.91	0.91	0.27	0.07	10.33	0.00	0.00	0.01
11.96	0.91	0.27	0.07	9.34	0.00	0.00	0.00
12.01	0.92	0.27	0.07	9.40	0.00	0.00	0.00
12.06	0.92	0.27	0.07	10.33	0.00	0.00	0.01
12.11	0.93	0.27	0.07	10.32	0.00	0.00	0.01
12.16	0.93	0.27	0.07	10.15	0.00	0.00	0.01
12.21	0.94	0.27	0.07	10.33	0.00	0.00	0.01
12.26	0.94	0.27	0.06	9.86	-0.07	-0.00	0.00
12.31	0.95	0.27	0.06	10.33	0.00	0.00	0.01
12.36	0.95	0.27	0.06	9.40	0.00	0.00	0.00
12.41	0.96	0.27	0.06	9.40	-0.13	-0.01	0.00
12.46	0.96	0.28	0.06	9.40	0.13	0.01	0.00
12.51	0.97	0.28	0.07	9.87	0.07	0.00	0.00
12.56	0.97	0.28	0.07	9.39	0.00	0.00	0.00
12.61	0.98	0.28	0.06	9.86	-0.07	-0.00	0.00
12.66	0.98	0.28	0.06	9.40	0.00	0.00	0.00
12.71	0.99	0.28	0.06	10.34	0.00	0.00	0.01
12.76	0.99	0.28	0.06	9.40	0.00	0.00	0.00
12.81	1.00	0.28	0.06	9.88	-0.07	-0.00	0.00
12.86	1.00	0.28	0.06	9.87	0.07	0.00	0.00
12.91	1.01	0.28	0.06	9.39	0.00	0.00	0.00
12.96	1.01	0.28	0.06	9.87	-0.07	-0.00	0.00
13.01	1.02	0.28	0.06	9.86	0.07	0.00	0.00
13.06	1.02	0.28	0.07	9.85	0.07	0.00	0.00
13.11	1.02	0.28	0.07	9.38	0.00	0.00	0.00
13.17	1.03	0.28	0.06	9.86	-0.07	-0.00	0.00
13.22	1.03	0.28	0.06	9.84	-0.07	-0.00	0.00
t	x	y	th	v*100	w	dTh	dSi
