t	x	y	th	v*100	w	dTh	dSi
0.32	0.00	-0.00	0.39	4.63	1.98	0.01	0.00
0.32	0.00	-0.00	0.40	0.00	1.32	0.01	0.00
0.33	0.00	-0.00	0.40	0.00	1.32	0.01	0.00
0.33	0.00	-0.00	0.41	0.00	1.32	0.01	0.00
0.34	-0.00	-0.00	0.42	-4.63	1.98	0.01	-0.00
0.34	0.00	-0.00	0.43	4.63	1.99	0.01	0.00
0.35	0.00	-0.00	0.44	0.00	1.32	0.01	0.00
0.36	0.00	-0.00	0.44	0.00	1.32	0.01	0.00
0.36	0.00	-0.00	0.45	0.00	1.32	0.01	0.00
0.37	0.00	-0.00	0.46	0.00	1.32	0.01	0.00
0.37	0.00	0.00	0.47	4.63	1.98	0.01	0.00
0.38	0.00	0.00	0.47	0.00	1.32	0.01	0.00
0.38	0.00	0.00	0.48	0.00	1.32	0.01	0.00
0.39	0.00	-0.00	0.49	-4.63	1.99	0.01	-0.00
0.39	0.00	-0.00	0.50	0.00	1.32	0.01	0.00
0.40	0.00	-0.00	0.50	0.00	1.32	0.01	0.00
0.40	0.00	-0.00	0.51	0.00	1.32	0.01	0.00
0.41	0.00	0.00	0.52	4.63	1.98	0.01	0.00
0.41	0.00	-0.00	0.53	-4.63	0.66	0.00	-0.00
0.42	0.00	0.00	0.54	4.63	1.99	0.01	0.00
0.42	0.00	0.00	0.54	0.00	1.32	0.01	0.00
0.43	0.00	0.00	0.55	0.00	1.32	0.01	0.00
0.43	0.00	-0.00	0.56	-4.63	1.99	0.01	-0.00
0.44	0.00	-0.00	0.57	0.00	1.32	0.01	0.00
0.44	0.00	0.00	0.58	4.63	1.99	0.01	0.00
0.45	0.00	-0.00	0.58	-4.63	0.66	0.00	-0.00
0.45	0.00	0.00	0.59	4.63	1.99	0.01	0.00
0.46	0.00	-0.00	0.60	-4.63	1.99	0.01	-0.00
0.46	0.00	-0.00	0.61	0.00	1.32	0.01	0.00
0.47	0.00	0.00	0.62	4.63	1.98	0.01	0.00
0.47	0.00	-0.00	0.62	-4.63	0.66	0.00	-0.00
0.48	0.00	0.00	0.63	4.63	1.99	0.01	0.00
0.48	0.00	0.00	0.64	0.00	1.32	0.01	0.00
0.49	0.00	0.00	0.64	0.00	1.32	0.01	0.00
0.49	0.00	0.00	0.66	0.00	2.63	0.01	0.00
0.50	0.00	-0.00	0.66	-4.60	0.66	0.00	-0.00
0.50	0.00	0.00	0.67	4.60	1.97	0.01	0.00
0.51	0.00	0.00	0.68	0.00	1.31	0.01	0.00
0.51	0.00	0.00	0.68	0.00	1.31	0.01	0.00
0.52	0.00	0.00	0.69	4.61	1.97	0.01	0.00
0.52	0.00	0.00	0.70	-4.60	0.66	0.00	-0.00
0.53	0.00	0.00	0.71	0.00	2.63	0.01	0.00
0.53	0.00	0.00	0.71	4.60	0.66	0.00	0.00
0.54	0.00	0.00	0.72	-4.60	1.97	0.01	-0.00
0.54	0.00	0.00	0.73	0.00	1.31	0.01	0.00
0.55	0.00	0.00	0.74	0.00	1.32	0.01	0.00
0.55	0.00	0.00	0.75	4.60	1.97	0.01	0.00
0.56	0.00	0.00	0.75	0.00	1.31	0.01	0.00
0.56	0.00	0.00	0.76	-4.60	1.97	0.01	-0.00
0.57	0.00	0.00	0.77	0.00	1.31	0.01	0.00
0.57	0.00	0.00	0.78	0.00	1.31	0.01	0.00
0.58	0.00	0.00	0.79	4.60	1.97	0.01	0.00
0.58	0.00	0.00	0.79	-4.56	0.65	0.00	-0.00
0.59	0.00	0.00	0.80	4.60	1.97	0.01	0.00
0.60	0.00	0.00	0.81	0.00	1.31	0.01	0.00
0.60	0.00	0.00	0.82	-4.60	1.97	0.01	-0.00
0.61	0.00	0.00	0.82	0.00	1.32	0.01	0.00
0.61	0.00	0.00	0.83	0.00	1.31	0.01	0.00
0.62	0.00	0.00	0.84	4.60	1.97	0.01	0.00
0.62	0.00	0.00	0.84	-4.59	0.66	0.00	-0.00
0.63	0.00	0.00	0.85	4.60	1.97	0.01	0.00
0.63	0.00	0.00	0.86	0.00	1.31	0.01	0.00
0.64	0.00	0.00	0.87	-4.60	1.97	0.01	-0.00
0.64	0.00	0.00	0.88	0.00	1.31	0.01	0.00
0.65	0.00	0.00	0.89	0.00	1.31	0.01	0.00
0.65	0.00	0.00	0.90	4.54	1.95	0.01	0.00
t	x	y	th	v*100	w	dTh	dSi
