t	x	y	th	v	w	dTh	dSi
5.050	0.000	0.000	0.000	0.000	0.000	0.000	0.000
5.101	0.000	0.000	0.000	0.000	0.000	0.000	0.000
5.151	0.000	0.000	0.000	0.000	0.000	0.000	0.000
5.201	0.000	0.000	0.000	0.000	0.000	0.000	0.000
5.252	0.000	0.000	0.000	0.000	0.000	0.000	0.000
5.302	-0.000	-0.000	0.017	-0.005	0.336	0.017	-0.000
5.352	-0.000	-0.000	0.037	0.000	0.403	0.020	0.000
5.402	-0.000	-0.000	0.050	0.000	0.268	0.013	0.000
5.453	0.000	0.000	0.071	0.009	0.403	0.020	0.000
5.503	0.000	0.000	0.091	0.000	0.403	0.020	0.000
5.553	0.000	0.000	0.111	0.000	0.403	0.020	0.000
5.603	0.000	-0.000	0.128	-0.005	0.335	0.017	-0.000
5.653	0.000	0.000	0.151	0.005	0.470	0.024	0.000
5.703	0.000	-0.000	0.168	-0.005	0.335	0.017	-0.000
5.754	0.000	0.000	0.192	0.005	0.470	0.024	0.000
5.804	0.000	-0.000	0.209	-0.005	0.336	0.017	-0.000
5.854	0.000	0.000	0.232	0.005	0.470	0.024	0.000
5.904	0.000	0.000	0.256	0.005	0.470	0.024	0.000
5.954	0.000	0.000	0.276	0.000	0.403	0.020	0.000
6.009	0.000	0.000	0.300	-0.004	0.430	0.024	-0.000
6.059	0.000	0.000	0.320	0.000	0.403	0.020	0.000
6.109	0.000	0.000	0.340	0.000	0.403	0.020	0.000
6.160	0.000	0.000	0.360	0.000	0.401	0.020	0.000
6.210	0.000	0.000	0.380	0.000	0.403	0.020	0.000
6.260	0.000	0.000	0.404	0.005	0.470	0.024	0.000
6.310	0.000	0.000	0.424	0.000	0.403	0.020	0.000
6.360	0.000	0.000	0.444	0.000	0.403	0.020	0.000
6.410	0.000	0.000	0.468	-0.005	0.470	0.024	-0.000
6.461	0.000	0.000	0.485	0.005	0.336	0.017	0.000
6.511	0.000	0.000	0.505	0.000	0.403	0.020	0.000
6.561	0.000	0.000	0.525	0.000	0.403	0.020	0.000
6.611	0.000	0.000	0.549	-0.005	0.470	0.024	-0.000
6.661	0.000	0.000	0.569	0.000	0.403	0.020	0.000
6.711	0.000	0.000	0.589	0.000	0.403	0.020	0.000
6.762	0.000	0.000	0.609	0.000	0.403	0.020	0.000
6.812	0.000	0.000	0.629	0.000	0.402	0.020	0.000
6.862	0.000	0.000	0.650	0.000	0.403	0.020	0.000
6.912	0.000	0.000	0.670	0.000	0.403	0.020	0.000
6.962	0.000	0.000	0.690	0.000	0.403	0.020	0.000
7.012	0.000	0.000	0.710	0.000	0.403	0.020	0.000
7.063	0.000	0.000	0.730	0.000	0.403	0.020	0.000
7.113	0.000	0.000	0.754	0.005	0.470	0.024	0.000
7.163	0.000	0.000	0.771	-0.005	0.335	0.017	-0.000
7.213	0.000	0.000	0.794	0.005	0.470	0.024	0.000
7.263	0.000	-0.000	0.815	-0.009	0.403	0.020	-0.000
7.313	0.000	0.000	0.835	0.009	0.402	0.020	0.000
7.364	0.000	-0.000	0.852	-0.005	0.334	0.017	-0.000
7.414	0.000	-0.000	0.879	0.000	0.537	0.027	0.000
7.464	0.000	-0.000	0.899	0.000	0.403	0.020	0.000
7.514	0.000	-0.000	0.919	0.000	0.403	0.020	0.000
7.564	0.000	-0.000	0.939	0.000	0.402	0.020	0.000
7.615	0.000	-0.000	0.959	0.000	0.403	0.020	0.000
7.665	0.000	-0.000	0.976	-0.005	0.335	0.017	-0.000
7.715	0.000	0.000	1.000	0.005	0.470	0.024	0.000
7.765	0.000	-0.000	1.017	-0.005	0.335	0.017	-0.000
7.816	0.000	-0.000	1.037	0.000	0.399	0.020	0.000
7.866	0.000	-0.000	1.057	0.000	0.403	0.020	0.000
7.916	0.000	-0.000	1.077	0.000	0.402	0.020	0.000
7.966	0.000	-0.000	1.097	0.000	0.403	0.020	0.000
8.016	0.000	-0.000	1.118	0.000	0.402	0.020	0.000
8.067	0.000	-0.000	1.138	0.000	0.402	0.020	0.000
8.117	0.000	-0.000	1.155	-0.005	0.336	0.017	-0.000
8.167	0.000	-0.000	1.178	0.005	0.469	0.024	0.000
8.217	-0.000	-0.001	1.198	-0.009	0.403	0.020	-0.000
8.267	-0.000	-0.001	1.212	0.000	0.268	0.013	0.000
8.317	-0.000	-0.001	1.232	0.000	0.402	0.020	0.000
8.368	-0.000	-0.001	1.252	0.000	0.403	0.020	0.000
8.418	-0.000	-0.001	1.272	0.000	0.403	0.020	0.000
8.468	-0.000	-0.001	1.293	0.000	0.403	0.020	0.000
8.518	-0.000	-0.001	1.309	-0.005	0.336	0.017	-0.000
8.568	-0.000	-0.001	1.333	0.005	0.469	0.024	0.000
8.619	-0.000	-0.001	1.350	-0.005	0.335	0.017	-0.000
8.669	-0.000	-0.001	1.373	0.005	0.470	0.024	0.000
8.719	-0.000	-0.001	1.394	0.000	0.403	0.020	0.000
8.769	-0.000	-0.001	1.414	0.000	0.402	0.020	0.000
8.819	-0.000	-0.000	1.437	0.005	0.470	0.024	0.000
8.869	-0.000	-0.001	1.454	-0.005	0.336	0.017	-0.000
8.920	-0.000	-0.001	1.474	0.000	0.402	0.020	0.000
8.970	-0.000	-0.001	1.495	0.000	0.402	0.020	0.000
9.020	-0.000	-0.001	1.511	-0.005	0.336	0.017	-0.000
9.070	-0.000	-0.001	1.535	0.005	0.470	0.024	0.000
9.120	-0.000	-0.000	1.558	0.005	0.470	0.024	0.000
9.170	-0.000	-0.000	1.582	0.005	0.470	0.024	0.000
9.221	-0.000	-0.000	1.606	-0.005	0.470	0.024	-0.000
9.271	-0.000	-0.000	1.626	0.000	0.403	0.020	0.000
9.321	-0.000	-0.000	1.649	0.005	0.470	0.024	0.000
9.371	-0.000	-0.000	1.666	-0.005	0.336	0.017	-0.000
9.421	-0.000	-0.000	1.690	0.005	0.470	0.024	0.000
9.472	-0.000	-0.000	1.710	0.000	0.401	0.020	0.000
9.522	-0.000	-0.000	1.730	0.000	0.403	0.020	0.000
9.572	-0.000	-0.000	1.750	0.000	0.403	0.020	0.000
9.622	-0.000	-0.000	1.771	0.000	0.403	0.020	0.000
9.672	-0.000	-0.000	1.797	0.000	0.537	0.027	0.000
9.722	-0.000	-0.000	1.814	-0.005	0.335	0.017	-0.000
9.773	-0.000	-0.000	1.838	0.005	0.469	0.024	0.000
