t	x	y	th	v*100	w	dTh	dSi
4.14	0.68	-0.01	-0.01	14.10	0.00	0.00	0.01
4.19	0.69	-0.01	-0.01	13.15	0.00	0.00	0.01
4.24	0.69	-0.01	-0.01	12.68	-0.07	-0.00	0.01
4.29	0.70	-0.01	-0.01	12.68	0.07	0.00	0.01
4.34	0.71	-0.01	-0.01	12.21	0.00	0.00	0.01
4.39	0.71	-0.01	-0.01	12.68	-0.07	-0.00	0.01
4.44	0.72	-0.01	-0.01	11.72	0.07	0.00	0.01
4.49	0.73	-0.01	-0.01	11.73	-0.07	-0.00	0.01
4.54	0.73	-0.01	-0.02	11.74	-0.07	-0.00	0.01
4.59	0.74	-0.01	-0.01	7.99	0.07	0.00	0.00
4.64	0.74	-0.01	-0.00	3.29	0.20	0.01	0.00
4.69	0.74	-0.01	0.01	1.41	0.20	0.01	0.00
4.74	0.74	-0.01	0.02	0.47	0.34	0.02	0.00
4.79	0.74	-0.01	0.03	2.35	0.07	0.00	0.00
4.84	0.74	-0.01	0.03	4.70	0.13	0.01	0.00
4.89	0.75	-0.01	0.04	8.92	0.07	0.00	0.00
4.94	0.75	-0.01	0.04	11.75	0.07	0.00	0.01
4.99	0.76	-0.01	0.04	12.21	0.00	0.00	0.01
5.04	0.76	-0.01	0.04	12.67	0.07	0.00	0.01
5.09	0.77	-0.01	0.04	12.22	0.00	0.00	0.01
5.14	0.78	-0.01	0.04	12.21	0.00	0.00	0.01
5.19	0.78	-0.01	0.04	11.75	-0.07	-0.00	0.01
5.24	0.79	-0.01	0.05	12.21	0.13	0.01	0.01
5.29	0.79	-0.01	0.04	11.73	-0.07	-0.00	0.01
5.34	0.80	-0.01	0.05	11.75	0.07	0.00	0.01
5.39	0.81	-0.01	0.05	12.21	0.00	0.00	0.01
5.44	0.81	-0.01	0.05	11.28	0.00	0.00	0.01
5.49	0.82	-0.01	0.05	12.21	0.00	0.00	0.01
5.54	0.82	-0.00	0.05	11.74	0.07	0.00	0.01
5.59	0.83	-0.00	0.05	11.28	0.00	0.00	0.01
5.64	0.84	-0.00	0.05	11.74	0.07	0.00	0.01
5.69	0.84	-0.00	0.05	12.03	0.00	0.00	0.01
5.74	0.85	-0.00	0.05	11.75	-0.07	-0.00	0.01
5.79	0.85	-0.00	0.05	11.74	-0.07	-0.00	0.01
5.84	0.86	-0.00	0.05	11.28	0.00	0.00	0.01
5.89	0.86	-0.00	0.05	11.27	0.00	0.00	0.01
5.94	0.87	-0.00	0.04	10.34	-0.13	-0.01	0.01
5.99	0.88	-0.00	0.05	12.21	0.13	0.01	0.01
6.04	0.88	-0.00	0.05	11.27	0.00	0.00	0.01
6.09	0.89	-0.00	0.05	12.22	0.00	0.00	0.01
6.14	0.89	-0.00	0.04	10.80	-0.07	-0.00	0.01
6.19	0.90	-0.00	0.04	11.28	0.00	0.00	0.01
6.24	0.90	-0.00	0.05	10.81	0.07	0.00	0.01
6.29	0.91	-0.00	0.05	11.27	0.00	0.00	0.01
6.34	0.92	-0.00	0.04	11.75	-0.07	-0.00	0.01
6.39	0.92	-0.00	0.04	11.27	0.00	0.00	0.01
6.44	0.93	0.00	0.04	11.27	0.00	0.00	0.01
6.49	0.93	0.00	0.04	10.34	0.00	0.00	0.01
6.54	0.94	0.00	0.04	11.74	-0.07	-0.00	0.01
6.59	0.94	0.00	0.04	10.35	0.00	0.00	0.01
6.64	0.95	0.00	0.04	5.17	0.07	0.00	0.00
6.69	0.95	0.00	0.04	0.94	0.00	0.00	0.00
6.74	0.95	0.00	0.04	0.47	-0.07	-0.00	0.00
6.79	0.95	0.00	0.04	0.00	0.00	0.00	0.00
6.84	0.95	0.00	0.04	0.00	0.00	0.00	0.00
6.89	0.95	0.00	0.04	0.00	0.00	0.00	0.00
6.94	0.95	0.00	0.04	0.00	0.00	0.00	0.00
6.99	0.95	0.00	0.04	0.00	0.00	0.00	0.00
7.04	0.95	0.00	0.04	0.00	0.00	0.00	0.00
7.09	0.95	0.00	0.04	0.00	0.00	0.00	0.00
7.15	0.95	0.00	0.04	0.00	0.00	0.00	0.00
7.20	0.95	0.00	0.04	0.00	0.00	0.00	0.00
7.25	0.95	0.00	0.04	0.00	0.00	0.00	0.00
7.30	0.95	0.00	0.04	0.00	0.00	0.00	0.00
7.35	0.95	0.00	0.04	0.00	0.00	0.00	0.00
7.40	0.95	0.00	0.04	0.00	0.00	0.00	0.00
7.45	0.95	0.00	0.04	0.00	0.00	0.00	0.00
7.50	0.95	0.00	0.04	0.00	0.00	0.00	0.00
7.55	0.95	0.00	0.04	0.00	0.00	0.00	0.00
7.60	0.95	0.00	0.04	0.00	0.00	0.00	0.00
7.65	0.95	0.00	0.04	0.00	0.00	0.00	0.00
7.70	0.95	0.00	0.04	0.00	0.00	0.00	0.00
7.75	0.95	0.00	0.04	0.00	0.00	0.00	0.00
7.80	0.95	0.00	0.04	0.00	0.00	0.00	0.00
7.85	0.95	0.00	0.04	0.00	0.00	0.00	0.00
7.90	0.95	0.00	0.04	0.00	0.00	0.00	0.00
7.95	0.95	0.00	0.04	0.00	0.00	0.00	0.00
8.00	0.95	0.00	0.04	0.00	0.00	0.00	0.00
8.05	0.95	0.00	0.04	0.00	0.00	0.00	0.00
8.10	0.95	0.00	0.04	0.00	0.00	0.00	0.00
8.15	0.95	0.00	0.04	0.00	0.00	0.00	0.00
8.20	0.95	0.00	0.04	0.00	0.00	0.00	0.00
8.25	0.95	0.00	0.04	0.00	0.00	0.00	0.00
8.30	0.95	0.00	0.04	0.00	0.00	0.00	0.00
8.35	0.95	0.00	0.04	0.00	0.00	0.00	0.00
8.40	0.95	0.00	0.04	0.00	0.00	0.00	0.00
8.45	0.95	0.00	0.04	0.00	0.00	0.00	0.00
8.50	0.95	0.00	0.04	0.00	0.00	0.00	0.00
8.55	0.95	0.00	0.04	0.00	0.00	0.00	0.00
8.60	0.95	0.00	0.04	0.00	0.00	0.00	0.00
8.65	0.95	0.00	0.04	0.00	0.00	0.00	0.00
t	x	y	th	v*100	w	dTh	dSi
