t	x	y	th	v	w	dTh	dSi
t	x	y	th	v	w	dTh	dSi
0.223	0.000	0.000	0.000	0.000	0.000	0.000	0.000
0.273	0.000	0.000	0.000	0.000	0.000	0.000	0.000
0.324	0.000	0.000	0.030	0.005	0.605	0.030	0.000
0.374	0.000	0.000	0.071	0.000	0.806	0.040	0.000
0.424	0.000	0.000	0.111	0.000	0.806	0.040	0.000
0.474	0.000	0.000	0.165	0.000	1.075	0.054	0.000
0.524	0.000	-0.000	0.215	-0.005	1.007	0.050	-0.000
0.574	0.000	-0.000	0.269	0.000	1.074	0.054	0.000
0.624	0.000	-0.000	0.316	0.000	0.940	0.047	0.000
0.674	0.000	-0.000	0.370	0.000	1.074	0.054	0.000
0.724	0.000	0.000	0.421	0.005	1.007	0.050	0.000
0.775	0.000	0.000	0.475	0.000	1.074	0.054	0.000
0.825	0.000	0.000	0.528	0.000	1.075	0.054	0.000
0.875	0.000	0.000	0.576	0.000	0.940	0.047	0.000
0.925	0.001	0.000	0.623	0.009	0.940	0.047	0.000
0.975	0.000	0.000	0.677	-0.009	1.073	0.054	-0.000
1.025	0.000	0.000	0.730	0.000	1.074	0.054	0.000
1.075	0.000	0.000	0.784	0.000	1.074	0.054	0.000
1.126	0.000	0.000	0.835	0.005	1.007	0.050	0.000
1.176	0.000	0.000	0.882	0.000	0.940	0.047	0.000
1.226	0.000	0.000	0.936	0.000	1.074	0.054	0.000
1.276	0.000	0.000	0.983	0.000	0.940	0.047	0.000
1.326	0.000	0.000	1.037	0.000	1.074	0.054	0.000
1.376	0.001	0.000	1.087	0.005	1.007	0.050	0.000
1.426	0.001	0.000	1.141	0.000	1.074	0.054	0.000
1.476	0.001	0.000	1.195	0.000	1.074	0.054	0.000
1.527	0.001	0.000	1.242	0.000	0.940	0.047	0.000
1.577	0.001	0.000	1.296	0.000	1.074	0.054	0.000
1.627	0.001	0.000	1.343	0.000	0.940	0.047	0.000
1.677	0.001	0.000	1.397	0.000	1.074	0.054	0.000
1.727	0.001	0.000	1.451	0.000	1.074	0.054	0.000
1.777	0.000	0.000	1.501	-0.005	1.007	0.050	-0.000
1.827	0.000	0.000	1.555	0.000	1.074	0.054	0.000
1.877	0.000	0.000	1.602	0.000	0.940	0.047	0.000
1.928	0.000	0.002	1.646	0.033	0.873	0.044	0.002
1.978	-0.000	0.010	1.670	0.155	0.470	0.024	0.008
2.028	-0.001	0.020	1.686	0.212	0.336	0.017	0.011
2.078	-0.003	0.032	1.693	0.244	0.134	0.007	0.012
2.128	-0.004	0.045	1.693	0.254	0.000	0.000	0.013
2.178	-0.006	0.058	1.696	0.258	0.067	0.003	0.013
2.228	-0.008	0.070	1.696	0.254	0.000	0.000	0.013
2.279	-0.009	0.083	1.693	0.249	-0.067	-0.003	0.012
2.329	-0.011	0.095	1.690	0.249	-0.067	-0.003	0.012
2.379	-0.012	0.108	1.693	0.249	0.067	0.003	0.012
2.429	-0.014	0.120	1.693	0.254	0.000	0.000	0.013
2.479	-0.015	0.131	1.696	0.221	0.067	0.003	0.011
2.529	-0.016	0.141	1.713	0.202	0.335	0.017	0.010
2.579	-0.018	0.153	1.703	0.240	-0.201	-0.010	0.012
2.630	-0.020	0.166	1.700	0.249	-0.067	-0.003	0.012
2.680	-0.021	0.175	1.707	0.197	0.134	0.007	0.010
2.730	-0.022	0.179	1.737	0.071	0.604	0.030	0.004
2.780	-0.022	0.180	1.781	0.014	0.872	0.044	0.001
2.830	-0.022	0.180	1.824	0.005	0.872	0.044	0.000
2.880	-0.022	0.180	1.868	0.005	0.873	0.044	0.000
2.930	-0.022	0.180	1.915	-0.009	0.939	0.047	-0.000
2.981	-0.021	0.179	1.959	-0.014	0.873	0.044	-0.001
3.031	-0.021	0.179	2.013	0.000	1.073	0.054	0.000
3.081	-0.022	0.180	2.067	0.019	1.074	0.054	0.001
3.131	-0.022	0.180	2.121	0.000	1.073	0.054	0.000
3.181	-0.022	0.180	2.171	-0.005	1.007	0.050	-0.000
3.231	-0.022	0.179	2.222	-0.005	1.006	0.050	-0.000
3.282	-0.022	0.179	2.275	0.000	1.074	0.054	0.000
3.332	-0.022	0.179	2.323	0.000	0.939	0.047	0.000
3.382	-0.022	0.179	2.376	0.000	1.074	0.054	0.000
3.432	-0.022	0.179	2.427	0.005	1.006	0.050	0.000
3.482	-0.022	0.179	2.477	-0.005	1.007	0.050	-0.000
3.532	-0.022	0.179	2.531	0.000	1.073	0.054	0.000
3.582	-0.022	0.179	2.582	0.005	1.007	0.050	0.000
3.633	-0.022	0.179	2.632	-0.005	1.006	0.050	-0.000
3.683	-0.022	0.179	2.686	0.000	1.074	0.054	0.000
3.733	-0.022	0.179	2.737	0.005	1.006	0.050	0.000
3.783	-0.022	0.179	2.790	0.000	1.074	0.054	0.000
3.833	-0.022	0.179	2.844	0.000	1.072	0.054	0.000
3.883	-0.022	0.179	2.898	0.000	1.074	0.054	0.000
3.934	-0.022	0.179	2.949	0.005	1.006	0.050	0.000
3.984	-0.022	0.179	2.999	-0.005	1.007	0.050	-0.000
4.034	-0.022	0.179	3.050	-0.005	1.006	0.050	-0.000
4.084	-0.022	0.179	3.100	0.005	1.007	0.050	0.000
4.134	-0.022	0.179	-3.129	0.000	1.074	0.054	0.000
4.184	-0.022	0.179	-3.075	0.000	1.074	0.054	0.000
4.235	-0.022	0.179	-3.025	0.005	1.006	0.050	0.000
4.285	-0.022	0.179	-2.971	0.000	1.074	0.054	0.000
4.335	-0.022	0.179	-2.924	0.000	0.940	0.047	0.000
4.385	-0.022	0.179	-2.870	0.000	1.074	0.054	0.000
4.435	-0.022	0.179	-2.823	0.000	0.939	0.047	0.000
4.485	-0.022	0.179	-2.772	0.005	1.007	0.050	0.000
4.535	-0.022	0.179	-2.719	0.000	1.074	0.054	0.000
4.586	-0.022	0.179	-2.668	-0.005	1.007	0.050	-0.000
4.636	-0.022	0.179	-2.618	0.005	1.006	0.050	0.000
4.686	-0.022	0.179	-2.567	-0.005	1.007	0.050	-0.000
4.736	-0.022	0.179	-2.517	0.005	1.005	0.050	0.000
4.786	-0.022	0.179	-2.463	0.000	1.074	0.054	0.000
4.836	-0.022	0.179	-2.412	-0.005	1.006	0.050	-0.000
4.886	-0.022	0.180	-2.362	-0.005	1.007	0.050	-0.000
4.937	-0.022	0.179	-2.311	0.005	1.006	0.050	0.000
4.987	-0.022	0.179	-2.257	0.000	1.074	0.054	0.000
5.037	-0.022	0.180	-2.210	-0.009	0.939	0.047	-0.000
5.087	-0.022	0.180	-2.160	0.005	1.005	0.050	0.000
5.137	-0.022	0.180	-2.106	0.000	1.073	0.054	0.000
5.187	-0.022	0.180	-2.055	-0.005	1.007	0.050	-0.000
5.238	-0.022	0.180	-2.005	-0.005	1.006	0.050	-0.000
5.288	-0.022	0.180	-1.955	0.005	1.007	0.050	0.000
5.338	-0.022	0.180	-1.901	0.000	1.074	0.054	0.000
5.388	-0.022	0.180	-1.850	0.005	1.007	0.050	0.000
5.438	-0.022	0.180	-1.800	-0.005	1.006	0.050	-0.000
5.488	-0.022	0.180	-1.749	0.005	1.007	0.050	0.000
5.539	-0.022	0.180	-1.699	-0.005	1.006	0.050	-0.000
5.589	-0.022	0.180	-1.645	0.000	1.074	0.054	0.000
5.639	-0.022	0.180	-1.591	0.000	1.073	0.054	0.000
5.689	-0.022	0.180	-1.541	0.005	1.007	0.050	0.000
5.739	-0.022	0.180	-1.490	-0.005	1.006	0.050	-0.000
5.789	-0.022	0.180	-1.436	0.000	1.074	0.054	0.000
5.839	-0.022	0.180	-1.382	0.000	1.073	0.054	0.000
5.890	-0.022	0.180	-1.328	0.000	1.074	0.054	0.000
5.940	-0.022	0.180	-1.281	0.000	0.940	0.047	0.000
5.990	-0.022	0.180	-1.227	0.000	1.074	0.054	0.000
6.040	-0.022	0.180	-1.177	0.005	1.006	0.050	0.000
6.090	-0.022	0.180	-1.123	0.000	1.074	0.054	0.000
6.140	-0.022	0.180	-1.069	0.000	1.074	0.054	0.000
6.190	-0.022	0.179	-1.019	0.005	1.007	0.050	0.000
6.241	-0.022	0.180	-0.968	-0.005	1.006	0.050	-0.000
6.291	-0.022	0.180	-0.914	0.000	1.074	0.054	0.000
6.341	-0.022	0.180	-0.864	-0.005	1.006	0.050	-0.000
6.391	-0.022	0.180	-0.813	0.005	1.007	0.050	0.000
6.441	-0.022	0.180	-0.760	0.000	1.073	0.054	0.000
6.491	-0.022	0.179	-0.709	0.005	1.007	0.050	0.000
6.542	-0.022	0.180	-0.659	-0.005	1.006	0.050	-0.000
6.592	-0.021	0.179	-0.608	0.005	1.007	0.050	0.000
6.642	-0.021	0.179	-0.558	0.005	1.006	0.050	0.000
6.692	-0.022	0.179	-0.507	-0.005	1.007	0.050	-0.000
6.742	-0.022	0.179	-0.453	0.000	1.074	0.054	0.000
6.792	-0.021	0.179	-0.403	0.005	1.007	0.050	0.000
6.842	-0.022	0.179	-0.352	-0.005	1.006	0.050	-0.000
6.893	-0.021	0.179	-0.295	0.005	1.141	0.057	0.000
6.943	-0.021	0.179	-0.248	0.000	0.939	0.047	0.000
6.993	-0.022	0.179	-0.197	-0.005	1.007	0.050	-0.000
7.043	-0.021	0.179	-0.147	0.005	1.006	0.050	0.000
7.093	-0.021	0.179	-0.093	0.000	1.072	0.054	0.000
7.143	-0.022	0.179	-0.043	-0.005	1.006	0.050	-0.000
7.194	-0.019	0.179	0.001	0.042	0.873	0.044	0.002
7.244	-0.011	0.179	0.021	0.160	0.403	0.020	0.008
7.294	-0.001	0.180	0.035	0.207	0.269	0.013	0.010
7.344	0.011	0.180	0.045	0.240	0.201	0.010	0.012
7.394	0.024	0.181	0.045	0.263	0.000	0.000	0.013
7.444	0.037	0.181	0.045	0.263	0.000	0.000	0.013
7.495	0.050	0.182	0.042	0.259	-0.067	-0.003	0.013
7.545	0.063	0.182	0.042	0.244	0.000	0.000	0.012
7.595	0.075	0.183	0.042	0.244	0.000	0.000	0.012
7.645	0.087	0.183	0.045	0.240	0.067	0.003	0.012
7.695	0.098	0.184	0.045	0.226	0.000	0.000	0.011
7.745	0.109	0.185	0.048	0.221	0.067	0.003	0.011
7.796	0.121	0.185	0.052	0.240	0.067	0.003	0.012
7.846	0.133	0.186	0.055	0.239	0.067	0.003	0.012
7.896	0.146	0.186	0.052	0.249	-0.067	-0.003	0.012
7.946	0.158	0.187	0.052	0.244	0.000	0.000	0.012
7.996	0.170	0.188	0.048	0.249	-0.067	-0.003	0.012
8.046	0.182	0.188	0.045	0.239	-0.067	-0.003	0.012
8.096	0.195	0.189	0.038	0.244	-0.134	-0.007	0.012
8.147	0.207	0.189	0.042	0.248	0.067	0.003	0.012
t	x	y	th	v	w	dTh	dSi
