t	x	y	th	v	w	dTh	dSi
6.029	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.079	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.129	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.180	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.230	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.280	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.330	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.380	0.000	0.000	0.000	0.000	0.000	0.000	0.000
t	x	y	th	v	w	dTh	dSi
