t	x	y	th	v*100	w	dTh	dSi
0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00
t	x	y	th	v*100	w	dTh	dSi
t	x	y	th	v*100	w	dTh	dSi
0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00
t	x	y	th	v*100	w	dTh	dSi
