t	x	y	th	v*100	w	dTh	dSi
3.47	-0.14	0.16	2.85	9.40	0.54	0.03	0.00
3.52	-0.14	0.16	2.88	9.87	0.47	0.02	0.00
3.57	-0.15	0.16	2.90	9.87	0.47	0.02	0.00
3.62	-0.15	0.16	2.93	9.87	0.47	0.02	0.00
3.67	-0.16	0.16	2.95	9.40	0.54	0.03	0.00
3.72	-0.16	0.17	2.97	9.39	0.40	0.02	0.00
3.77	-0.17	0.17	3.00	9.87	0.47	0.02	0.00
3.83	-0.17	0.17	3.02	9.87	0.47	0.02	0.00
3.88	-0.18	0.17	3.05	9.40	0.54	0.03	0.00
3.93	-0.18	0.17	3.07	9.86	0.47	0.02	0.00
3.98	-0.19	0.17	3.09	9.87	0.47	0.02	0.00
4.03	-0.19	0.17	3.11	9.85	0.34	0.02	0.00
4.08	-0.20	0.17	3.11	9.85	0.07	0.00	0.00
4.13	-0.20	0.17	3.12	9.86	0.07	0.00	0.00
4.18	-0.21	0.17	3.12	9.39	0.13	0.01	0.00
4.23	-0.21	0.17	3.12	9.40	0.00	0.00	0.00
4.28	-0.22	0.17	3.12	9.39	0.00	0.00	0.00
4.33	-0.22	0.17	3.12	10.33	0.00	0.00	0.01
4.38	-0.23	0.17	3.13	9.87	0.07	0.00	0.00
4.43	-0.23	0.17	3.12	9.87	-0.07	-0.00	0.00
4.48	-0.24	0.17	3.12	10.33	0.00	0.00	0.01
4.53	-0.24	0.17	3.12	9.39	0.00	0.00	0.00
4.58	-0.25	0.17	3.13	9.86	0.07	0.00	0.00
4.63	-0.25	0.17	3.13	9.39	0.00	0.00	0.00
4.68	-0.25	0.17	3.13	9.39	0.00	0.00	0.00
4.73	-0.26	0.17	3.13	9.87	0.07	0.00	0.00
4.78	-0.26	0.17	3.13	10.33	0.00	0.00	0.01
4.83	-0.27	0.17	3.13	9.86	-0.07	-0.00	0.00
4.88	-0.27	0.17	3.13	10.33	0.00	0.00	0.01
4.93	-0.28	0.17	3.13	9.86	0.07	0.00	0.00
4.98	-0.28	0.17	3.13	9.86	-0.07	-0.00	0.00
5.03	-0.29	0.17	3.13	9.38	0.00	0.00	0.00
5.08	-0.29	0.17	3.12	9.86	-0.07	-0.00	0.00
5.13	-0.30	0.17	3.13	9.87	0.07	0.00	0.00
5.18	-0.30	0.17	3.13	9.30	0.00	0.00	0.00
5.23	-0.31	0.17	3.13	9.86	0.07	0.00	0.00
5.28	-0.31	0.17	3.13	9.87	-0.07	-0.00	0.00
5.33	-0.32	0.17	3.13	9.40	0.00	0.00	0.00
5.38	-0.32	0.17	3.13	9.40	0.00	0.00	0.00
5.43	-0.33	0.17	3.13	9.40	0.00	0.00	0.00
5.48	-0.33	0.17	3.12	9.86	-0.07	-0.00	0.00
5.53	-0.34	0.17	3.12	9.86	-0.07	-0.00	0.00
5.58	-0.34	0.17	3.12	9.87	0.07	0.00	0.00
5.63	-0.35	0.17	3.12	10.79	-0.07	-0.00	0.01
5.68	-0.35	0.17	3.12	9.87	-0.07	-0.00	0.00
5.73	-0.36	0.17	3.12	9.83	0.07	0.00	0.00
5.78	-0.36	0.17	3.12	9.87	-0.07	-0.00	0.00
5.83	-0.37	0.17	3.11	8.93	-0.07	-0.00	0.00
5.88	-0.37	0.17	3.12	9.86	0.07	0.00	0.00
5.93	-0.38	0.17	3.12	9.87	0.07	0.00	0.00
5.98	-0.38	0.17	3.12	9.39	0.00	0.00	0.00
6.03	-0.39	0.17	3.12	10.34	0.00	0.00	0.01
6.08	-0.39	0.17	3.12	9.86	0.07	0.00	0.00
6.13	-0.40	0.17	3.12	9.87	-0.07	-0.00	0.00
6.18	-0.40	0.17	3.13	10.34	0.13	0.01	0.01
6.23	-0.41	0.17	3.12	9.86	-0.07	-0.00	0.00
6.28	-0.41	0.17	3.12	9.39	0.00	0.00	0.00
6.33	-0.42	0.17	3.13	9.86	0.07	0.00	0.00
6.38	-0.42	0.17	3.13	9.39	0.00	0.00	0.00
6.43	-0.43	0.17	3.13	10.31	0.00	0.00	0.01
6.48	-0.43	0.17	3.13	9.38	0.00	0.00	0.00
6.53	-0.44	0.17	3.13	9.86	0.07	0.00	0.00
6.59	-0.44	0.17	3.12	10.33	-0.13	-0.01	0.01
6.64	-0.45	0.17	3.13	9.85	0.07	0.00	0.00
6.69	-0.45	0.17	3.13	10.32	0.00	0.00	0.01
6.74	-0.46	0.17	3.13	10.33	0.00	0.00	0.01
6.79	-0.46	0.17	3.13	9.39	0.00	0.00	0.00
6.84	-0.47	0.17	3.12	9.86	-0.07	-0.00	0.00
6.89	-0.47	0.17	3.13	8.93	0.07	0.00	0.00
6.94	-0.48	0.17	3.12	9.85	-0.07	-0.00	0.00
6.99	-0.48	0.17	3.12	9.40	0.00	0.00	0.00
7.04	-0.49	0.17	3.12	10.32	0.00	0.00	0.01
7.09	-0.49	0.17	3.12	9.39	0.00	0.00	0.00
7.14	-0.50	0.17	3.13	9.87	0.07	0.00	0.00
7.19	-0.50	0.17	3.13	9.40	0.00	0.00	0.00
7.24	-0.51	0.17	3.12	9.87	-0.07	-0.00	0.00
7.29	-0.51	0.17	3.12	9.39	0.00	0.00	0.00
7.34	-0.52	0.17	3.12	9.87	-0.07	-0.00	0.00
7.39	-0.52	0.17	3.12	9.69	0.00	0.00	0.01
7.44	-0.53	0.17	3.12	10.34	0.00	0.00	0.01
7.49	-0.53	0.17	3.12	9.87	-0.07	-0.00	0.00
7.54	-0.54	0.17	3.12	10.70	0.07	0.00	0.01
7.59	-0.54	0.17	3.12	9.40	0.00	0.00	0.00
7.64	-0.55	0.17	3.12	9.39	0.00	0.00	0.00
7.69	-0.55	0.17	3.12	9.37	0.00	0.00	0.00
7.74	-0.56	0.17	3.12	10.34	0.00	0.00	0.01
7.79	-0.56	0.17	3.12	9.86	0.07	0.00	0.00
7.84	-0.56	0.17	3.12	9.87	-0.07	-0.00	0.00
7.89	-0.57	0.18	3.13	9.39	0.13	0.01	0.00
7.94	-0.57	0.18	3.13	10.34	0.00	0.00	0.01
7.99	-0.58	0.18	3.12	10.34	-0.13	-0.01	0.01
8.04	-0.59	0.18	3.12	9.86	0.07	0.00	0.00
8.09	-0.59	0.18	3.13	9.86	0.07	0.00	0.00
8.14	-0.59	0.18	3.13	9.40	0.00	0.00	0.00
8.19	-0.60	0.18	3.13	9.37	0.00	0.00	0.00
8.24	-0.60	0.18	3.13	9.40	0.00	0.00	0.00
8.29	-0.61	0.18	3.13	10.80	0.07	0.00	0.01
8.34	-0.61	0.18	3.13	9.87	-0.07	-0.00	0.00
8.39	-0.62	0.18	3.13	10.33	0.00	0.00	0.01
8.45	-0.62	0.18	3.13	10.32	0.00	0.00	0.01
8.50	-0.63	0.18	3.13	9.39	0.00	0.00	0.00
8.55	-0.63	0.18	3.12	9.86	-0.07	-0.00	0.00
8.60	-0.64	0.18	3.12	9.39	0.00	0.00	0.00
8.65	-0.64	0.18	3.12	9.39	0.00	0.00	0.00
8.70	-0.65	0.18	3.13	9.86	0.07	0.00	0.00
8.75	-0.65	0.18	3.12	9.86	-0.07	-0.00	0.00
8.80	-0.66	0.18	3.12	9.39	0.00	0.00	0.00
8.85	-0.66	0.18	3.13	9.86	0.07	0.00	0.00
8.90	-0.67	0.18	3.13	9.40	0.00	0.00	0.00
8.95	-0.67	0.18	3.12	9.87	-0.07	-0.00	0.00
9.00	-0.68	0.18	3.12	9.87	-0.07	-0.00	0.00
9.05	-0.68	0.18	3.12	9.40	0.00	0.00	0.00
9.10	-0.69	0.18	3.12	10.34	0.00	0.00	0.01
9.15	-0.69	0.18	3.12	9.86	0.07	0.00	0.00
9.20	-0.70	0.18	3.12	9.87	-0.07	-0.00	0.00
9.25	-0.70	0.18	3.12	9.87	-0.07	-0.00	0.00
9.30	-0.71	0.18	3.12	9.86	0.07	0.00	0.00
9.35	-0.71	0.18	3.12	9.39	0.00	0.00	0.00
9.40	-0.72	0.18	3.12	9.87	0.07	0.00	0.00
9.45	-0.72	0.18	3.12	9.39	0.00	0.00	0.00
9.50	-0.73	0.18	3.12	9.86	-0.07	-0.00	0.00
9.55	-0.73	0.18	3.12	9.86	0.07	0.00	0.00
9.60	-0.74	0.18	3.12	10.34	0.00	0.00	0.01
9.65	-0.74	0.18	3.12	9.87	-0.07	-0.00	0.00
9.70	-0.75	0.18	3.13	10.34	0.13	0.01	0.01
9.75	-0.75	0.18	3.13	9.40	0.00	0.00	0.00
9.80	-0.76	0.18	3.13	9.39	0.00	0.00	0.00
9.85	-0.76	0.18	3.13	9.86	0.07	0.00	0.00
9.90	-0.77	0.18	3.13	9.87	-0.07	-0.00	0.00
9.95	-0.77	0.18	3.13	9.87	0.07	0.00	0.00
10.00	-0.78	0.18	3.13	9.87	-0.07	-0.00	0.00
10.05	-0.78	0.18	3.13	10.34	0.00	0.00	0.01
10.10	-0.79	0.18	3.13	10.31	0.00	0.00	0.01
10.15	-0.79	0.18	3.13	9.40	0.00	0.00	0.00
10.20	-0.80	0.18	3.12	9.87	-0.07	-0.00	0.00
10.25	-0.80	0.18	3.12	10.33	0.00	0.00	0.01
10.30	-0.81	0.18	3.13	9.39	0.13	0.01	0.00
10.35	-0.81	0.18	3.13	8.93	-0.07	-0.00	0.00
10.40	-0.82	0.18	3.13	9.86	0.07	0.00	0.00
10.45	-0.82	0.18	3.13	9.87	-0.07	-0.00	0.00
10.50	-0.83	0.18	3.13	9.40	0.00	0.00	0.00
10.55	-0.83	0.18	3.13	9.40	0.00	0.00	0.00
10.60	-0.83	0.18	3.13	9.40	0.00	0.00	0.00
10.65	-0.84	0.18	3.13	9.40	0.00	0.00	0.00
10.70	-0.84	0.18	3.12	9.87	-0.07	-0.00	0.00
10.75	-0.85	0.18	3.12	10.33	0.00	0.00	0.01
10.80	-0.85	0.18	3.12	9.86	-0.07	-0.00	0.00
10.85	-0.86	0.18	3.12	10.32	0.00	0.00	0.01
10.90	-0.87	0.18	3.12	10.34	0.00	0.00	0.01
10.95	-0.87	0.18	3.12	10.34	0.00	0.00	0.01
11.00	-0.88	0.18	3.12	9.40	0.00	0.00	0.00
11.05	-0.88	0.18	3.12	9.40	0.00	0.00	0.00
11.10	-0.88	0.18	3.12	9.40	0.00	0.00	0.00
11.15	-0.89	0.18	3.12	9.40	0.00	0.00	0.00
11.20	-0.89	0.18	3.12	9.87	0.07	0.00	0.00
11.25	-0.90	0.18	3.12	10.33	0.00	0.00	0.01
11.30	-0.90	0.18	3.12	9.87	-0.07	-0.00	0.00
11.35	-0.91	0.18	3.12	9.87	0.07	0.00	0.00
11.40	-0.91	0.18	3.12	10.33	0.00	0.00	0.01
11.45	-0.92	0.18	3.12	9.40	0.00	0.00	0.00
11.50	-0.92	0.18	3.12	10.34	0.00	0.00	0.01
11.55	-0.93	0.18	3.13	9.40	0.13	0.01	0.00
11.61	-0.93	0.18	3.13	9.85	-0.07	-0.00	0.00
11.66	-0.94	0.18	3.13	9.35	0.00	0.00	0.00
11.71	-0.94	0.18	3.13	9.86	0.07	0.00	0.00
11.76	-0.95	0.18	3.13	10.76	-0.07	-0.00	0.01
11.81	-0.95	0.18	3.13	9.87	0.07	0.00	0.00
11.86	-0.96	0.18	3.13	10.33	0.00	0.00	0.01
11.91	-0.96	0.18	3.13	9.87	-0.07	-0.00	0.00
11.96	-0.97	0.18	3.13	9.39	0.00	0.00	0.00
12.01	-0.97	0.18	3.13	10.34	0.00	0.00	0.01
12.06	-0.98	0.18	3.13	8.46	0.00	0.00	0.00
12.11	-0.98	0.18	3.13	10.34	0.00	0.00	0.01
12.16	-0.99	0.18	3.13	9.40	0.00	0.00	0.00
12.21	-0.99	0.18	3.13	9.40	0.00	0.00	0.00
12.26	-1.00	0.18	3.12	9.85	-0.07	-0.00	0.00
12.31	-1.00	0.18	3.12	8.92	-0.07	-0.00	0.00
12.36	-1.01	0.18	3.13	8.93	0.20	0.01	0.00
12.41	-1.01	0.18	3.13	10.81	-0.07	-0.00	0.01
12.46	-1.02	0.18	3.12	10.33	-0.13	-0.01	0.01
12.51	-1.02	0.18	3.12	9.37	0.00	0.00	0.00
12.56	-1.03	0.18	3.12	10.28	0.00	0.00	0.01
12.61	-1.03	0.18	3.12	10.32	0.00	0.00	0.01
12.66	-1.04	0.18	3.11	10.34	-0.13	-0.01	0.01
12.71	-1.04	0.18	3.12	9.87	0.07	0.00	0.00
12.76	-1.05	0.18	3.12	9.86	0.07	0.00	0.00
12.81	-1.05	0.18	3.12	8.92	0.07	0.00	0.00
12.86	-1.06	0.18	3.12	9.86	-0.07	-0.00	0.00
12.91	-1.06	0.18	3.12	9.39	0.00	0.00	0.00
12.96	-1.07	0.18	3.12	9.87	0.07	0.00	0.00
13.01	-1.07	0.18	3.12	10.29	0.00	0.00	0.01
13.06	-1.08	0.18	3.12	9.39	0.00	0.00	0.00
13.11	-1.08	0.18	3.12	10.33	0.00	0.00	0.01
13.16	-1.09	0.18	3.13	9.87	0.07	0.00	0.00
13.21	-1.09	0.18	3.12	9.86	-0.07	-0.00	0.00
13.26	-1.10	0.18	3.13	9.86	0.07	0.00	0.00
13.31	-1.10	0.18	3.13	9.37	0.00	0.00	0.00
13.36	-1.11	0.18	3.13	9.82	0.07	0.00	0.00
13.41	-1.11	0.18	3.13	9.39	0.00	0.00	0.00
13.46	-1.12	0.18	3.13	9.86	-0.07	-0.00	0.00
13.51	-1.12	0.18	3.13	11.27	0.00	0.00	0.01
13.56	-1.13	0.18	3.13	9.40	0.00	0.00	0.00
13.61	-1.13	0.18	3.13	10.33	0.00	0.00	0.01
13.66	-1.14	0.18	3.13	9.40	0.00	0.00	0.00
13.71	-1.14	0.18	3.13	10.28	0.00	0.00	0.01
13.76	-1.15	0.18	3.13	9.39	0.00	0.00	0.00
13.81	-1.15	0.18	3.13	9.39	0.00	0.00	0.00
13.86	-1.16	0.18	3.13	9.39	0.00	0.00	0.00
13.91	-1.16	0.18	3.13	9.35	0.00	0.00	0.00
13.96	-1.16	0.19	3.13	9.40	0.00	0.00	0.00
14.01	-1.17	0.19	3.13	10.34	0.00	0.00	0.01
14.07	-1.17	0.19	3.13	9.40	0.00	0.00	0.00
14.12	-1.18	0.19	3.12	9.87	-0.07	-0.00	0.00
14.17	-1.18	0.19	3.12	9.40	0.00	0.00	0.00
14.22	-1.19	0.19	3.12	9.87	-0.07	-0.00	0.00
14.27	-1.19	0.19	3.12	10.32	0.00	0.00	0.01
14.32	-1.20	0.19	3.12	10.71	0.07	0.00	0.01
14.37	-1.20	0.19	3.12	9.85	-0.07	-0.00	0.00
14.42	-1.21	0.19	3.12	9.39	0.00	0.00	0.00
14.47	-1.21	0.19	3.12	9.40	0.00	0.00	0.00
14.52	-1.22	0.19	3.12	9.39	0.00	0.00	0.00
14.57	-1.22	0.19	3.12	9.40	0.00	0.00	0.00
14.62	-1.23	0.19	3.12	9.86	0.07	0.00	0.00
14.67	-1.23	0.19	3.12	10.32	0.00	0.00	0.01
14.72	-1.24	0.19	3.12	9.87	-0.07	-0.00	0.00
14.77	-1.24	0.19	3.12	9.87	0.07	0.00	0.00
14.82	-1.25	0.19	3.13	9.87	0.07	0.00	0.00
14.87	-1.25	0.19	3.12	9.83	-0.07	-0.00	0.00
14.92	-1.26	0.19	3.12	10.34	0.00	0.00	0.01
14.97	-1.26	0.19	3.12	9.37	0.00	0.00	0.00
15.02	-1.27	0.19	3.13	9.84	0.07	0.00	0.00
15.07	-1.27	0.19	3.13	9.39	0.00	0.00	0.00
15.12	-1.28	0.19	3.13	10.34	0.00	0.00	0.01
15.17	-1.28	0.19	3.13	9.86	0.07	0.00	0.00
15.22	-1.29	0.19	3.13	9.84	-0.07	-0.00	0.00
15.27	-1.29	0.19	3.13	10.33	0.00	0.00	0.01
15.32	-1.30	0.19	3.13	9.82	0.07	0.00	0.00
15.37	-1.30	0.19	3.13	9.86	-0.07	-0.00	0.00
15.42	-1.31	0.19	3.12	9.86	-0.07	-0.00	0.00
15.47	-1.31	0.19	3.13	9.87	0.07	0.00	0.00
15.52	-1.32	0.19	3.13	9.40	0.00	0.00	0.00
15.57	-1.32	0.19	3.13	9.38	0.00	0.00	0.00
15.62	-1.33	0.19	3.13	9.86	0.07	0.00	0.00
15.67	-1.33	0.19	3.13	9.86	-0.07	-0.00	0.00
15.72	-1.34	0.19	3.13	9.37	0.00	0.00	0.00
15.77	-1.34	0.19	3.13	9.39	0.00	0.00	0.00
15.82	-1.35	0.19	3.12	9.86	-0.07	-0.00	0.00
15.87	-1.35	0.19	3.12	9.40	0.00	0.00	0.00
15.92	-1.36	0.19	3.12	9.86	-0.07	-0.00	0.00
15.97	-1.36	0.19	3.12	9.86	0.07	0.00	0.00
16.02	-1.37	0.19	3.13	9.86	0.07	0.00	0.00
16.07	-1.37	0.19	3.12	9.87	-0.07	-0.00	0.00
16.12	-1.38	0.19	3.12	10.76	-0.07	-0.00	0.01
16.17	-1.38	0.19	3.12	10.33	0.00	0.00	0.01
16.22	-1.39	0.19	3.12	9.40	0.00	0.00	0.00
16.27	-1.39	0.19	3.12	9.38	0.00	0.00	0.00
16.32	-1.40	0.19	3.12	8.92	0.07	0.00	0.00
16.37	-1.40	0.19	3.12	9.86	-0.07	-0.00	0.00
16.42	-1.41	0.19	3.12	9.87	0.07	0.00	0.00
16.47	-1.41	0.19	3.12	10.33	0.00	0.00	0.01
16.52	-1.42	0.19	3.12	10.34	0.00	0.00	0.01
16.57	-1.42	0.19	3.13	9.87	0.07	0.00	0.00
16.63	-1.43	0.19	3.13	9.52	0.00	0.00	0.01
16.68	-1.43	0.19	3.12	9.86	-0.07	-0.00	0.00
16.73	-1.44	0.19	3.13	9.86	0.07	0.00	0.00
16.78	-1.44	0.19	3.13	9.39	0.00	0.00	0.00
16.83	-1.45	0.19	3.13	9.87	0.07	0.00	0.00
16.88	-1.45	0.19	3.13	9.40	0.00	0.00	0.00
16.93	-1.46	0.19	3.13	10.80	-0.07	-0.00	0.01
16.98	-1.46	0.19	3.13	10.33	0.00	0.00	0.01
17.03	-1.47	0.19	3.13	10.34	0.00	0.00	0.01
17.08	-1.47	0.19	3.13	9.40	0.00	0.00	0.00
17.13	-1.48	0.19	3.13	10.33	0.00	0.00	0.01
