t	x	y	th	v	w	dTh	dSi
5.052	0.000	0.000	1.571	0.000	0.000	0.000	0.000
5.102	0.000	-0.000	1.574	-0.005	0.067	0.003	-0.000
5.152	0.000	-0.000	1.584	-0.005	0.201	0.010	-0.000
5.203	0.000	-0.001	1.594	-0.005	0.201	0.010	-0.000
5.253	-0.000	-0.000	1.611	0.005	0.336	0.017	0.000
5.303	-0.000	-0.000	1.631	0.000	0.403	0.020	0.000
5.353	0.000	-0.001	1.648	-0.005	0.336	0.017	-0.000
5.407	-0.000	-0.000	1.672	0.004	0.435	0.024	0.000
5.457	0.000	-0.001	1.689	-0.005	0.336	0.017	-0.000
5.507	-0.000	-0.000	1.712	0.005	0.470	0.024	0.000
5.558	-0.000	-0.000	1.736	0.005	0.470	0.024	0.000
5.608	-0.000	-0.000	1.756	0.000	0.403	0.020	0.000
5.658	-0.000	-0.000	1.776	0.000	0.403	0.020	0.000
5.708	-0.000	-0.000	1.800	0.005	0.470	0.024	0.000
5.758	-0.000	-0.000	1.820	0.000	0.403	0.020	0.000
5.808	-0.000	-0.000	1.840	0.000	0.403	0.020	0.000
5.859	-0.000	-0.000	1.860	0.000	0.402	0.020	0.000
5.909	-0.000	-0.000	1.880	0.000	0.403	0.020	0.000
5.959	-0.000	-0.000	1.901	0.000	0.403	0.020	0.000
6.015	-0.000	-0.000	1.921	0.000	0.360	0.020	0.000
6.065	-0.000	0.000	1.944	0.005	0.470	0.024	0.000
6.115	-0.000	0.000	1.965	0.000	0.403	0.020	0.000
6.166	-0.000	0.000	1.985	0.000	0.403	0.020	0.000
6.216	-0.000	0.000	2.005	0.000	0.403	0.020	0.000
6.266	-0.000	0.000	2.025	0.000	0.403	0.020	0.000
6.316	-0.000	0.000	2.045	0.000	0.403	0.020	0.000
6.366	-0.000	0.000	2.066	0.000	0.403	0.020	0.000
6.416	-0.000	0.000	2.093	0.000	0.537	0.027	0.000
6.466	-0.000	0.000	2.106	0.000	0.268	0.013	0.000
6.517	-0.000	0.000	2.133	0.000	0.537	0.027	0.000
6.567	-0.000	0.000	2.150	-0.005	0.336	0.017	-0.000
6.617	-0.000	0.000	2.173	0.005	0.469	0.024	0.000
6.667	-0.000	0.000	2.187	0.000	0.269	0.013	0.000
6.717	-0.000	0.000	2.214	0.000	0.537	0.027	0.000
6.767	-0.000	0.000	2.234	0.000	0.403	0.020	0.000
6.818	-0.000	0.000	2.254	0.000	0.403	0.020	0.000
6.868	-0.000	0.000	2.274	0.000	0.403	0.020	0.000
6.918	-0.000	0.000	2.294	0.000	0.403	0.020	0.000
6.968	-0.000	0.000	2.318	-0.005	0.469	0.024	-0.000
7.018	-0.000	0.000	2.335	0.005	0.336	0.017	0.000
7.068	-0.000	0.000	2.362	0.000	0.537	0.027	0.000
7.118	-0.000	0.000	2.379	-0.005	0.336	0.017	-0.000
7.169	-0.000	0.000	2.402	0.005	0.470	0.024	0.000
7.219	-0.000	0.000	2.422	0.000	0.403	0.020	0.000
7.269	-0.000	0.000	2.443	0.000	0.403	0.020	0.000
7.319	-0.000	0.000	2.459	-0.005	0.336	0.017	-0.000
7.369	-0.000	0.000	2.483	0.005	0.470	0.024	0.000
7.419	-0.000	0.000	2.496	0.000	0.268	0.013	0.000
7.469	-0.000	0.000	2.523	0.000	0.537	0.027	0.000
7.520	-0.000	0.000	2.544	0.000	0.403	0.020	0.000
7.570	-0.000	0.000	2.564	0.000	0.403	0.020	0.000
7.620	-0.000	0.000	2.587	0.005	0.470	0.024	0.000
7.670	-0.000	0.000	2.604	-0.005	0.336	0.017	-0.000
7.720	-0.000	0.000	2.628	0.005	0.470	0.024	0.000
7.770	-0.000	0.000	2.648	0.000	0.403	0.020	0.000
7.820	-0.000	0.000	2.668	0.000	0.403	0.020	0.000
7.871	-0.000	0.000	2.688	0.000	0.403	0.020	0.000
7.921	-0.000	0.000	2.712	-0.005	0.470	0.024	-0.000
7.971	-0.000	0.000	2.735	0.005	0.470	0.024	0.000
8.021	-0.000	0.000	2.749	0.000	0.269	0.013	0.000
8.071	-0.000	0.000	2.769	0.000	0.403	0.020	0.000
8.121	-0.000	0.000	2.793	-0.005	0.470	0.024	-0.000
8.171	-0.000	0.000	2.816	0.005	0.470	0.024	0.000
8.222	-0.000	0.000	2.836	0.000	0.403	0.020	0.000
8.272	-0.000	0.000	2.857	0.000	0.403	0.020	0.000
8.322	-0.000	0.000	2.873	-0.005	0.336	0.017	-0.000
8.372	-0.000	0.000	2.897	0.005	0.470	0.024	0.000
8.422	-0.000	0.000	2.914	-0.005	0.336	0.017	-0.000
8.472	-0.000	0.000	2.937	0.005	0.470	0.024	0.000
8.525	-0.000	0.000	2.954	-0.004	0.320	0.017	-0.000
8.575	-0.000	0.000	2.978	0.005	0.469	0.024	0.000
8.625	-0.000	0.000	2.998	0.000	0.402	0.020	0.000
8.676	-0.000	0.000	3.018	0.000	0.402	0.020	0.000
8.726	-0.000	0.000	3.035	-0.005	0.335	0.017	-0.000
8.776	-0.000	0.000	3.062	0.000	0.537	0.027	0.000
8.826	0.000	0.000	3.079	-0.005	0.335	0.017	-0.000
8.876	-0.000	0.000	3.102	0.005	0.470	0.024	0.000
8.927	0.000	0.000	3.119	-0.005	0.335	0.017	-0.000
8.977	-0.000	0.000	-3.140	0.005	0.470	0.024	0.000
9.027	-0.000	0.000	-3.124	0.005	0.335	0.017	0.000
9.087	-0.005	0.000	-3.110	0.071	0.224	0.013	0.004
9.137	-0.010	-0.000	-3.097	0.103	0.268	0.013	0.005
9.187	-0.016	-0.000	-3.087	0.117	0.201	0.010	0.006
9.237	-0.022	-0.001	-3.083	0.117	0.067	0.003	0.006
9.288	-0.028	-0.001	-3.087	0.127	-0.067	-0.003	0.006
9.338	-0.034	-0.001	-3.087	0.113	0.000	0.000	0.006
9.388	-0.039	-0.002	-3.090	0.117	-0.067	-0.003	0.006
9.438	-0.046	-0.002	-3.090	0.122	0.000	0.000	0.006
9.488	-0.051	-0.002	-3.093	0.117	-0.067	-0.003	0.006
9.538	-0.058	-0.003	-3.093	0.122	0.000	0.000	0.006
9.589	-0.064	-0.003	-3.093	0.122	0.000	0.000	0.006
9.639	-0.070	-0.003	-3.090	0.127	0.067	0.003	0.006
9.689	-0.076	-0.004	-3.083	0.122	0.134	0.007	0.006
9.739	-0.082	-0.004	-3.080	0.117	0.067	0.003	0.006
9.789	-0.088	-0.004	-3.080	0.122	0.000	0.000	0.006
9.840	-0.095	-0.005	-3.080	0.131	0.000	0.000	0.007
9.890	-0.101	-0.005	-3.077	0.127	0.067	0.003	0.006
9.940	-0.107	-0.005	-3.080	0.117	-0.067	-0.003	0.006
9.990	-0.114	-0.006	-3.080	0.132	0.000	0.000	0.007
10.040	-0.119	-0.006	-3.083	0.117	-0.067	-0.003	0.006
10.091	-0.126	-0.007	-3.080	0.127	0.067	0.003	0.006
10.141	-0.132	-0.007	-3.080	0.122	0.000	0.000	0.006
10.191	-0.138	-0.007	-3.080	0.122	0.000	0.000	0.006
10.241	-0.144	-0.008	-3.077	0.127	0.067	0.003	0.006
10.291	-0.150	-0.008	-3.083	0.122	-0.134	-0.007	0.006
10.341	-0.157	-0.008	-3.083	0.122	0.000	0.000	0.006
10.392	-0.163	-0.009	-3.083	0.122	0.000	0.000	0.006
10.442	-0.169	-0.009	-3.083	0.122	0.000	0.000	0.006
10.492	-0.171	-0.009	-3.073	0.052	0.201	0.010	0.003
10.542	-0.172	-0.009	-3.060	0.019	0.268	0.013	0.001
10.592	-0.173	-0.009	-3.050	0.014	0.201	0.010	0.001
10.642	-0.173	-0.009	-3.029	0.000	0.403	0.020	0.000
10.693	-0.173	-0.009	-3.013	-0.005	0.336	0.017	-0.000
10.743	-0.173	-0.009	-2.996	0.005	0.336	0.017	0.000
10.793	-0.173	-0.010	-2.979	0.005	0.336	0.017	0.000
10.843	-0.173	-0.010	-2.965	0.000	0.269	0.013	0.000
10.894	-0.173	-0.009	-2.942	-0.005	0.461	0.024	-0.000
10.944	-0.173	-0.009	-2.922	0.000	0.403	0.020	0.000
10.994	-0.173	-0.010	-2.898	0.005	0.470	0.024	0.000
11.045	-0.173	-0.010	-2.885	0.000	0.268	0.013	0.000
11.095	-0.173	-0.009	-2.861	-0.005	0.470	0.024	-0.000
11.145	-0.173	-0.009	-2.841	0.000	0.403	0.020	0.000
11.195	-0.173	-0.009	-2.824	-0.005	0.336	0.017	-0.000
11.245	-0.173	-0.009	-2.801	0.005	0.470	0.024	0.000
11.295	-0.173	-0.009	-2.784	-0.005	0.335	0.017	-0.000
11.346	-0.173	-0.009	-2.760	0.005	0.470	0.024	0.000
11.396	-0.173	-0.009	-2.743	-0.005	0.335	0.017	-0.000
11.446	-0.173	-0.009	-2.723	0.000	0.403	0.020	0.000
11.496	-0.173	-0.009	-2.723	0.000	0.000	0.000	0.000
11.546	-0.173	-0.009	-2.726	-0.005	-0.067	-0.003	-0.000
11.597	-0.173	-0.009	-2.733	0.009	-0.134	-0.007	0.000
11.647	-0.173	-0.010	-2.750	0.005	-0.335	-0.017	0.000
11.697	-0.173	-0.009	-2.767	-0.005	-0.335	-0.017	-0.000
11.747	-0.173	-0.009	-2.784	-0.005	-0.335	-0.017	-0.000
11.797	-0.173	-0.009	-2.797	0.000	-0.268	-0.013	0.000
11.847	-0.173	-0.009	-2.814	-0.005	-0.336	-0.017	-0.000
