t	x	y	th	v*100	w	dTh	dSi
4.38	0.52	0.01	0.02	0.00	0.00	0.00	0.00
4.43	0.52	0.01	0.02	0.00	0.00	0.00	0.00
4.48	0.52	0.01	0.02	0.00	0.00	0.00	0.00
4.53	0.52	0.01	0.02	0.00	0.00	0.00	0.00
4.58	0.52	0.01	0.02	0.00	0.00	0.00	0.00
4.63	0.52	0.01	0.02	0.00	0.00	0.00	0.00
4.68	0.52	0.01	0.02	0.00	0.00	0.00	0.00
4.73	0.52	0.01	0.02	0.00	0.00	0.00	0.00
4.78	0.52	0.01	0.02	0.00	0.00	0.00	0.00
4.83	0.52	0.01	0.02	0.00	0.00	0.00	0.00
4.88	0.52	0.01	0.02	0.00	0.00	0.00	0.00
4.93	0.52	0.01	0.02	0.00	0.00	0.00	0.00
4.98	0.52	0.01	0.02	0.00	0.00	0.00	0.00
5.03	0.52	0.01	0.02	0.00	0.00	0.00	0.00
5.08	0.52	0.01	0.02	0.00	0.00	0.00	0.00
5.13	0.52	0.01	0.02	0.00	0.00	0.00	0.00
5.18	0.52	0.01	0.02	0.00	0.00	0.00	0.00
5.23	0.52	0.01	0.02	0.00	0.00	0.00	0.00
5.28	0.52	0.01	0.02	0.00	0.00	0.00	0.00
5.33	0.52	0.01	0.02	0.00	0.00	0.00	0.00
5.38	0.52	0.01	0.02	0.00	0.00	0.00	0.00
5.43	0.52	0.01	0.02	0.00	0.00	0.00	0.00
5.48	0.52	0.01	0.02	0.00	0.00	0.00	0.00
5.53	0.52	0.01	0.02	0.00	0.00	0.00	0.00
5.58	0.52	0.01	0.02	0.00	0.00	0.00	0.00
5.63	0.52	0.01	0.02	0.00	0.00	0.00	0.00
5.68	0.52	0.01	0.02	0.00	0.00	0.00	0.00
5.73	0.52	0.01	0.02	0.00	0.00	0.00	0.00
5.78	0.52	0.01	0.02	0.00	0.00	0.00	0.00
5.83	0.52	0.01	0.02	0.00	0.00	0.00	0.00
5.88	0.52	0.01	0.02	0.00	0.00	0.00	0.00
5.93	0.52	0.01	0.02	0.00	0.00	0.00	0.00
5.98	0.52	0.01	0.02	0.00	0.00	0.00	0.00
6.03	0.52	0.01	0.02	0.00	0.00	0.00	0.00
6.08	0.52	0.01	0.02	0.00	0.00	0.00	0.00
6.13	0.52	0.01	0.02	0.00	0.00	0.00	0.00
6.18	0.52	0.01	0.02	0.00	0.00	0.00	0.00
t	x	y	th	v*100	w	dTh	dSi
t	x	y	th	v*100	w	dTh	dSi
0.21	-0.00	-0.00	0.00	-0.11	0.02	0.00	-0.00
0.26	-0.00	-0.00	0.00	0.00	0.00	0.00	0.00
0.31	-0.00	-0.00	0.00	0.00	0.00	0.00	0.00
0.36	0.00	0.00	0.00	5.63	0.00	0.00	0.00
0.41	0.01	0.00	0.01	15.49	0.07	0.00	0.01
0.46	0.02	0.00	0.00	19.20	-0.07	-0.00	0.01
0.52	0.03	0.00	0.00	20.44	0.00	0.00	0.01
0.57	0.04	0.00	-0.00	22.06	-0.07	-0.00	0.01
0.62	0.05	0.00	0.00	21.59	0.00	0.00	0.01
0.67	0.06	0.00	0.00	20.20	0.07	0.00	0.01
0.72	0.07	0.00	0.00	18.78	0.00	0.00	0.01
0.77	0.08	0.00	0.01	18.27	0.07	0.00	0.01
0.82	0.09	0.00	0.01	18.79	0.00	0.00	0.01
0.87	0.10	0.00	0.01	17.37	0.07	0.00	0.01
0.92	0.11	0.00	0.01	18.31	0.07	0.00	0.01
0.97	0.12	0.00	0.01	17.37	-0.07	-0.00	0.01
1.02	0.13	0.00	0.01	16.90	0.00	0.00	0.01
1.07	0.14	0.00	0.01	16.91	0.00	0.00	0.01
1.12	0.14	0.00	0.01	15.50	-0.07	-0.00	0.01
1.17	0.15	0.00	0.01	15.96	0.00	0.00	0.01
1.22	0.16	0.00	0.01	15.04	0.00	0.00	0.01
1.27	0.17	0.00	0.01	14.43	0.07	0.00	0.01
1.32	0.17	0.00	0.01	15.39	-0.07	-0.00	0.01
1.37	0.18	0.00	0.00	14.55	-0.07	-0.00	0.01
1.42	0.19	0.00	0.01	14.56	0.07	0.00	0.01
1.47	0.19	0.00	0.00	13.61	-0.07	-0.00	0.01
1.52	0.20	0.00	-0.00	13.58	-0.07	-0.00	0.01
1.57	0.21	0.00	0.00	13.15	0.00	0.00	0.01
1.62	0.21	0.00	0.00	13.16	0.00	0.00	0.01
1.67	0.22	0.00	0.00	13.15	0.00	0.00	0.01
1.72	0.23	0.00	0.00	13.16	0.00	0.00	0.01
1.77	0.23	0.00	0.00	11.74	0.07	0.00	0.01
1.82	0.24	0.00	0.00	12.21	0.00	0.00	0.01
1.87	0.25	0.00	0.00	11.27	0.00	0.00	0.01
1.92	0.25	0.00	0.00	11.27	0.00	0.00	0.01
1.98	0.26	0.00	0.00	11.27	0.00	0.00	0.01
2.03	0.26	0.00	0.01	10.81	0.07	0.00	0.01
2.08	0.27	0.00	0.01	9.39	0.00	0.00	0.00
2.13	0.27	0.00	0.01	7.04	0.07	0.00	0.00
2.18	0.27	0.00	0.01	6.11	-0.07	-0.00	0.00
2.23	0.28	0.00	0.01	7.52	0.00	0.00	0.00
2.28	0.28	0.00	0.01	10.80	0.07	0.00	0.01
2.33	0.29	0.00	0.00	12.21	-0.13	-0.01	0.01
2.38	0.30	0.00	0.00	13.15	0.00	0.00	0.01
2.43	0.30	0.00	0.01	12.67	0.07	0.00	0.01
2.48	0.31	0.00	0.01	12.21	0.00	0.00	0.01
2.53	0.31	0.00	0.01	12.21	0.00	0.00	0.01
t	x	y	th	v*100	w	dTh	dSi
t	x	y	th	v*100	w	dTh	dSi
0.22	-0.00	0.00	-0.00	-0.11	-0.02	-0.00	-0.00
0.27	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
0.32	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
0.37	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
0.42	-0.00	-0.00	-0.00	0.47	0.07	0.00	0.00
0.47	0.00	0.00	0.00	2.35	0.07	0.00	0.00
0.52	0.00	0.00	0.01	4.23	0.07	0.00	0.00
0.57	0.01	0.00	0.01	5.63	0.00	0.00	0.00
0.62	0.01	0.00	-0.00	6.58	-0.13	-0.01	0.00
0.67	0.01	0.00	0.01	8.92	0.20	0.01	0.00
0.72	0.02	0.00	0.01	11.74	-0.07	-0.00	0.01
0.77	0.03	0.00	0.00	12.68	-0.07	-0.00	0.01
0.82	0.03	0.00	0.00	13.14	0.00	0.00	0.01
0.87	0.04	0.00	0.00	13.15	0.00	0.00	0.01
0.92	0.05	0.00	-0.00	11.72	-0.07	-0.00	0.01
0.97	0.05	0.00	0.00	11.73	0.07	0.00	0.01
1.02	0.06	0.00	0.00	12.21	0.00	0.00	0.01
1.07	0.06	0.00	0.00	12.20	0.00	0.00	0.01
1.12	0.07	0.00	0.00	12.21	0.00	0.00	0.01
1.17	0.08	0.00	-0.00	11.74	-0.07	-0.00	0.01
1.22	0.08	0.00	0.01	12.18	0.13	0.01	0.01
1.27	0.09	0.00	0.00	11.74	-0.07	-0.00	0.01
1.33	0.09	0.00	0.01	11.74	0.07	0.00	0.01
1.38	0.10	0.00	0.01	12.22	0.00	0.00	0.01
1.43	0.11	0.00	0.01	11.28	0.00	0.00	0.01
1.48	0.11	0.00	0.01	11.74	0.07	0.00	0.01
1.53	0.12	0.00	0.01	12.21	0.00	0.00	0.01
1.58	0.12	0.00	0.01	11.74	-0.07	-0.00	0.01
1.63	0.13	0.00	0.01	12.20	0.00	0.00	0.01
1.68	0.14	0.00	0.01	11.74	0.07	0.00	0.01
1.73	0.14	0.00	0.01	11.74	-0.07	-0.00	0.01
1.78	0.15	0.00	0.01	11.27	0.00	0.00	0.01
1.83	0.15	0.00	0.01	11.74	0.07	0.00	0.01
1.88	0.16	0.00	0.01	11.74	-0.07	-0.00	0.01
1.93	0.16	0.00	0.01	11.27	0.00	0.00	0.01
1.98	0.17	0.00	0.01	11.27	0.00	0.00	0.01
2.03	0.18	0.00	0.01	11.26	0.00	0.00	0.01
2.08	0.18	0.00	0.00	10.79	-0.07	-0.00	0.01
2.13	0.19	0.00	0.00	12.22	0.00	0.00	0.01
2.18	0.19	0.00	0.00	11.28	0.00	0.00	0.01
2.23	0.20	0.00	0.00	12.21	0.00	0.00	0.01
2.28	0.20	0.00	-0.00	10.80	-0.07	-0.00	0.01
2.33	0.21	0.00	0.00	11.28	0.00	0.00	0.01
2.38	0.21	0.00	0.00	6.11	0.07	0.00	0.00
2.43	0.21	0.00	-0.00	2.35	-0.07	-0.00	0.00
2.48	0.21	0.00	0.00	0.00	0.00	0.00	0.00
2.53	0.21	0.00	0.00	0.00	0.00	0.00	0.00
2.58	0.21	0.00	0.00	0.00	0.00	0.00	0.00
2.63	0.21	0.00	0.00	0.00	0.00	0.00	0.00
2.68	0.21	0.00	0.00	0.00	0.00	0.00	0.00
2.73	0.21	0.00	0.00	0.00	0.00	0.00	0.00
2.78	0.21	0.00	0.00	0.00	0.00	0.00	0.00
2.83	0.21	0.00	0.00	0.00	0.00	0.00	0.00
2.88	0.21	0.00	0.00	0.00	0.00	0.00	0.00
2.93	0.21	0.00	0.00	0.00	0.00	0.00	0.00
2.98	0.21	0.00	0.00	0.00	0.00	0.00	0.00
3.03	0.21	0.00	0.00	0.00	0.00	0.00	0.00
3.08	0.21	0.00	0.00	0.00	0.00	0.00	0.00
3.13	0.21	0.00	0.00	0.00	0.00	0.00	0.00
3.18	0.21	0.00	0.00	0.00	0.00	0.00	0.00
3.23	0.21	0.00	0.00	0.00	0.00	0.00	0.00
3.28	0.21	0.00	0.00	0.00	0.00	0.00	0.00
3.33	0.21	0.00	0.00	0.00	0.00	0.00	0.00
3.38	0.21	0.00	0.00	0.00	0.00	0.00	0.00
3.43	0.21	0.00	0.00	0.00	0.00	0.00	0.00
3.48	0.21	0.00	0.00	0.00	0.00	0.00	0.00
3.53	0.21	0.00	0.00	0.00	0.00	0.00	0.00
3.58	0.21	0.00	0.00	0.00	0.00	0.00	0.00
3.63	0.21	0.00	0.00	0.00	0.00	0.00	0.00
3.68	0.21	0.00	0.00	0.00	0.00	0.00	0.00
3.73	0.21	0.00	0.00	0.00	0.00	0.00	0.00
3.78	0.21	0.00	0.00	0.00	0.00	0.00	0.00
3.83	0.21	0.00	0.00	0.00	0.00	0.00	0.00
3.88	0.21	0.00	0.00	0.00	0.00	0.00	0.00
3.93	0.21	0.00	0.00	0.00	0.00	0.00	0.00
3.98	0.21	0.00	0.00	0.00	0.00	0.00	0.00
4.03	0.21	0.00	0.00	0.00	0.00	0.00	0.00
4.08	0.21	0.00	0.00	0.00	0.00	0.00	0.00
4.13	0.21	0.00	0.00	0.00	0.00	0.00	0.00
4.18	0.21	0.00	0.00	0.00	0.00	0.00	0.00
4.23	0.21	0.00	0.00	0.00	0.00	0.00	0.00
4.28	0.21	0.00	0.00	0.00	0.00	0.00	0.00
t	x	y	th	v*100	w	dTh	dSi
