t	x	y	th	v	w	dTh	dSi
5.098	1.400	1.000	1.571	0.000	0.000	0.000	0.000
5.148	1.400	1.003	1.571	0.056	0.000	0.000	0.003
5.198	1.400	1.009	1.571	0.131	0.000	0.000	0.007
5.249	1.400	1.017	1.581	0.155	0.201	0.010	0.008
5.299	1.400	1.026	1.581	0.169	0.000	0.000	0.008
5.349	1.400	1.034	1.574	0.169	-0.134	-0.007	0.008
5.399	1.400	1.042	1.571	0.165	-0.067	-0.003	0.008
5.449	1.400	1.050	1.574	0.146	0.067	0.003	0.007
5.502	1.400	1.057	1.571	0.147	-0.064	-0.003	0.008
5.552	1.400	1.065	1.574	0.155	0.067	0.003	0.008
5.602	1.400	1.073	1.578	0.155	0.067	0.003	0.008
5.653	1.400	1.081	1.578	0.150	0.000	0.000	0.008
5.703	1.400	1.088	1.581	0.144	0.066	0.003	0.007
5.753	1.400	1.095	1.581	0.141	0.000	0.000	0.007
5.804	1.399	1.102	1.581	0.141	0.000	0.000	0.007
5.854	1.399	1.109	1.584	0.146	0.067	0.003	0.007
5.904	1.399	1.116	1.581	0.136	-0.067	-0.003	0.007
5.954	1.399	1.123	1.584	0.136	0.067	0.003	0.007
6.005	1.399	1.130	1.584	0.139	0.000	0.000	0.007
6.055	1.399	1.136	1.588	0.127	0.067	0.003	0.006
6.105	1.399	1.143	1.588	0.132	0.000	0.000	0.007
6.155	1.399	1.149	1.584	0.127	-0.067	-0.003	0.006
6.205	1.399	1.156	1.581	0.127	-0.067	-0.003	0.006
6.256	1.399	1.162	1.581	0.132	0.000	0.000	0.007
6.306	1.399	1.168	1.581	0.122	0.000	0.000	0.006
6.356	1.399	1.175	1.581	0.122	0.000	0.000	0.006
6.406	1.398	1.181	1.581	0.122	0.000	0.000	0.006
6.456	1.398	1.186	1.581	0.113	0.000	0.000	0.006
6.506	1.398	1.192	1.578	0.117	-0.067	-0.003	0.006
6.557	1.398	1.198	1.578	0.113	0.000	0.000	0.006
6.607	1.398	1.204	1.574	0.117	-0.067	-0.003	0.006
6.657	1.398	1.209	1.574	0.113	0.000	0.000	0.006
6.707	1.398	1.215	1.571	0.108	-0.067	-0.003	0.005
6.757	1.398	1.221	1.571	0.113	0.000	0.000	0.006
6.807	1.398	1.226	1.574	0.108	0.067	0.003	0.005
6.857	1.398	1.231	1.571	0.108	-0.067	-0.003	0.005
6.908	1.398	1.237	1.574	0.108	0.067	0.003	0.005
6.958	1.398	1.242	1.574	0.103	0.000	0.000	0.005
7.008	1.398	1.247	1.574	0.103	0.000	0.000	0.005
7.058	1.398	1.252	1.574	0.103	0.000	0.000	0.005
7.108	1.398	1.258	1.581	0.103	0.134	0.007	0.005
7.158	1.398	1.262	1.578	0.099	-0.067	-0.003	0.005
7.209	1.398	1.267	1.581	0.099	0.067	0.003	0.005
7.259	1.398	1.272	1.578	0.099	-0.067	-0.003	0.005
7.309	1.398	1.277	1.581	0.099	0.067	0.003	0.005
7.359	1.398	1.282	1.581	0.094	0.000	0.000	0.005
7.409	1.398	1.286	1.581	0.084	0.000	0.000	0.004
7.459	1.398	1.291	1.581	0.103	0.000	0.000	0.005
7.509	1.398	1.295	1.578	0.080	-0.067	-0.003	0.004
7.560	1.398	1.300	1.581	0.099	0.067	0.003	0.005
7.610	1.398	1.305	1.581	0.085	0.000	0.000	0.004
7.660	1.398	1.309	1.581	0.094	0.000	0.000	0.005
7.710	1.398	1.314	1.588	0.085	0.134	0.007	0.004
7.760	1.398	1.318	1.584	0.080	-0.067	-0.003	0.004
7.810	1.398	1.322	1.581	0.080	-0.067	-0.003	0.004
7.860	1.397	1.326	1.581	0.094	0.000	0.000	0.005
7.910	1.397	1.330	1.581	0.075	0.000	0.000	0.004
7.961	1.397	1.334	1.581	0.084	0.000	0.000	0.004
8.011	1.397	1.338	1.578	0.080	-0.067	-0.003	0.004
8.061	1.397	1.342	1.578	0.075	0.000	0.000	0.004
8.111	1.397	1.346	1.581	0.080	0.067	0.003	0.004
8.162	1.397	1.350	1.581	0.075	0.000	0.000	0.004
8.212	1.397	1.354	1.581	0.075	0.000	0.000	0.004
8.262	1.397	1.357	1.578	0.070	-0.067	-0.003	0.004
8.312	1.397	1.361	1.574	0.070	-0.067	-0.003	0.004
8.362	1.397	1.364	1.574	0.075	0.000	0.000	0.004
8.412	1.397	1.368	1.574	0.066	0.000	0.000	0.003
8.463	1.397	1.371	1.571	0.070	-0.067	-0.003	0.004
8.513	1.397	1.375	1.571	0.066	0.000	0.000	0.003
8.563	1.397	1.378	1.567	0.070	-0.067	-0.003	0.004
8.613	1.397	1.381	1.571	0.061	0.067	0.003	0.003
8.664	1.397	1.385	1.571	0.075	0.000	0.000	0.004
8.714	1.397	1.388	1.571	0.066	0.000	0.000	0.003
8.764	1.397	1.391	1.567	0.061	-0.067	-0.003	0.003
8.814	1.397	1.395	1.571	0.070	0.067	0.003	0.004
