t	x	y	th	v	w	dTh	dSi
5.050	0.000	0.000	1.571	0.000	0.000	0.000	0.000
5.100	-0.000	0.000	1.574	0.005	0.067	0.003	0.000
5.150	0.000	-0.000	1.584	-0.014	0.201	0.010	-0.001
5.200	0.000	-0.000	1.601	0.005	0.336	0.017	0.000
5.250	0.000	-0.000	1.621	0.000	0.403	0.020	0.000
5.300	-0.000	0.000	1.641	0.009	0.403	0.020	0.000
5.352	-0.000	-0.000	1.658	-0.005	0.329	0.017	-0.000
5.402	-0.000	-0.000	1.679	0.000	0.402	0.020	0.000
5.452	-0.000	-0.000	1.699	0.000	0.403	0.020	0.000
5.502	-0.000	0.000	1.722	0.005	0.470	0.024	0.000
5.552	-0.000	0.000	1.739	-0.005	0.335	0.017	-0.000
5.603	-0.000	0.000	1.763	0.005	0.470	0.024	0.000
5.653	-0.000	0.000	1.783	0.000	0.403	0.020	0.000
5.703	-0.000	0.000	1.803	0.000	0.403	0.020	0.000
5.753	-0.000	0.000	1.823	0.000	0.403	0.020	0.000
5.803	-0.000	0.000	1.843	0.000	0.403	0.020	0.000
5.853	0.000	0.000	1.860	-0.005	0.336	0.017	-0.000
5.903	-0.000	0.000	1.884	0.005	0.470	0.024	0.000
5.954	0.000	0.000	1.901	-0.005	0.335	0.017	-0.000
6.004	0.000	0.000	1.928	0.000	0.537	0.027	0.000
6.054	-0.000	0.000	1.944	0.005	0.336	0.017	0.000
6.104	-0.000	0.000	1.968	0.005	0.470	0.024	0.000
6.154	-0.000	0.000	1.992	-0.005	0.470	0.024	-0.000
6.204	-0.000	0.000	2.008	0.005	0.336	0.017	0.000
6.254	-0.000	0.000	2.029	0.000	0.403	0.020	0.000
6.305	-0.000	0.000	2.049	0.000	0.403	0.020	0.000
6.355	-0.000	0.000	2.069	0.000	0.403	0.020	0.000
6.405	-0.000	0.000	2.096	0.000	0.537	0.027	0.000
6.455	-0.000	0.000	2.113	-0.005	0.336	0.017	-0.000
6.505	-0.000	0.000	2.136	0.005	0.470	0.024	0.000
6.555	-0.000	0.000	2.153	-0.005	0.336	0.017	-0.000
6.606	-0.000	0.000	2.177	0.005	0.470	0.024	0.000
6.656	-0.000	0.000	2.194	-0.005	0.336	0.017	-0.000
6.706	-0.000	0.000	2.217	0.005	0.470	0.024	0.000
6.756	-0.000	0.000	2.234	-0.005	0.336	0.017	-0.000
6.806	-0.000	0.000	2.257	0.005	0.470	0.024	0.000
6.856	-0.000	0.000	2.278	0.000	0.403	0.020	0.000
6.906	-0.000	0.000	2.298	0.000	0.403	0.020	0.000
6.957	-0.000	0.000	2.315	-0.005	0.335	0.017	-0.000
7.007	-0.000	0.000	2.335	0.000	0.403	0.020	0.000
7.057	-0.000	0.000	2.355	0.000	0.403	0.020	0.000
7.107	-0.000	0.000	2.379	0.005	0.470	0.024	0.000
7.157	-0.000	0.000	2.395	-0.005	0.336	0.017	-0.000
7.207	-0.000	0.000	2.419	0.005	0.469	0.024	0.000
7.258	-0.000	0.000	2.439	0.000	0.401	0.020	0.000
7.308	-0.000	0.000	2.459	0.000	0.403	0.020	0.000
7.358	0.000	0.000	2.476	-0.005	0.336	0.017	-0.000
7.408	-0.000	0.000	2.500	0.005	0.470	0.024	0.000
7.458	-0.000	0.000	2.520	0.000	0.403	0.020	0.000
7.508	-0.000	0.000	2.540	0.000	0.403	0.020	0.000
7.559	-0.000	0.000	2.560	0.000	0.403	0.020	0.000
7.609	-0.000	0.000	2.581	0.000	0.403	0.020	0.000
7.659	0.000	0.000	2.604	-0.005	0.470	0.024	-0.000
7.709	-0.000	0.000	2.621	0.005	0.336	0.017	0.000
7.759	-0.000	0.001	2.645	0.005	0.470	0.024	0.000
